strain_code,AngularSecondMoment_median,Contrast_median,Correlation_median,HaralickVariance_median,InverseDifferenceMoment_median,SumAverage_median,SumVariance_median,SumEntropy_median,Entropy_median,DiffVariance_median,DiffEntropy_median,InfoCorrelation1_median,InfoCorrelation2_median,shape_area_median,shape_solidity_median,n_colonies_used,Species
DBVPG_3044,0.13153988910625555,0.8300076712782766,0.6264555175690485,1.1120705931288555,0.7497015969679355,44.86938186530908,3.618274701237169,2.8528424321415504,3.5940962540372414,0.01588312049259015,1.345746666213795,-0.22256577888033352,0.7690242554047881,40274.5,56.49164473787714,2,Rhodotorula mucilaginosa
DBVPG_3045,0.1187268614633043,0.6555475651505254,0.6985659808359396,1.1132698495344613,0.7539508479360821,43.76619490832449,3.890615489521053,2.921771975062295,3.56095155020886,0.0168700814312986,1.2516156327584715,-0.2711356755659401,0.8281272053207264,37250.0,54.377725073613135,3,Rhodotorula mucilaginosa
DBVPG_3090,0.12610144985609956,0.8506776705227344,0.6452916284275292,1.1940565474848341,0.7446178071549217,44.630934229938134,3.925548519416566,2.882306940585222,3.6464725739986497,0.01573928296752985,1.354121275844073,-0.22025678855041364,0.7684728305281214,40152.5,56.34157921899046,2,Rhodotorula mucilaginosa
DBVPG_3235,0.1520212514091247,0.8689537125279945,0.6661878352768387,1.4285561339898436,0.7505982301447327,45.68153411261658,4.730272797604471,2.826304534061249,3.5610564642410685,0.015568584908346299,1.3553379122389484,-0.2344038599563682,0.779211565891496,41769.5,57.62506257215685,4,Rhodotorula mucilaginosa
DBVPG_3236,0.1050969751744864,0.9037411964342611,0.7132454244826504,1.4069894016605744,0.7392899525001165,43.77330071892491,4.804068456198877,3.0809516785755244,3.85555016526885,0.015877798435788598,1.3728466176179541,-0.27316109777912895,0.8386030920642551,46727.5,60.96468769815323,4,Rhodotorula mucilaginosa
DBVPG_3237,0.1174231580849838,0.7215028742339341,0.6726589446059216,1.1035247483330792,0.7553476365573665,44.961996430363726,3.6925961190981695,2.9065366870013123,3.6419688299344055,0.01609110636373975,1.3037571595243214,-0.24313076662777205,0.7953270270875682,36384.0,53.79956107600762,2,Rhodotorula mucilaginosa
DBVPG_3238,0.12236223869072255,0.8286684597323278,0.664200995768629,1.0571177613633438,0.7474960034858171,44.15430087759484,3.4399397585563065,2.83674435076715,3.5904661523104147,0.01596825679748675,1.350857964908047,-0.24206590399854275,0.7857274013075941,37939.0,54.77805419768259,4,Rhodotorula mucilaginosa
DBVPG_3239,0.1222052908423808,0.6345851766881363,0.7015781021342762,1.070111111538374,0.7671932886694721,43.95998696261509,3.6458592694650633,2.8794842084497727,3.541432316364711,0.01698403070634385,1.235380012635706,-0.26393963185469316,0.8107442868286127,39495.5,55.91240364861952,2,Rhodotorula mucilaginosa
DBVPG_3380,0.1280168706338504,0.8661242390988487,0.7083174758856379,1.488227914520337,0.7465972769083229,46.96550548938123,5.086787418983363,3.0752118956550527,3.785019054500854,0.0152999948419797,1.3714517272332702,-0.269953511487431,0.8241146010877423,36830.0,54.187934375462135,3,Rhodotorula glutinis
DBVPG_3381,0.1058688656548806,0.8321074895080586,0.7034982407849377,1.3913239812165583,0.7448016719236626,45.01893956377061,4.740426844542014,3.113544209047851,3.871752060509055,0.0152996935005277,1.3575823897940942,-0.2795242369522855,0.8453919560228471,38487.0,55.36109570838032,3,Rhodotorula mucilaginosa
DBVPG_3382,0.1191520594375754,1.0218041902478232,0.6039187025780295,1.1950479083054972,0.7448535014205137,44.16931815285914,3.847360747699156,2.9288631193609804,3.7259865002295975,0.0152922299249022,1.4013638940878337,-0.2274752662648197,0.7840963975191056,43688.0,58.59748193800199,3,Rhodotorula mucilaginosa
DBVPG_3383,0.10957645937235974,0.7612374008413398,0.6656710454273524,1.1464876598575202,0.7557263883342511,43.01235014998381,3.919879161751936,2.9361974768987684,3.6334500211079277,0.01650656474484225,1.3017890945202488,-0.2440873168381196,0.8031925726607385,46885.5,60.98426901036866,4,Rhodotorula mucilaginosa
DBVPG_3384,0.1246774319405092,0.991863659624424,0.5572638471953928,1.1212406404132054,0.737810156591078,44.80210230804138,3.493098902028578,2.845579441563936,3.6646992299057697,0.0152981453323881,1.4259895295376843,-0.1894568235703505,0.7308289320136421,43285.0,58.651884722120464,3,Rhodotorula mucilaginosa
DBVPG_3442,0.16308072295999565,0.8461917918520026,0.583092270551506,1.1926418097564877,0.7521054854292042,43.31666789752276,3.924375447173645,2.629100846471821,3.330801119463083,0.0167190548737724,1.3153683090169008,-0.1817727676919036,0.6806918046562331,50749.0,63.536916949929406,2,Rhodotorula mucilaginosa
DBVPG_3443,0.1490263817083721,0.6204970811906746,0.5561699061306246,0.6991132127808299,0.7600225589203589,43.0080959396284,2.1759557699326137,2.5768449123609862,3.234595335917054,0.0172386328838927,1.2197913672683467,-0.173139247245992,0.6766320481243182,50326.0,63.26974960052281,3,Rhodotorula mucilaginosa
DBVPG_3444,0.1078715890006442,0.9181998334562085,0.6885703470029412,1.3984480179140917,0.7557748940635662,43.96539390613009,4.608796384323284,3.05678177041104,3.7876248102747097,0.01579634549632475,1.3684290855033305,-0.25134766064163433,0.8043142397254244,38788.5,55.432666622758305,4,Rhodotorula mucilaginosa
DBVPG_3445,0.1266927240940677,0.7519562669210733,0.6708064535808357,1.1648928750429093,0.7619083109576312,44.65780194628644,3.9076152332501977,2.901790779449616,3.595003780268546,0.01638554000553685,1.2944488674797026,-0.2563968942497906,0.803505355068477,50770.0,63.385191820076315,2,Rhodotorula mucilaginosa
DBVPG_3446,0.1155227043510662,0.7472182571952198,0.6684153423204368,1.0957992311183915,0.7388761417292667,43.35390498974196,3.635978667277982,2.9285471110294887,3.7195858033422464,0.0163510132571261,1.31093718452678,-0.2278877978943707,0.7834365616271473,40409.0,56.54280274594162,3,Rhodotorula mucilaginosa
DBVPG_3538,0.13878140179024284,0.9578112169923532,0.6227171023846134,1.2900435874392002,0.752139724890942,45.97500410119872,4.202363132763992,2.869797074821725,3.5973440777890677,0.0157182216530379,1.4039374502175344,-0.232841132880783,0.7800342134467997,32892.0,51.21408018564504,2,Rhodotorula mucilaginosa
DBVPG_3768,0.11204204924856084,0.9648697367044882,0.6630353188142883,1.181312487576463,0.7370674487321071,44.55000382586454,3.813941327765747,2.9252628295452405,3.7061731143851024,0.0152871117102583,1.4004582333386528,-0.23099496272017483,0.7955424983485728,37758.5,54.59453157464655,4,Rhodotorula dairenensis
DBVPG_3769,0.1245293701529559,0.7041497999956283,0.6726811264190174,1.0140971702487749,0.7634147443196557,45.08610828703926,3.3951522150292703,2.8396043827415465,3.504745355901121,0.016498944336775,1.2583940855141882,-0.2515133974481618,0.7960007305963681,40610.0,56.87295178332081,3,Rhodotorula dairenensis
DBVPG_3770,0.11698933883124324,0.682000930707491,0.6840669092673584,1.0711071073095866,0.7596528919384599,42.960495858089786,3.602427498531142,2.90635920876241,3.6054146324541887,0.0168296750597888,1.25840566621013,-0.2535070253045889,0.8048557249753233,40607.5,56.80117679189753,4,Rhodotorula dairenensis
DBVPG_3771,0.149323159946683,0.8785431810507253,0.7027820473956103,1.4792961034286236,0.7574590376365183,46.33206360558369,5.038641232663679,2.96223637672746,3.661004624983781,0.0157332573088377,1.3619808053582096,-0.2731503637600089,0.8402748432279392,43524.0,58.88104547723464,3,Rhodotorula dairenensis
DBVPG_3772,0.1154832805617571,0.8887279085183258,0.6668456850250206,1.3427466972281223,0.7411792002690262,45.17778149063386,4.468599247433588,2.982158621388997,3.7299166874689815,0.0156418939010841,1.3697466434468455,-0.252939924140784,0.8113686746709474,35962.0,53.49464043923509,3,Rhodotorula dairenensis
DBVPG_3773,0.1188677958593442,0.8456221846766718,0.6186768695611964,1.0845877224612508,0.74477916032237,43.846083389483596,3.4927287051686164,2.86325993714014,3.617076371768573,0.0158256170360487,1.3524669850225903,-0.2219659362913185,0.7703007774835001,39466.5,56.035506787960216,4,Rhodotorula dairenensis
DBVPG_3774,0.1075178300155853,0.9546414433950359,0.6447739445456393,1.3056722798494178,0.7468298806605025,45.16062505064721,4.298337591922717,3.0102138208981533,3.841553449086701,0.0155962055499994,1.3708814646406422,-0.229181973638318,0.7893525450338335,44206.0,59.10529432019033,4,Rhodotorula mucilaginosa
DBVPG_3775,0.13445237666478166,0.7376406374311721,0.6495696078267545,1.2464895590234732,0.761432279342394,44.202528402602255,4.160891198521057,2.877216938198136,3.555943626447709,0.016432566116790802,1.3023283194049917,-0.24086274593900625,0.7932126319417425,39872.0,56.337801436891,4,Rhodotorula mucilaginosa
DBVPG_3776,0.1069988872318004,1.005782649146366,0.6668171803120462,1.6625876083109574,0.7379616062977318,45.636714252474064,5.644567784097035,3.1109564935287635,3.898182099751464,0.0153263547740892,1.4250136356834462,-0.2406539146835362,0.8121742867990024,47339.0,61.37044424903109,3,Rhodotorula mucilaginosa
DBVPG_3777,0.13109915895900015,0.9993335689613545,0.611221481620146,1.282739755361085,0.7462624095224387,44.14837267750267,4.1316254524832345,2.9011651108325225,3.6745724277100713,0.01588799813273745,1.4081213930584566,-0.22226010790347794,0.7734556166324704,34198.0,52.121677830683666,2,Rhodotorula mucilaginosa
DBVPG_3778,0.14102738908867657,0.7946711415113029,0.7024201888386912,1.3362208843561874,0.7607792916095448,44.051597428261395,4.550212395913036,2.8156413571944214,3.5413053142724484,0.016168226568463902,1.3129293220382319,-0.2543148481070103,0.7956133293248147,36985.5,54.21289101799367,4,Rhodotorula mucilaginosa
DBVPG_3780,0.1153486712978731,0.7852869716526112,0.6888212261357496,1.2650716920899185,0.737755611264779,44.1634744131146,4.274999796707249,2.952567896457645,3.728814123076927,0.01584663099119165,1.3442772685528608,-0.2300205665773542,0.7853111139971469,31972.0,50.46778292326758,2,Rhodotorula mucilaginosa
DBVPG_3853,0.1199400793966577,0.8151822547210359,0.6616699452168897,1.1372401147740874,0.7540029170372019,43.51925266492652,3.6510916917324607,2.8476428126396307,3.555366599612501,0.0166545855340637,1.3387810085270757,-0.2340084820802771,0.7830953328384785,37266.0,54.17315487609792,7,Rhodotorula dairenensis
DBVPG_3854,0.11187785025824795,1.0075533078023442,0.610730931097003,1.3453732536805916,0.7373816173097767,43.31512431918189,4.257379334250629,2.87821490165107,3.7068266774276752,0.0158270435425686,1.4097223251263065,-0.2078306706556593,0.7517409861839472,45120.0,59.798989130798134,4,Rhodotorula mucilaginosa
DBVPG_3855,0.1240891619995155,0.9510266272213544,0.6643956413021492,1.4428686990893596,0.7438889080330787,46.05540653573652,4.820448169136512,2.9587035260008,3.6954160102195304,0.01530880805223175,1.397898639932178,-0.2429556795705421,0.7962789430270493,38156.0,55.02824900063953,2,Rhodotorula mucilaginosa
DBVPG_3856,0.1017202933575991,0.7586244587948116,0.624213342183849,1.0100332735537307,0.7135380266790015,43.62914630653218,3.281508635420039,2.8811874422169352,3.7191247021440623,0.0154127256462721,1.3120546162366833,-0.1824367637613029,0.7229607865195784,22526.0,42.01628375729678,1,Rhodotorula mucilaginosa
DBVPG_3857,0.121968740498842,0.7792587103956776,0.6699501393964613,1.1576745859207025,0.754608740969986,43.911496800849264,3.806562843088841,2.904648624472494,3.646020738321685,0.0162859771689064,1.304808098803901,-0.2484973055244003,0.804024416235568,51444.0,63.9999090101054,3,Rhodotorula mucilaginosa
DBVPG_3858,0.1135356524191736,0.8111692146302892,0.5962205842620132,1.127560615833815,0.7461980122103311,44.53599783154001,3.5619674989474674,2.902720409686092,3.683368365902376,0.0159197652164001,1.3408752740732224,-0.2043883600731593,0.7562604846948886,32131.0,50.61218791968175,3,Rhodotorula mucilaginosa
DBVPG_3983,0.1393469707717907,0.7819202009680501,0.7190056815141661,1.1659686763474042,0.7543601964609739,44.604377384752965,3.8819545044219126,2.867792004706563,3.5602924703887613,0.0162672373171906,1.3256407186915569,-0.2722128327724212,0.824912854259816,40289.0,56.53893974972445,3,Rhodotorula mucilaginosa
DBVPG_3984,0.1118856134109981,0.7307451906158624,0.7064523681641696,1.3962489324691703,0.7523109771880825,45.32000687108294,4.854250539260619,3.022410315476921,3.724764619895347,0.015828091562018448,1.2971709048890327,-0.27715685736688256,0.8235963600449365,37020.0,54.14166245002625,2,Rhodotorula mucilaginosa
DBVPG_3985,0.1496381028521674,0.6736572645927548,0.7498858625728555,1.3667450571599034,0.7698247531528535,47.28876140925974,4.825597313513526,2.855266898947438,3.430521234224827,0.0164178054547307,1.261639926754084,-0.3111343879452249,0.8509294844252915,49722.0,62.801970376418126,3,Rhodotorula glutinis
DBVPG_4201,0.15854708446177246,0.782051882277341,0.5726125668164856,0.936488791202116,0.764485980830822,45.094027465446246,2.963903282530964,2.6419661296750725,3.311394511835493,0.01643177659989735,1.3005777013461801,-0.19009402828283234,0.7021656778092475,54262.0,65.53824623726818,2,Rhodotorula mucilaginosa
DBVPG_4202,0.10598813600001256,0.9899728491038028,0.6410978842393269,1.3962006083930376,0.7401112962037414,43.00720942881484,4.594829584468414,3.045506772650424,3.866236578660177,0.0158532628408124,1.3919615676171109,-0.24779836188470564,0.8124409332774298,44028.5,58.75855569253483,2,Rhodotorula mucilaginosa
DBVPG_4203,0.135021249961348,0.9214897330945694,0.6442778905408224,1.4343711910990251,0.7483555232649475,43.61935200291815,4.818802057959317,2.863932588679239,3.628502753241208,0.016104413013070848,1.3665120889877893,-0.22782926881182847,0.7779393305006348,42520.0,58.08618114091139,4,Rhodotorula mucilaginosa
DBVPG_4304,0.10297391111723,0.8697423905099692,0.6717472817453256,1.3275813087404345,0.7510747640911677,46.05268451523968,4.440582844451569,3.0281470762501232,3.7919817762938575,0.0153799313949537,1.371090246272071,-0.2626544894914531,0.8287393307809097,44775.0,59.56330731094329,3,Rhodotorula mucilaginosa
DBVPG_4376,0.12089136919657656,0.9538530730578196,0.617621380809491,1.2724883168607448,0.7500758346720138,43.97675860816808,4.11815035554045,2.9137126917958573,3.708597340023266,0.01603128784926735,1.3959114386603861,-0.23434938444609316,0.7905280753416162,42126.5,57.915012998827294,4,Rhodotorula mucilaginosa
DBVPG_4377,0.10522090276246965,0.908610386732413,0.6463033041063724,1.2875691417142292,0.729485335427397,44.259357957809414,4.241666180124554,3.009349428215838,3.840664378255739,0.01524967281599305,1.3977782550227553,-0.21812721583382386,0.7788866481380015,40536.0,56.62503637916395,2,Rhodotorula mucilaginosa
DBVPG_4378,0.0988160813704777,0.8534555669904389,0.7199950175233581,1.6526778473292296,0.7386449097036418,43.208994594213806,5.686079086168888,3.095173156402021,3.820937185405004,0.0160665623286328,1.3733389636766369,-0.2724323693209952,0.8459492207094435,36459.0,53.85833148316863,3,Rhodotorula mucilaginosa
DBVPG_4379,0.09434288675866345,0.8498307321774952,0.6871338240662526,1.397356411949609,0.7373432572975953,42.77077680869776,4.739594915620756,3.0899482402610414,3.917219563361658,0.0159161161022644,1.35426351336499,-0.2530739547981121,0.8200113036463195,43414.0,58.79727747522249,2,Rhodotorula mucilaginosa
DBVPG_4380,0.15924682016820074,0.8744390678611478,0.5345993721318053,0.9611324669640312,0.7489779012877155,43.2817460533894,2.970090799995006,2.638935593120057,3.394588104856785,0.016207712702685548,1.349686366196925,-0.1639868238971911,0.6652676297737585,48140.0,61.497473621194764,2,Rhodotorula mucilaginosa
DBVPG_4408,0.132899896385593,0.8534843732714812,0.6749988642026998,1.3161074064134084,0.7497702223954144,45.59754263695025,4.410945252381907,2.8856318027740766,3.631172008143424,0.0156303896241229,1.3627507342972798,-0.2429528084607439,0.7946178059085621,41973.0,57.79527723400052,3,Rhodotorula mucilaginosa
DBVPG_4466,0.1034508722350356,1.1391614605327902,0.6212870981231059,1.5075551726215508,0.7329936597253889,45.75094660468052,4.891059229953157,3.0750346215368047,3.944668221210642,0.0144577512704163,1.48288493163732,-0.2330594023639138,0.8039500995926284,39832.0,56.08979729364496,3,Rhodotorula mucilaginosa
DBVPG_4530,0.14018893648903416,0.9183991423646303,0.6441743848607422,1.3031751216706766,0.7588302508387608,46.25656735360398,4.294301344318228,2.8459016672400583,3.536628194613502,0.0155311782057222,1.3666454094741725,-0.238916035393672,0.784346566218131,42890.0,58.12447527503207,2,Rhodotorula taiwanensis
DBVPG_4531,0.1230816176187019,0.6140763882286595,0.7375384828477725,1.1706099667288044,0.7603827356616579,41.886435928393325,4.068363478686251,2.9128872526877903,3.58785061271539,0.0178164472403507,1.2236041843118832,-0.2669203018595461,0.8174207356320872,34557.0,52.33785938727633,1,Rhodotorula taiwanensis
DBVPG_4534,0.1016445257729027,0.8220068001861949,0.6536757374088513,1.1873078746129266,0.740013146497378,44.78886444978582,3.927224698265377,2.9552059404089848,3.7465539531950736,0.0156599625764072,1.3502615630483306,-0.2391440882298058,0.7982955050450281,35006.0,52.82567545142078,1,Rhodotorula mucilaginosa
DBVPG_4610,0.10992864308035885,0.8709910055920808,0.6480442760206859,1.2346989197720362,0.7478725753397377,43.230135157610036,4.067804673495829,3.0057863993256437,3.8113140508633734,0.016307546495406798,1.3591450176731925,-0.24764108068186014,0.8113705455591957,38679.0,55.45316678764084,4,Rhodotorula paludigena
DBVPG_4618,0.1219072366103614,0.911451404560082,0.6819239172025753,1.5053758499701289,0.744256994123466,42.96202883041289,5.069274112405878,2.9636926584994576,3.7037102275866527,0.01560707273901455,1.3842369024671937,-0.25090176642447154,0.8077898554073607,37737.5,54.83526609425986,4,Rhodotorula mucilaginosa
DBVPG_4629,0.096594825916879,0.9446405961532474,0.7109454251484646,1.6362789330909069,0.7274958951498107,45.011623880617165,5.600475136210946,3.1545093568384304,3.986253797340809,0.0149517318897802,1.4332591829926278,-0.2580374813514483,0.8310278412217633,28818.0,47.92877226075316,1,Rhodotorula sp. clade I
DBVPG_4669,0.12260639601190984,0.8542933331077627,0.6603709664688535,1.2656307899538035,0.7476011492389237,44.98742771941623,4.208229826707679,2.925378598276572,3.675777105642278,0.0157770604248111,1.360745073112215,-0.2362851729284028,0.7900469384457423,39925.5,55.97183294118669,2,Rhodotorula mucilaginosa
DBVPG_4920,0.1517844318147764,0.7354758172935034,0.6437078917076344,0.7064444334797884,0.7498677605284383,43.93128148415859,2.3226546356314657,2.588648953970935,3.2895284999687027,0.0165847195042088,1.3050833725674391,-0.2268078412302516,0.7419278304719492,36417.0,53.830933543021295,3,Rhodotorula mucilaginosa
DBVPG_4945,0.13384433720274375,0.8176782506201745,0.650327264855437,1.2092185761479968,0.7467020094080596,45.32064089213519,4.019196053972109,2.8627071814305713,3.5846262807550278,0.01554655041023005,1.3458382962624462,-0.22607253770537572,0.7591339819009207,40496.5,56.51648282755171,2,Rhodotorula mucilaginosa
DBVPG_4946,0.10766294218126746,0.9997809349791213,0.6331554314989649,1.3574737430680557,0.7381802575337453,44.903926037434246,4.43011403729335,3.000348430500096,3.8252036778477922,0.01537582499258635,1.4183244279082574,-0.2332597305684996,0.7953699448852987,38240.5,55.1392349811599,2,Rhodotorula mucilaginosa
DBVPG_4947,0.0830343306287082,0.8611776111619966,0.7012658942743346,1.523902042240266,0.7299602049249552,40.26426815524282,5.185228410138336,3.195251659539048,4.065976810759668,0.0160821849224446,1.3577424270820704,-0.2699232956629546,0.8322202894015955,49165.0,62.55492428569279,3,Rhodotorula mucilaginosa
DBVPG_4949,0.1080906446238565,0.9393472075937092,0.6528035389757649,1.0878345442754809,0.7388511949945846,43.570968829977474,3.317291283501504,2.871937574978304,3.649491770862349,0.0152658777072312,1.4010550145858212,-0.2143683834123727,0.7625942177279711,41041.0,57.12006318579066,3,Rhodotorula mucilaginosa
DBVPG_4950,0.1294431934529946,0.8097968293880946,0.7423998031678642,1.5744901496908597,0.7572408007578285,46.06657917647353,5.488163769375319,3.0541523870938923,3.7373282519399504,0.0155842913858623,1.330900383605273,-0.2907563016135399,0.8473120850299456,45537.0,60.218645679641504,3,Rhodotorula mucilaginosa
DBVPG_4952,0.0940687963085362,1.0894998521353558,0.6324101242937875,1.4822168070976147,0.7338519072261473,42.96204040763642,4.757206061688805,2.933724928337555,3.986163879695772,0.0153393662872462,1.4288774189499718,-0.2408261285284132,0.8177925103942869,38650.0,55.49820477763552,5,Rhodotorula mucilaginosa
DBVPG_4956,0.0982549278621146,0.8757449891789615,0.6910563916181126,1.4688058797618169,0.7394677758933622,41.50777626249734,4.999478529868355,3.1267047368887346,3.9457213985412585,0.01593284463845145,1.3602891416649885,-0.25799320677285836,0.8263336415443963,45167.5,59.68361335726293,2,Rhodotorula mucilaginosa
DBVPG_4958,0.12980819404874575,0.8468580776468293,0.6699879291659429,1.1236611646619394,0.756058635243428,44.161761189207525,3.75320700356761,2.8661859411900625,3.5837816828568463,0.0158754814484205,1.3478345084772587,-0.23862283866533024,0.7896803945192972,38820.5,55.56696602081704,4,Rhodotorula mucilaginosa
DBVPG_4962,0.1305766349790744,0.6007570276748426,0.6901499488584333,1.0081528441274088,0.7562146880106262,42.87728284635923,3.4318543488345767,2.84270005310722,3.488731810118328,0.0165197822082098,1.2110291423042183,-0.2402806530341639,0.7828421659227343,46465.0,60.79241226878512,3,Rhodotorula mucilaginosa
DBVPG_4963,0.0997082046181552,0.913449843324852,0.6782983912253782,1.3705440450613082,0.7336917683068955,42.02678019293954,4.600927339371253,3.072149143335947,3.897091333173977,0.0159961160944979,1.3858199960794728,-0.2294543461961095,0.8106802321540791,36580.0,53.9368564252316,3,Rhodotorula mucilaginosa
DBVPG_4964,0.1244485593242222,0.5751661641561002,0.7139047913523363,1.260557865454345,0.753258455207461,43.86502894346198,4.474765357086312,2.9520354548864627,3.566243350029348,0.0174378167328334,1.1824824292584812,-0.2656689439672295,0.8281005784450702,41230.0,57.31211952820221,3,Rhodotorula mucilaginosa
DBVPG_5225,0.1310588700711274,0.7542042494449536,0.7325795152788551,1.459621863778409,0.7559807525774594,45.916613969800345,5.1246224907893065,2.977989038583313,3.6110384833683367,0.0157706515715956,1.3148905200212015,-0.2972992531514271,0.852245218180867,33457.0,51.65478118612771,3,Rhodotorula mucilaginosa
DBVPG_5226,0.14023028104894358,0.8796171351013882,0.7242554298310122,1.5965646908419302,0.758798396987638,46.93974604428035,5.50664162826655,2.9603466808004373,3.6320751775333076,0.0155225889532753,1.3607831194421678,-0.2824537479789707,0.833946660928456,45071.0,59.52169254510948,2,Rhodotorula mucilaginosa
DBVPG_5227,0.0939014101190822,0.8695156442479819,0.6910978926038082,1.4077538797401845,0.7400584748508967,42.855826916164645,4.761499874713309,3.1067447308172103,3.920680193266754,0.0156132907012623,1.3669432638665011,-0.2637248056930644,0.8335464541773974,40193.0,56.47816660610065,3,Rhodotorula mucilaginosa
DBVPG_5228,0.11884765496535446,0.9725250621518727,0.601097712074787,1.2423583148691932,0.7384465588420646,42.26653723828123,3.996908197325098,2.9243682233435635,3.764594644494085,0.0157337759330462,1.4042322933524836,-0.21472629738404436,0.7702015430469706,43260.0,58.15590844665125,2,Rhodotorula mucilaginosa
DBVPG_5229,0.1076583698128175,0.7542345812862916,0.6493965882934714,1.075754998833304,0.7409606259539933,42.18446083520036,3.548785414046904,2.897907713784143,3.685552340184314,0.0165020968435791,1.3040510009867416,-0.2262799519075659,0.7801549370072074,44191.0,59.34637917961478,3,Rhodotorula mucilaginosa
DBVPG_5235,0.1317434890038996,0.733946037710679,0.6668890818202672,1.0805131197428324,0.7600364431070179,46.38502562274361,3.567398459368917,2.8237293280524565,3.547220350226852,0.0163411473828539,1.315345528015672,-0.2668687237509638,0.806724259137302,43595.0,58.91349305839142,3,Rhodotorula mucilaginosa
DBVPG_5236,0.1210478688609434,0.6549639435284009,0.6704751338533745,0.9706170342628582,0.7604163735729665,44.1042019395538,3.243207980832608,2.8486813572189624,3.5734700392744254,0.0164840410395179,1.2499236330421573,-0.2515558569586059,0.7926562566875739,42793.0,58.35287481986301,3,Rhodotorula mucilaginosa
DBVPG_5757,0.1384956678800463,0.893581672036571,0.6394104891998642,1.3821626966229985,0.7671702656265307,45.39625218996654,4.524717645162241,2.885313399090216,3.596217877803702,0.0163207248783156,1.3737612514456905,-0.249409221134316,0.7996734925748601,44517.0,59.47224932340278,3,Rhodotorula mucilaginosa
DBVPG_5758,0.15387974504052193,0.6891016643035024,0.6865311653452426,1.112595953542069,0.764019606126775,45.030481904596,3.761282149864712,2.7630483619236683,3.402929347161203,0.0164736305293437,1.27486185088156,-0.2475571208882698,0.7849178455784311,42830.5,58.37730568055838,2,Rhodotorula mucilaginosa
