strain_id,strain_code,strain_name,genus,species,origin,environment,n_colonies,n_replicate_wells,timepoint_h,area_median,area_mean,area_var,area_sd,l_median,l_mean,l_var,l_sd,a_median,a_mean,a_var,a_sd,b_median,b_mean,b_var,b_sd
291,DBVPG_6202,6202,Rhodotorula,Rhodotorula diobovata,Italy,marine,4,4,108.0,32267.0,29672.0,59411772.0,7707.903216828815,77.98878877479342,77.51911348586597,1.5820931701164422,1.2578128517853688,6.736839559795399,6.492593762306321,0.9386287327240889,0.9688285362870402,3.074971777780666,3.101482889873619,0.128730771908702,0.35879070766771815
324,NRRL_Y-7196,Y7196,Rhodotorula,Rhodotorula diobovata,America,unknown,1,1,108.0,24341.0,24341.0,,,73.46755935293673,73.46755935293673,,,6.314800659655506,6.314800659655506,,,5.224059385446633,5.224059385446633,,
120,TFCN_17-334Y-6,17-334Y-6 BY116-F9,Rhodotorula,Rhodotorula diobovata,China,marsh_tidalflat,4,4,108.0,27183.0,22709.25,284086273.5833333,16854.859049643022,75.07350463773082,74.05857730481421,13.052034948186005,3.612760018072887,9.019506257656378,7.948048087967882,19.5179914987535,4.41791709957911,3.1871928453369835,3.125579434213194,4.817194402170237,2.194810789605846
297,TFCN_211C_2,211C-2 BY37-F3,Rhodotorula,Rhodotorula diobovata,China,,2,2,108.0,8687.5,8687.5,37818904.5,6149.707675979404,76.84145464771385,76.84145464771385,0.37206117520186227,0.6099681755648095,8.86816367998966,8.86816367998966,0.56123810388486,0.7491582635764354,4.366123949264178,4.366123949264178,0.9071363716455785,0.9524370696511022
111,TFCN_25-335C-1,25-335C-1 BY120-B5,Rhodotorula,Rhodotorula diobovata,China,marsh_tidalflat,4,4,108.0,23723.0,25565.75,66307964.25,8142.9702351169135,75.94485944417242,75.43018290064848,4.2869448257426575,2.0704938603489405,10.791667040128862,10.798564114082447,0.28127884177462403,0.530357277478705,4.9088886765172095,4.17099097633144,3.3419356564120157,1.8280961835778815
91,TFCN_25-335P-1,25-335P-1 BY120-A5,Rhodotorula,Rhodotorula diobovata,China,marsh_tidalflat,4,4,108.0,23381.5,25461.25,39502865.583333336,6285.130514423176,75.87690216702627,75.37298068788883,1.8828569293609465,1.3721723395262515,9.237970416528281,9.601800704485317,3.4565485304297243,1.859179531521828,4.976570610793524,5.036307978307105,0.38049346358479713,0.6168415222606185
44,TFCN_7-9-2,7-9-2,Rhodotorula,Rhodotorula diobovata,China,marsh_tidalflat,4,4,105.0,26817.0,26382.25,9833218.916666666,3135.7963767863926,75.94007463348018,75.14587039333755,3.6919115232284603,1.9214347564329266,8.062995121481231,8.197807090530516,1.055828413382354,1.027535115401101,3.9766798357036617,3.772621892396411,5.836172355291022,2.415817119587288
17,TFCN_7-9-3,7-9-3,Rhodotorula,Rhodotorula diobovata,China,marsh_tidalflat,4,4,105.0,29950.0,32127.0,58573471.333333336,7653.330734610477,75.29920413488553,74.88612158392287,5.511028043769945,2.3475578893330713,8.959182730185645,9.259273663961663,4.409884280923767,2.0999724476582466,5.615038478965218,5.307671949648488,0.9869847627353238,0.9934710678904161
270,TFCN_7_6_3,7-6-2003,Rhodotorula,Rhodotorula diobovata,China,,4,4,108.0,43691.5,43011.5,20032315.0,4475.747423615412,77.69779443401546,77.68880544548101,0.05292588293320441,0.2300562603651646,6.409830371853831,5.986493774902804,1.300756101092021,1.1405069491642832,4.943060662914989,4.498739626859566,1.077320657151035,1.0379405845957825
327,NRRL_Y-48721,Y48721,Rhodotorula,Rhodotorula evergladensis,America,,4,4,108.0,36561.0,36698.0,109586268.0,10468.346001159878,74.86840962891222,74.76749922637201,1.3804604380611234,1.17492997155623,11.45228074225843,11.431035721471694,0.67805944199335,0.8234436483411297,4.2949462735213935,4.2979082768874965,0.05060382340336659,0.2249529359740979
184,DBVPG_3380,3380,Rhodotorula,Rhodotorula glutinis,Italy,plant,1,1,108.0,1830.0,1830.0,,,72.14041230155163,72.14041230155163,,,9.662217551342778,9.662217551342778,,,7.91509352329679,7.91509352329679,,
187,DBVPG_3985,3985,Rhodotorula,Rhodotorula glutinis,Italy,cave,1,1,108.0,801.0,801.0,,,71.72279005580106,71.72279005580106,,,7.051564791294485,7.051564791294485,,,6.664915440852992,6.664915440852992,,
314,DBVPG_6081,6081,Rhodotorula,Rhodotorula glutinis,Italy,air_cloud,3,2,108.0,23457.0,26962.666666666668,56311180.33333333,7504.077580444737,73.44276781030126,73.86768132694098,1.2544043366360305,1.1200019359965547,0.705922766730982,3.8757625358236587,31.077606716942356,5.574729295395639,3.260681267093579,3.3739388401099912,0.5791130189281245,0.7609947561764959
294,DBVPG_6083,6083,Rhodotorula,Rhodotorula graminis,Italy,plant,2,2,108.0,13819.5,13819.5,53426784.5,7309.362797125342,75.47019060938581,75.47019060938581,2.724098452684549,1.6504843085241825,8.838288483270922,8.838288483270922,29.851255602855083,5.463630258615153,3.7469646371751653,3.7469646371751653,13.732351659121493,3.70571877766264
320,NRRL_Y-2474,Y2474,Rhodotorula,Rhodotorula graminis,America,plant,3,3,108.0,10224.0,10232.333333333334,7692354.333333335,2773.5093894438746,77.44509044026879,77.42172113703958,0.02394131359065043,0.15472980834554934,5.064993466844913,4.894267430670433,0.569499346370895,0.7546518047224793,5.5086533517679115,5.3386180313214355,0.419403190677935,0.6476134577646878
128,TFCN_17-0-2E329-4,17-0-2E329-4 BY115-C8,Rhodotorula,Rhodotorula graminis,China,marsh_tidalflat,1,1,108.0,38436.0,38436.0,,,77.43451100694664,77.43451100694664,,,6.2606842310583,6.2606842310583,,,2.1649643369531124,2.1649643369531124,,
311,DBVPG_10383,10383,Rhodotorula,Rhodotorula kratochvilovae,Italy,soil,4,4,108.0,22697.0,23629.75,21917626.25,4681.626453488147,73.91499527181134,73.87830282222325,0.7180921884341819,0.8474032029879176,6.236065214418648,6.274201084288521,0.21058901768183338,0.45889979045738666,8.385099244393391,8.228832390933444,1.078509032769474,1.038512894849878
284,DBVPG_10753,10753,Rhodotorula,Rhodotorula kratochvilovae,Italy,built env,4,4,108.0,24879.0,24467.5,11262953.000000002,3356.0323299992215,77.0413412372395,77.03738680030416,0.17824719448607265,0.42219331411815686,3.5740491824818035,3.514901404959213,0.06218274684426706,0.2493646864418999,6.260928207180239,6.182043770547693,0.25292455384826223,0.5029160504977568
310,DBVPG_7539,7539,Rhodotorula,Rhodotorula kratochvilovae,Italy,unknown,4,4,108.0,24244.0,23226.0,13682782.000000002,3699.024465991,76.5707204205635,76.8071618288969,0.26638733161070793,0.5161272436238064,4.454071139134305,4.376735073323153,0.08049057327417991,0.2837086062744307,4.892007104647394,5.0541959812862665,0.7339324434040777,0.8566985720800974
317,DBVPG_10619,10619,Rhodotorula,Rhodotorula mucilaginosa,Italy,plant,4,4,108.0,41725.0,40738.0,79506111.33333331,8916.619950033382,73.73497087309227,73.74213400091725,0.7878121206814711,0.8875878101244243,12.620964357910964,12.575659473006429,2.2953230838847367,1.5150323705732287,5.391067085798701,5.2591542742462245,1.7883921685207922,1.3373078061990038
293,DBVPG_10780,10780,Rhodotorula,Rhodotorula mucilaginosa,Italy,snow_ice,4,4,108.0,42332.5,39009.5,69724232.33333333,8350.1037318906,73.86206791343493,74.04244401204915,1.092388765920004,1.0451740361872772,12.855032428138207,13.00776331101104,0.33149549855054466,0.5757564576715963,5.051370431169438,5.174382919264206,0.680880190481933,0.8251546464038926
268,DBVPG_10842,10842,Rhodotorula,Rhodotorula mucilaginosa,Italy,snow_ice,4,4,108.0,34391.0,36503.75,35388674.91666667,5948.838114847863,77.29078822517428,77.00453692907534,0.9963748979550852,0.9981858033227508,8.707783468457366,8.567762607784745,1.0142693266915053,1.0071093916211413,0.8785258808106322,0.9429471360184877,0.020160237968920653,0.1419867527937753
277,DBVPG_10882,10882,Rhodotorula,Rhodotorula mucilaginosa,Italy,rock,4,4,108.0,18677.5,18177.0,10594540.666666666,3254.9256007882373,76.19403268459666,76.19220516043018,0.2900004065276029,0.5385168581647216,10.008017657564123,10.145174130120623,0.4106929521909884,0.6408533000546914,2.5981673880354608,2.709057520460348,0.22532006983745637,0.4746789123580869
286,DBVPG_10886,10886,Rhodotorula,Rhodotorula mucilaginosa,Italy,rock,4,4,108.0,24166.5,24246.25,3124605.5833333335,1767.6553915662785,77.50746003286685,77.49579310452302,0.013068926713601851,0.11431940654850274,12.803360293782623,12.81627312422462,0.018982502831017233,0.1377770039992786,1.357666357039583,1.340865492855292,0.013427880703727831,0.11587873274992194
295,DBVPG_10937,DBVPG 10937,Rhodotorula,Rhodotorula mucilaginosa,Italy,food,4,4,108.0,57746.5,50955.75,277725961.5833333,16665.112108333786,73.94304804517313,74.02444914697467,0.546065673082243,0.7389625654133253,13.015526473974845,13.001600710593607,0.3837336809543583,0.6194624128664775,5.081627764381236,5.0087118898768574,0.1840343954325697,0.42899230229990104
201,DBVPG_3044,DBVPG 3044,Rhodotorula,Rhodotorula mucilaginosa,Italy,unknown,3,3,108.0,32065.0,37797.333333333336,412360524.3333333,20306.66206773859,74.23077796313629,73.66664000885143,1.1794493428368271,1.086024559039448,8.275024391396435,8.829486975204794,2.4977175763021378,1.580416899524343,3.1489944285911453,3.0672775049597902,0.03809508293781563,0.1951796171166847
210,DBVPG_3045,3045,Rhodotorula,Rhodotorula mucilaginosa,Italy,food,4,4,108.0,28262.0,30681.25,33524154.916666668,5790.004742369963,75.3178622987875,75.20865694867373,0.3150983975045433,0.5613362606357648,6.3040206828176295,6.350869350148031,0.20276533741435324,0.45029472283644767,2.771783817352169,2.8659330473345457,0.21790591910502724,0.4668039407556745
219,DBVPG_3090,3090,Rhodotorula,Rhodotorula mucilaginosa,Italy,food,4,4,108.0,40475.0,41410.75,19030282.25,4362.371172882931,74.05660784158871,73.89385811080436,0.14925868826519484,0.38634011992698203,13.029492375012829,12.95276274895068,0.13741340584699502,0.37069314243319235,5.85675056270148,5.7833786780949055,0.05861478334063366,0.24210490152129027
228,DBVPG_3235,3235,Rhodotorula,Rhodotorula mucilaginosa,Italy,food,4,4,108.0,41332.0,38496.25,43565329.58333333,6600.40374396395,77.2125897814025,77.20507441621024,1.3842963893974447,1.1765612561177785,7.204708210091143,7.040775226589337,0.26169344067583694,0.5115598114354146,2.561068785048448,2.548422810497725,0.0017546681598134247,0.041888759349178926
249,DBVPG_3236,3236,Rhodotorula,Rhodotorula mucilaginosa,Italy,food,2,2,108.0,18048.0,18048.0,1499912.0,1224.7089450151004,79.82368944113904,79.82368944113904,0.24343328689487057,0.4933895893661221,3.659275519806729,3.659275519806729,0.020040359085502613,0.14156397523912154,-0.9908257249691743,-0.9908257249691743,0.0030811744206038706,0.05550832748880001
237,DBVPG_3237,3237,Rhodotorula,Rhodotorula mucilaginosa,Italy,food,4,4,108.0,39588.0,40120.75,3094577.5833333316,1759.1411493491169,76.77164406756654,76.75752807610573,0.2160801598612027,0.4648442318252456,10.34666758457653,10.289130464639237,0.1478343567898461,0.38449233645138636,1.1192631847560808,1.1317548283555885,0.018113362811048157,0.1345858938040988
166,DBVPG_3238,3238,Rhodotorula,Rhodotorula mucilaginosa,Italy,food,4,4,108.0,32964.5,36971.5,122777467.0,11080.499402102778,74.56178721753912,74.61409524611065,0.08432048916802365,0.2903799048970566,8.303526502149257,9.025159220522362,3.2718345906904687,1.8088213263588167,3.983870079537455,4.045921632911945,0.29791166282367815,0.5458128459679913
175,DBVPG_3239,3239,Rhodotorula,Rhodotorula mucilaginosa,Italy,food,4,4,108.0,23345.5,28020.75,108167770.91666664,10400.373595052566,72.96796964847263,73.08958097982855,1.7987791448474129,1.3411857234728577,8.07861861870146,9.344007082055303,10.074473546262801,3.174031119296533,4.335083160210762,4.9350721486909945,2.7996747834222364,1.6732228732067453
193,DBVPG_3381,3381,Rhodotorula,Rhodotorula mucilaginosa,Italy,plant,4,3,108.0,49472.5,49995.75,17826920.916666668,4222.193851147371,74.89586492491537,74.80738859390173,0.28546869260726865,0.5342927031199927,11.181776478231848,11.209299167868274,0.048398776535154016,0.21999721938050493,4.677192286176179,4.6623812655125105,0.016721886695351875,0.1293131342724005
202,DBVPG_3382,3382,Rhodotorula,Rhodotorula mucilaginosa,Italy,plant,4,4,108.0,41943.5,45584.0,155942739.3333333,12487.703525201634,73.49825014943963,73.4879537080394,0.09518919109129281,0.3085274559764379,12.644845287914944,12.399733986629503,0.2888313966214286,0.5374303644393649,5.107182461338045,5.078279242408251,0.0800119327022251,0.28286380592473315
211,DBVPG_3383,3383,Rhodotorula,Rhodotorula mucilaginosa,Italy,plant,4,4,108.0,36577.5,35518.25,44706326.25,6686.278953947404,73.27800417027082,73.3276478814473,0.3556860149753061,0.5963941775162682,12.873262745662666,12.677904820682166,3.6759641934898837,1.9172804159772465,5.414593481645536,5.356076982325822,0.12545767213830697,0.3542000453674547
220,DBVPG_3384,3384,Rhodotorula,Rhodotorula mucilaginosa,Italy,plant,4,4,108.0,39370.5,36401.5,77239699.00000001,8788.611892671106,74.156895287255,73.93366429134062,0.860906152339939,0.927850285520212,12.399865568012107,11.890309423597083,1.2451136276128447,1.115846596810173,4.892545928042291,5.013859179649133,0.9043148358093306,0.9509546970331082
229,DBVPG_3442,3442,Rhodotorula,Rhodotorula mucilaginosa,Italy,food,4,4,108.0,35104.5,35260.0,24644280.666666668,4964.3006221084825,75.49534944584249,75.61811441611502,8.515486103843095,2.9181305837544516,8.55581529063719,8.80818275493283,2.4887807261315555,1.5775869947903207,3.320381563226277,3.3798164173790917,1.3869655674500254,1.1776950231065875
238,DBVPG_3443,3443,Rhodotorula,Rhodotorula mucilaginosa,Italy,food,4,4,108.0,30534.5,32410.0,54081036.666666664,7353.981008043647,73.44829468758418,73.4323648303178,0.11763986047637455,0.3429866768205065,10.833604749084222,11.029736698817475,1.5964271975072102,1.2634980005948606,5.582423726553454,5.503987725133253,0.09202554243091922,0.3033571202904577
167,DBVPG_3444,3444,Rhodotorula,Rhodotorula mucilaginosa,Italy,food,4,4,108.0,34351.5,35248.25,59979946.24999999,7744.6721202385315,76.62386696196916,76.18637829509392,1.3411992573710616,1.1581015747209145,6.628966614515466,7.977182559362049,8.222190874767675,2.867436289574308,2.56429791130342,2.44088108854206,0.2983023566164969,0.5461706295806256
258,DBVPG_3445,3445,Rhodotorula,Rhodotorula mucilaginosa,Italy,food,4,4,108.0,42192.5,39531.75,67622020.91666666,8223.260966105032,76.1732977312502,75.71193694250232,1.4879498906051998,1.2198155149879018,11.777236264259125,11.667132383376611,0.08957264783261266,0.2992868988656414,1.224842772753748,1.8148157809650982,1.8562806412818895,1.3624539042778252
267,DBVPG_3446,3446,Rhodotorula,Rhodotorula mucilaginosa,Italy,food,4,4,108.0,44643.5,64592.25,2285155212.9166665,47803.297092529785,75.48483301641048,75.49167373816073,1.0689077338694324,1.0338799417095934,6.579927380469696,5.864183965389458,8.862323143829848,2.9769654253668865,3.400549067505704,2.756494191991735,2.5168581840360136,1.586460898993736
176,DBVPG_3538,3538,Rhodotorula,Rhodotorula mucilaginosa,Italy,soil,4,4,108.0,41999.5,41621.0,586268511.3333334,24212.982289121952,73.31933598454324,73.40092582607761,0.10855937702816777,0.32948350038836205,10.020012057237697,10.046337536523197,1.4493717906005117,1.2038985798648123,5.842561189468965,5.743073508857277,0.42264566826915156,0.650112042858115
239,DBVPG_3774,3774,Rhodotorula,Rhodotorula mucilaginosa,Italy,food,4,4,108.0,32048.0,32197.5,215220217.0,14670.385714084003,77.00900250281595,76.86554163804678,1.384391836929364,1.1766018174936514,7.149983036102772,7.108478040109251,0.6120852871624006,0.7823587969483059,0.5797906538813791,0.5296557651634531,0.07734597048207766,0.27811143536733196
168,DBVPG_3775,3775,Rhodotorula,Rhodotorula mucilaginosa,Italy,soil,4,4,108.0,28262.5,28695.5,45195945.666666664,6722.7929959702515,74.41056901489213,75.0176914504352,1.8899258608755345,1.3747457440834412,9.724891727496383,9.861691086504143,0.16087810827003127,0.40109613345185874,2.7622810306072445,2.79682803297667,0.9632911804216576,0.9814739835684172
177,DBVPG_3776,3776,Rhodotorula,Rhodotorula mucilaginosa,Italy,soil,4,4,108.0,35804.0,36355.5,2208819.6666666665,1486.2098326503788,75.34780958352741,75.5527488828872,0.29667418289390285,0.5446780543531223,10.399912677339888,10.512693172692973,0.06910378516349436,0.26287598818358127,1.4172350212094842,1.4261755088542105,0.0035553033807205875,0.05962636481222537
186,DBVPG_3777,3777,Rhodotorula,Rhodotorula mucilaginosa,Italy,soil,4,4,108.0,37593.5,37670.25,12119659.583333334,3481.33014569623,74.4188266464609,74.35068438431023,0.09911691852986193,0.31482839536779705,10.817295978673119,10.89286526605865,0.10493483624431577,0.323936469457077,1.985702828622582,1.889704978970208,0.05300626111925872,0.2302308865449176
276,DBVPG_3778,3778,Rhodotorula,Rhodotorula mucilaginosa,Italy,soil,4,4,108.0,40094.5,37487.75,61684398.916666664,7853.941616581235,75.22219406638689,75.23907886981874,0.685977034288133,0.8282373055399841,10.583361642851674,10.373344266950149,0.33428883852143104,0.578177168799868,1.5563972950491445,1.5791847372766425,0.015396444020726712,0.12408240818394327
285,DBVPG_3780,3780,Rhodotorula,Rhodotorula mucilaginosa,Italy,soil,4,4,108.0,31323.0,31219.5,7372619.666666667,2715.2568325421203,75.5194945490134,75.5849226453236,0.19617132610309587,0.44291232326849506,11.597826527131524,11.55088701107173,0.07611866077143102,0.27589610503127987,1.7906546197182793,1.7737118862593353,0.05879201520423729,0.24247064812928862
204,DBVPG_3854,3854,Rhodotorula,Rhodotorula mucilaginosa,Italy,plant,4,3,108.0,30473.5,25389.25,245333915.58333334,15663.13875260426,75.16053792982106,74.69495171662348,1.4196844938637885,1.1915051379930295,8.049414411300997,8.128007252936339,0.8534154246978144,0.9238048628892437,2.800922574920095,2.937661626761604,1.568052972074584,1.2522192188568997
213,DBVPG_3855,3855,Rhodotorula,Rhodotorula mucilaginosa,Italy,plant,4,4,108.0,35332.0,33477.75,31423105.583333343,5605.631595398804,75.55192098535733,75.55006123977091,0.019794099767338855,0.14069150566874625,8.148942341290947,8.109718254596132,0.04524734772316628,0.21271423958721306,3.539427625107666,3.536071879539235,0.006180498612959198,0.07861614727878236
222,DBVPG_3856,3856,Rhodotorula,Rhodotorula mucilaginosa,Italy,plant,4,4,108.0,37076.0,36419.5,7771605.666666671,2787.759972929282,75.43912566804218,74.97655490618172,1.5424032121080495,1.2419352688880567,7.988012348611823,7.968925160898519,0.1161164477381641,0.3407586356032142,3.9558188011414757,3.849285714419659,0.21904360170716197,0.4680209415262975
231,DBVPG_3857,3857,Rhodotorula,Rhodotorula mucilaginosa,Italy,plant,4,4,108.0,69820.5,67099.25,129178612.91666667,11365.676966932795,76.66130596917502,76.45346336778309,0.5142408649289579,0.7171058951988597,10.929461882115799,10.745911078387085,0.3471350933817448,0.5891817150775682,8.741812659651993,8.78835840965559,0.04199873045213448,0.2049359179161488
240,DBVPG_3858,3858,Rhodotorula,Rhodotorula mucilaginosa,Italy,insect,4,4,108.0,41926.5,41852.5,88977509.66666669,9432.78907146061,73.9776124177191,74.03545817661117,0.15001079655412622,0.38731227266138396,11.673035534980002,11.592298428940364,0.623764848438816,0.7897878502729806,4.790142610976822,4.8021495284698315,0.015609527131111878,0.1249380931946373
169,DBVPG_3983,3983,Rhodotorula,Rhodotorula mucilaginosa,Italy,cave,4,4,108.0,22025.5,27341.5,217777076.33333334,14757.271981410837,74.46702546228393,74.56651851946708,0.6133990393720022,0.7831979566954974,7.288941805055918,8.20965473188949,4.117615910570159,2.029190949755631,3.4734687557743893,3.3465300014567374,0.08970284808194938,0.2995043373341184
178,DBVPG_3984,3984,Rhodotorula,Rhodotorula mucilaginosa,Italy,cave,4,3,108.0,44391.5,41946.75,45320409.58333332,6732.043492382779,73.63840979615816,73.54334862452234,0.48946818983873125,0.6996200324738645,8.582768252366618,8.694137162006538,0.12346564250617552,0.3513767813987935,3.680922313247148,3.8288199562099723,0.15879167092382665,0.3984867261576308
196,DBVPG_4201,4201,Rhodotorula,Rhodotorula mucilaginosa,Italy,plant,4,4,108.0,38951.0,37139.0,36536792.66666668,6044.567202593307,76.16669707956984,76.01218496276113,0.7111430968001385,0.8432930076789078,11.374438827026905,11.28323575739782,0.23520474712269257,0.4849791202955985,1.0543230348729726,1.1262365335119262,0.028160752528667718,0.16781165790453212
205,DBVPG_4202,4202,Rhodotorula,Rhodotorula mucilaginosa,Italy,soil,4,4,108.0,40153.5,65168.5,2678401121.6666665,51753.27160350992,74.49412640164097,74.2435795093568,0.3585908418251236,0.5988245501189172,12.1590722285512,9.488677654682101,30.43770652722959,5.517037839930916,2.616372410578954,2.236807011217057,0.9290544595824533,0.9638747115587447
214,DBVPG_4203,4203,Rhodotorula,Rhodotorula mucilaginosa,Italy,soil,4,4,108.0,33878.0,33263.75,2555274.916666669,1598.5227294807755,75.60627933260812,75.51027036741752,1.059144623449271,1.0291475226852906,11.021603410890451,11.001472084222598,0.1492184714606953,0.3862880679760835,0.714964767384002,0.811668867016721,0.056052474684871456,0.23675403837077721
223,DBVPG_4304,4304,Rhodotorula,Rhodotorula mucilaginosa,Italy,unknown,4,4,108.0,36466.0,35926.5,28077577.0,5298.827889260039,75.94969332276179,75.58411525378469,1.7059982802210898,1.3061386910359443,11.40498919197852,11.262004413084489,0.1688645935036596,0.4109313732287419,1.0367258396063228,1.108598394428223,0.08492172432486843,0.2914133221472011
232,DBVPG_4376,4376,Rhodotorula,Rhodotorula mucilaginosa,Italy,food,4,4,108.0,42761.0,40678.75,61663002.25,7852.579337389721,75.30537450252204,75.06899526511754,1.5890798812727664,1.2605871176847583,8.534264332072786,8.436772399795887,0.4036104638874434,0.6353034423702137,4.311422286767302,4.291973606939447,0.1212244620494356,0.3481730346385768
241,DBVPG_4377,4377,Rhodotorula,Rhodotorula mucilaginosa,Italy,marine,4,4,108.0,31184.5,25883.25,317373307.5833333,17814.974251548425,74.49458657646286,74.15916484659454,1.8992739651483876,1.3781414895243476,10.75628934400902,9.058554587649384,18.472964011580583,4.298018614615412,1.6508654300453285,1.0792501333812128,2.0453282431928557,1.430149727543538
170,DBVPG_4378,4378,Rhodotorula,Rhodotorula mucilaginosa,Italy,food,4,4,108.0,22596.5,26161.5,93502405.66666667,9669.66419616869,73.78426706847489,74.01589148120689,0.45835970546986665,0.6770226772198008,8.96509329465181,9.736158301934292,4.437082823096504,2.1064384213872724,2.538706385923073,3.456590914261393,3.9192298527921476,1.9797044862282218
179,DBVPG_4379,4379,Rhodotorula,Rhodotorula mucilaginosa,Italy,food,4,4,108.0,40399.0,34708.5,138052083.66666666,11749.556743412351,73.90068657867826,73.33736317006722,1.87515232838449,1.3693620150947996,13.767266112587578,13.3730740058903,1.2240873817760065,1.106384825355087,4.389202021195304,4.591654809349588,0.20941622594585851,0.45762017650652
188,DBVPG_4380,4380,Rhodotorula,Rhodotorula mucilaginosa,Italy,sand,4,4,108.0,41346.5,40230.0,34130984.666666664,5842.172940496255,76.70564929035785,76.76866763533073,0.5888728539211864,0.7673805144263088,5.868046828329282,5.8127131591506345,0.09489006798946072,0.30804231525792153,2.2824283904605727,2.2900871558366456,0.08449230286997896,0.2906755973073401
