dedup_group_id,fraction,predictor,n_high,n_low,quantile,rank_biserial,empirical_p,empirical_fdr
asid_276,cell,area,66,65,0.25,-0.1815850815850817,0.25149700598802394,0.49274919974131537
asid_52,cell,area,66,65,0.25,0.2662004662004662,0.007984031936127744,0.043739623556625064
asid_348,cell,area,66,65,0.25,0.03869463869463874,0.7365269461077845,0.9033459170321577
asid_286,cell,area,66,65,0.25,0.3832167832167832,0.001996007984031936,0.015522851477807235
asid_2492,cell,area,66,65,0.25,0.1393939393939394,0.17564870259481039,0.39725323888032954
asid_290,cell,area,66,65,0.25,0.6314685314685315,0.001996007984031936,0.015522851477807235
asid_291,cell,area,66,65,0.25,0.4123543123543123,0.005988023952095809,0.03527743507958957
asid_8726,cell,area,66,65,0.25,0.16037296037296034,0.3912175648702595,0.636576950193991
asid_20964,cell,area,66,65,0.25,0.1575757575757576,0.1277445109780439,0.3277121904986525
asid_299,cell,area,66,65,0.25,0.06433566433566429,0.2315369261477046,0.4710596161256662
asid_300,cell,area,66,65,0.25,-0.46247086247086244,0.001996007984031936,0.015522851477807235
asid_4080,cell,area,66,65,0.25,0.12913752913752918,0.11976047904191617,0.3128784214301203
asid_8653,cell,area,66,65,0.25,0.06153846153846154,0.1996007984031936,0.42731246021993907
asid_308,cell,area,66,65,0.25,0.27668997668997664,0.033932135728542916,0.12608934270919334
asid_311,cell,area,66,65,0.25,0.07692307692307687,0.08183632734530938,0.23851551092966336
asid_312,cell,area,66,65,0.25,0.2659673659673659,0.08183632734530938,0.23851551092966336
asid_313,cell,area,66,65,0.25,0.01538461538461533,0.8822355289421158,0.9634940645025737
asid_316,cell,area,66,65,0.25,0.31608391608391606,0.031936127744510975,0.12072911814420331
asid_318,cell,area,66,65,0.25,0.08857808857808858,0.13572854291417166,0.3414694216716781
asid_9484,cell,area,66,65,0.25,0.28298368298368304,0.003992015968063872,0.025609519674740802
asid_329,cell,area,66,65,0.25,0.14778554778554776,0.20758483033932135,0.4384008384941443
asid_330,cell,area,66,65,0.25,0.06153846153846154,0.14570858283433133,0.35868787359663873
asid_332,cell,area,66,65,0.25,0.43449883449883453,0.001996007984031936,0.015522851477807235
asid_28976,cell,area,66,65,0.25,0.39906759906759903,0.003992015968063872,0.025609519674740802
asid_4926,cell,area,66,65,0.25,0.31561771561771557,0.001996007984031936,0.015522851477807235
asid_11030,cell,area,66,65,0.25,0.5538461538461539,0.001996007984031936,0.015522851477807235
asid_337,cell,area,66,65,0.25,0.0,,
asid_22689,cell,area,66,65,0.25,0.25384615384615383,0.005988023952095809,0.03527743507958957
asid_341,cell,area,66,65,0.25,-0.0983682983682983,0.4291417165668663,0.6536083403183889
asid_345,cell,area,66,65,0.25,0.0461538461538461,0.32335329341317365,0.5775529497090375
asid_5466,cell,area,66,65,0.25,0.1923076923076923,0.17165668662674652,0.39105369537825013
asid_5738,cell,area,66,65,0.25,0.3193473193473193,0.02594810379241517,0.1033845647702047
asid_351,cell,area,66,65,0.25,0.0461538461538461,0.09181636726546906,0.25860231488974006
asid_355,cell,area,66,65,0.25,0.4428904428904429,0.001996007984031936,0.015522851477807235
asid_357,cell,area,66,65,0.25,-0.2745920745920747,0.05588822355289421,0.1824488857301061
asid_358,cell,area,66,65,0.25,0.3967365967365968,0.001996007984031936,0.015522851477807235
asid_11745,cell,area,66,65,0.25,0.4941724941724942,0.001996007984031936,0.015522851477807235
asid_364,cell,area,66,65,0.25,-0.06433566433566429,0.5349301397205589,0.7465937173272503
asid_69,cell,area,66,65,0.25,0.1160839160839161,0.249500998003992,0.4903750754986255
asid_368,cell,area,66,65,0.25,0.0461538461538461,0.07385229540918163,0.22158051140202
asid_12683,cell,area,66,65,0.25,0.4885780885780886,0.001996007984031936,0.015522851477807235
asid_14882,cell,area,66,65,0.25,0.09743589743589742,0.3473053892215569,0.6052354599607919
asid_372,cell,area,66,65,0.25,-0.2601398601398601,0.007984031936127744,0.043739623556625064
asid_374,cell,area,66,65,0.25,-0.00419580419580412,0.7544910179640718,0.9140236705612284
asid_379,cell,area,66,65,0.25,0.2806526806526807,0.027944111776447105,0.10911233320203888
asid_7731,cell,area,66,65,0.25,0.07086247086247088,0.44510978043912175,0.6670956584753153
asid_9253,cell,area,66,65,0.25,0.01538461538461533,0.4231536926147705,0.6500832896042478
asid_212,cell,area,66,65,0.25,-0.26573426573426584,0.07385229540918163,0.22158051140202
asid_385,cell,area,66,65,0.25,0.3305361305361305,0.001996007984031936,0.015522851477807235
asid_387,cell,area,66,65,0.25,0.1389277389277389,0.2375249500998004,0.4780571903403494
asid_393,cell,area,66,65,0.25,0.4461538461538461,0.001996007984031936,0.015522851477807235
asid_817,cell,area,66,65,0.25,-0.39254079254079244,0.001996007984031936,0.015522851477807235
asid_2361,cell,area,66,65,0.25,0.10629370629370627,0.05588822355289421,0.1824488857301061
asid_401,cell,area,66,65,0.25,0.0461538461538461,0.16966067864271456,0.388867914220435
asid_402,cell,area,66,65,0.25,0.08927738927738926,0.3193612774451098,0.5734806473593116
asid_18909,cell,area,66,65,0.25,0.37459207459207455,0.005988023952095809,0.03527743507958957
asid_408,cell,area,66,65,0.25,0.04522144522144522,0.6526946107784432,0.8426184108039942
asid_409,cell,area,66,65,0.25,-0.08484848484848495,0.4530938123752495,0.6739995029766004
asid_410,cell,area,66,65,0.25,0.07785547785547786,0.5029940119760479,0.7203513266641248
asid_411,cell,area,66,65,0.25,-0.13659673659673666,0.3992015968063872,0.6425103919066271
asid_186,cell,area,66,65,0.25,-0.11421911421911424,0.41317365269461076,0.646937510621495
asid_2420,cell,area,66,65,0.25,-0.17622377622377616,0.059880239520958084,0.1922686636313132
asid_417,cell,area,66,65,0.25,0.19347319347319347,0.05389221556886228,0.17810256864706106
asid_418,cell,area,66,65,0.25,0.2277389277389278,0.05788423153692615,0.1873994503226891
asid_8300,cell,area,66,65,0.25,0.49696969696969695,0.001996007984031936,0.015522851477807235
asid_6130,cell,area,66,65,0.25,0.40932400932400936,0.001996007984031936,0.015522851477807235
asid_425,cell,area,66,65,0.25,0.055710955710955745,0.564870259481038,0.7724304405862109
asid_428,cell,area,66,65,0.25,0.2093240093240093,0.10978043912175649,0.29401220403282524
asid_133,cell,area,66,65,0.25,-0.43916083916083926,0.001996007984031936,0.015522851477807235
asid_11360,cell,area,66,65,0.25,0.1806526806526807,0.02594810379241517,0.1033845647702047
asid_432,cell,area,66,65,0.25,0.28997668997669,0.003992015968063872,0.025609519674740802
asid_435,cell,area,66,65,0.25,0.03076923076923077,0.34530938123752497,0.6031018038411073
asid_436,cell,area,66,65,0.25,0.43449883449883453,0.001996007984031936,0.015522851477807235
asid_440,cell,area,66,65,0.25,0.24801864801864804,0.023952095808383235,0.0983997838750882
asid_441,cell,area,66,65,0.25,0.03076923076923077,0.7345309381237525,0.9023137745465193
asid_443,cell,area,66,65,0.25,0.22261072261072257,0.033932135728542916,0.12608934270919334
asid_444,cell,area,66,65,0.25,0.12400932400932396,0.18762475049900199,0.41288891011969486
asid_448,cell,area,66,65,0.25,0.4368298368298368,0.001996007984031936,0.015522851477807235
asid_4258,cell,area,66,65,0.25,0.2212121212121212,0.14570858283433133,0.35868787359663873
asid_458,cell,area,66,65,0.25,0.2836829836829837,0.007984031936127744,0.043739623556625064
asid_5097,cell,area,66,65,0.25,0.4195804195804196,0.001996007984031936,0.015522851477807235
asid_7040,cell,area,66,65,0.25,0.3496503496503497,0.001996007984031936,0.015522851477807235
asid_84,cell,area,66,65,0.25,0.15291375291375287,0.12375249500998003,0.3201861105375456
asid_3624,cell,area,66,65,0.25,0.30442890442890447,0.001996007984031936,0.015522851477807235
asid_473,cell,area,66,65,0.25,0.17016317016317017,0.05389221556886228,0.17810256864706106
asid_474,cell,area,66,65,0.25,0.03076923076923077,0.19161676646706588,0.4168809215250779
asid_93,cell,area,66,65,0.25,-0.29370629370629375,0.011976047904191617,0.058993357822170786
asid_480,cell,area,66,65,0.25,0.0,,
asid_4935,cell,area,66,65,0.25,0.3841491841491842,0.001996007984031936,0.015522851477807235
asid_483,cell,area,66,65,0.25,0.1571095571095571,0.08383233532934131,0.24297387918847102
asid_485,cell,area,66,65,0.25,-0.20839160839160842,0.21756487025948104,0.4508486341501707
asid_486,cell,area,66,65,0.25,0.5086247086247087,0.001996007984031936,0.015522851477807235
asid_640,cell,area,66,65,0.25,-0.17249417249417243,0.05788423153692615,0.1873994503226891
asid_489,cell,area,66,65,0.25,0.08951048951048957,0.32335329341317365,0.5775529497090375
asid_490,cell,area,66,65,0.25,0.22797202797202798,0.021956087824351298,0.09221950188293364
asid_83,cell,area,66,65,0.25,0.15431235431235435,0.09181636726546906,0.25860231488974006
asid_495,cell,area,66,65,0.25,0.22937062937062935,0.005988023952095809,0.03527743507958957
asid_150,cell,area,66,65,0.25,0.32890442890442895,0.003992015968063872,0.025609519674740802
asid_499,cell,area,66,65,0.25,0.35687645687645686,0.001996007984031936,0.015522851477807235
asid_500,cell,area,66,65,0.25,0.0,,
asid_504,cell,area,66,65,0.25,-0.07832167832167825,0.7265469061876247,0.8985078366473803
asid_505,cell,area,66,65,0.25,-0.2149184149184149,0.04590818363273453,0.15864880408674178
asid_509,cell,area,66,65,0.25,-0.2671328671328672,0.033932135728542916,0.12608934270919334
asid_511,cell,area,66,65,0.25,0.0,,
asid_6648,cell,area,66,65,0.25,0.16083916083916083,0.1656686626746507,0.3844152368197795
asid_515,cell,area,66,65,0.25,0.14219114219114215,0.04590818363273453,0.15864880408674178
asid_516,cell,area,66,65,0.25,0.2277389277389278,0.06187624750499002,0.1967245170675598
asid_1168,cell,area,66,65,0.25,-0.2386946386946387,0.015968063872255488,0.07259547797279894
asid_522,cell,area,66,65,0.25,0.3361305361305361,0.003992015968063872,0.025609519674740802
asid_164,cell,area,66,65,0.25,0.10629370629370627,0.027944111776447105,0.10911233320203888
asid_524,cell,area,66,65,0.25,-0.15594405594405591,0.18163672654690619,0.4049372137588384
asid_1365,cell,area,66,65,0.25,0.0461538461538461,0.2155688622754491,0.44770158531475585
asid_4125,cell,area,66,65,0.25,0.22587412587412592,0.1656686626746507,0.3844152368197795
asid_537,cell,area,66,65,0.25,0.4191142191142191,0.001996007984031936,0.015522851477807235
asid_140,cell,area,66,65,0.25,0.2797202797202797,0.003992015968063872,0.025609519674740802
asid_542,cell,area,66,65,0.25,0.3888111888111888,0.001996007984031936,0.015522851477807235
asid_14207,cell,area,66,65,0.25,0.134032634032634,0.023952095808383235,0.0983997838750882
asid_544,cell,area,66,65,0.25,0.07715617715617717,0.04790419161676647,0.16326068792647264
asid_545,cell,area,66,65,0.25,0.17948717948717952,0.01996007984031936,0.08603198015733239
asid_6097,cell,area,66,65,0.25,-0.03682983682983676,0.6666666666666666,0.85430614382657
asid_547,cell,area,66,65,0.25,0.3202797202797203,0.01996007984031936,0.08603198015733239
asid_548,cell,area,66,65,0.25,0.01538461538461533,0.8822355289421158,0.9634940645025737
asid_549,cell,area,66,65,0.25,0.03263403263403264,0.2055888223552894,0.43496899726376254
asid_554,cell,area,66,65,0.25,-0.1449883449883449,0.3872255489021956,0.6361514141099479
asid_4022,cell,area,66,65,0.25,-0.21538461538461529,0.1497005988023952,0.3655407227721074
asid_561,cell,area,66,65,0.25,-0.14312354312354314,0.13972055888223553,0.34879934036637933
asid_407,cell,area,66,65,0.25,0.15850815850815847,0.01996007984031936,0.08603198015733239
asid_788,cell,area,66,65,0.25,-0.09207459207459201,0.3872255489021956,0.6361514141099479
asid_570,cell,area,66,65,0.25,0.03076923076923077,0.37524950099800397,0.6264622765860234
asid_572,cell,area,66,65,0.25,0.12354312354312358,0.005988023952095809,0.03527743507958957
asid_578,cell,area,66,65,0.25,0.15617715617715622,0.20958083832335328,0.44132435622692645
asid_121,cell,area,66,65,0.25,0.1044289044289044,0.49700598802395207,0.7134097278354219
asid_274,cell,area,66,65,0.25,0.3433566433566434,0.007984031936127744,0.043739623556625064
asid_584,cell,area,66,65,0.25,0.0,,
asid_1381,cell,area,66,65,0.25,0.06153846153846154,0.09181636726546906,0.25860231488974006
asid_592,cell,area,66,65,0.25,0.10769230769230764,0.23552894211576847,0.47639119001591385
asid_19609,cell,area,66,65,0.25,0.5212121212121212,0.001996007984031936,0.015522851477807235
asid_596,cell,area,66,65,0.25,-0.13240093240093231,0.23952095808383234,0.4803222291785896
asid_5549,cell,area,66,65,0.25,0.03076923076923077,0.780439121756487,0.9272534232270194
asid_599,cell,area,66,65,0.25,-0.08065268065268061,0.5768463073852296,0.7814880134285812
asid_601,cell,area,66,65,0.25,0.0461538461538461,0.16966067864271456,0.388867914220435
asid_603,cell,area,66,65,0.25,0.413986013986014,0.001996007984031936,0.015522851477807235
asid_604,cell,area,66,65,0.25,0.2375291375291375,0.11177644710578842,0.29782707312647433
asid_608,cell,area,66,65,0.25,0.14778554778554776,0.09780439121756487,0.2703528986824465
asid_614,cell,area,66,65,0.25,0.03449883449883451,0.780439121756487,0.9272534232270194
asid_617,cell,area,66,65,0.25,0.5925407925407926,0.001996007984031936,0.015522851477807235
asid_7189,cell,area,66,65,0.25,-0.1920745920745921,0.0499001996007984,0.16804810486746435
asid_619,cell,area,66,65,0.25,0.02051282051282055,0.8263473053892215,0.9618157579108351
asid_620,cell,area,66,65,0.25,0.06153846153846154,0.07385229540918163,0.22158051140202
asid_881,cell,area,66,65,0.25,0.028438228438228408,0.7724550898203593,0.9230292123105044
asid_245,cell,area,66,65,0.25,0.13053613053613056,0.07784431137724551,0.23067987248252314
asid_292,cell,area,66,65,0.25,-0.29860139860139867,0.03792415169660679,0.13643675441598585
asid_630,cell,area,66,65,0.25,0.03076923076923077,0.7485029940119761,0.9115971407399459
asid_5880,cell,area,66,65,0.25,0.3995337995337995,0.001996007984031936,0.015522851477807235
asid_632,cell,area,66,65,0.25,0.045454545454545414,0.3852295409181637,0.6343166896543991
asid_5596,cell,area,66,65,0.25,0.28717948717948716,0.001996007984031936,0.015522851477807235
asid_635,cell,area,66,65,0.25,-0.35687645687645686,0.011976047904191617,0.058993357822170786
asid_636,cell,area,66,65,0.25,0.01538461538461533,0.8822355289421158,0.9634940645025737
asid_638,cell,area,66,65,0.25,0.06153846153846154,0.0499001996007984,0.16804810486746435
asid_1064,cell,area,66,65,0.25,-0.22004662004662,0.03592814371257485,0.13096387869422443
asid_1846,cell,area,66,65,0.25,0.4372960372960373,0.001996007984031936,0.015522851477807235
asid_182,cell,area,66,65,0.25,0.01538461538461533,0.8822355289421158,0.9634940645025737
asid_648,cell,area,66,65,0.25,0.38181818181818183,0.001996007984031936,0.015522851477807235
asid_650,cell,area,66,65,0.25,0.3372960372960373,0.001996007984031936,0.015522851477807235
asid_7824,cell,area,66,65,0.25,0.19533799533799534,0.011976047904191617,0.058993357822170786
asid_655,cell,area,66,65,0.25,0.1575757575757576,0.033932135728542916,0.12608934270919334
asid_15779,cell,area,66,65,0.25,0.3832167832167832,0.001996007984031936,0.015522851477807235
asid_669,cell,area,66,65,0.25,0.11235431235431237,0.5988023952095808,0.7978644217460802
asid_670,cell,area,66,65,0.25,0.39860139860139865,0.001996007984031936,0.015522851477807235
asid_2682,cell,area,66,65,0.25,0.0638694638694639,0.5049900199600799,0.7223274969049243
asid_676,cell,area,66,65,0.25,-0.02237762237762242,0.718562874251497,0.8925177059468667
asid_679,cell,area,66,65,0.25,0.4079254079254079,0.001996007984031936,0.015522851477807235
asid_10929,cell,area,66,65,0.25,-0.2717948717948717,0.001996007984031936,0.015522851477807235
asid_151,cell,area,66,65,0.25,0.08298368298368297,0.4471057884231537,0.6689113398661283
asid_688,cell,area,66,65,0.25,0.01538461538461533,0.8822355289421158,0.9634940645025737
asid_690,cell,area,66,65,0.25,0.07319347319347325,0.4171656686626746,0.6490704721942975
asid_5716,cell,area,66,65,0.25,0.31142191142191145,0.001996007984031936,0.015522851477807235
asid_698,cell,area,66,65,0.25,-0.32773892773892777,0.011976047904191617,0.058993357822170786
asid_3131,cell,area,66,65,0.25,0.4135198135198135,0.001996007984031936,0.015522851477807235
asid_707,cell,area,66,65,0.25,0.2389277389277389,0.017964071856287425,0.07958669340581943
asid_711,cell,area,66,65,0.25,-0.014918414918414946,0.7105788423153693,0.8865929176634094
asid_7794,cell,area,66,65,0.25,0.3668997668997669,0.001996007984031936,0.015522851477807235
asid_1284,cell,area,66,65,0.25,0.4811188811188811,0.001996007984031936,0.015522851477807235
asid_717,cell,area,66,65,0.25,0.46107226107226107,0.001996007984031936,0.015522851477807235
asid_718,cell,area,66,65,0.25,0.0461538461538461,0.18363273453093812,0.407546478269207
asid_721,cell,area,66,65,0.25,0.09230769230769231,0.029940119760479042,0.11466246763312901
asid_724,cell,area,66,65,0.25,0.03076923076923077,0.5169660678642715,0.7303245594967619
asid_247,cell,area,66,65,0.25,0.46293706293706294,0.001996007984031936,0.015522851477807235
asid_13733,cell,area,66,65,0.25,0.22237762237762237,0.02594810379241517,0.1033845647702047
asid_729,cell,area,66,65,0.25,-0.3324009324009325,0.00998003992015968,0.05168569542306883
asid_732,cell,area,66,65,0.25,0.03076923076923077,0.1596806387225549,0.37733552798660674
asid_734,cell,area,66,65,0.25,0.08578088578088583,0.35528942115768464,0.6132240487740015
asid_735,cell,area,66,65,0.25,-0.44428904428904437,0.001996007984031936,0.015522851477807235
asid_737,cell,area,66,65,0.25,0.4895104895104895,0.001996007984031936,0.015522851477807235
asid_18098,cell,area,66,65,0.25,0.01538461538461533,0.4311377245508982,0.6545226155006272
asid_740,cell,area,66,65,0.25,0.2979020979020979,0.001996007984031936,0.015522851477807235
asid_9512,cell,area,66,65,0.25,0.4123543123543123,0.001996007984031936,0.015522851477807235
asid_13779,cell,area,66,65,0.25,0.4536130536130536,0.001996007984031936,0.015522851477807235
asid_744,cell,area,66,65,0.25,0.0004662004662004948,0.6766467065868264,0.8610949065234524
asid_745,cell,area,66,65,0.25,0.01538461538461533,0.844311377245509,0.9634940645025737
asid_746,cell,area,66,65,0.25,0.262937062937063,0.029940119760479042,0.11466246763312901
asid_748,cell,area,66,65,0.25,0.17039627039627037,0.24750499001996007,0.4877808996421949
asid_749,cell,area,66,65,0.25,0.0,,
asid_750,cell,area,66,65,0.25,0.0,,
asid_756,cell,area,66,65,0.25,0.1384615384615384,0.021956087824351298,0.09221950188293364
asid_9197,cell,area,66,65,0.25,0.34452214452214447,0.001996007984031936,0.015522851477807235
asid_758,cell,area,66,65,0.25,0.4083916083916084,0.001996007984031936,0.015522851477807235
asid_60,cell,area,66,65,0.25,0.5039627039627039,0.001996007984031936,0.015522851477807235
asid_763,cell,area,66,65,0.25,0.3146853146853147,0.001996007984031936,0.015522851477807235
asid_764,cell,area,66,65,0.25,0.03076923076923077,0.19161676646706588,0.4168809215250779
asid_765,cell,area,66,65,0.25,0.10116550116550116,0.5069860279441117,0.7236374914149786
asid_5383,cell,area,66,65,0.25,0.20233100233100232,0.01996007984031936,0.08603198015733239
asid_773,cell,area,66,65,0.25,0.1622377622377622,0.1497005988023952,0.3655407227721074
asid_2397,cell,area,66,65,0.25,0.13496503496503498,0.027944111776447105,0.10911233320203888
asid_3878,cell,area,66,65,0.25,-0.1920745920745921,0.3912175648702595,0.636576950193991
asid_32,cell,area,66,65,0.25,0.16596736596736594,0.021956087824351298,0.09221950188293364
asid_3962,cell,area,66,65,0.25,0.46759906759906755,0.001996007984031936,0.015522851477807235
asid_789,cell,area,66,65,0.25,-0.05221445221445231,0.7584830339321357,0.9174377579635672
asid_793,cell,area,66,65,0.25,0.07692307692307687,0.0499001996007984,0.16804810486746435
asid_795,cell,area,66,65,0.25,-0.020279720279720248,0.8982035928143712,0.9700888412029004
asid_800,cell,area,66,65,0.25,0.16666666666666663,0.005988023952095809,0.03527743507958957
asid_3532,cell,area,66,65,0.25,0.22843822843822847,0.003992015968063872,0.025609519674740802
asid_805,cell,area,66,65,0.25,0.06247086247086242,0.06786427145708583,0.20958149555350938
asid_3476,cell,area,66,65,0.25,0.379020979020979,0.001996007984031936,0.015522851477807235
asid_811,cell,area,66,65,0.25,0.018181818181818188,0.8942115768463074,0.9675600345225561
asid_821,cell,area,66,65,0.25,0.034965034965035,0.5109780439121756,0.7266812848904162
asid_15555,cell,area,66,65,0.25,0.5365967365967366,0.001996007984031936,0.015522851477807235
asid_825,cell,area,66,65,0.25,0.3832167832167832,0.001996007984031936,0.015522851477807235
asid_828,cell,area,66,65,0.25,0.015850815850815825,0.654690618762475,0.8442655456308612
asid_836,cell,area,66,65,0.25,0.36969696969696975,0.001996007984031936,0.015522851477807235
asid_46,cell,area,66,65,0.25,-0.008158508158508049,0.9301397205588823,0.9924664890923499
asid_838,cell,area,66,65,0.25,0.10606060606060608,0.13373253493013973,0.3381713251846267
asid_840,cell,area,66,65,0.25,0.413986013986014,0.001996007984031936,0.015522851477807235
asid_842,cell,area,66,65,0.25,0.04988344988344984,0.5948103792415169,0.7945772036613284
asid_7582,cell,area,66,65,0.25,0.046386946386946404,0.1157684630738523,0.30499786942968
asid_845,cell,area,66,65,0.25,0.11421911421911424,0.2934131736526946,0.5469930740784382
asid_31011,cell,area,66,65,0.25,-0.03356643356643363,0.8303393213572854,0.9634940645025737
asid_847,cell,area,66,65,0.25,-0.18951048951048954,0.17165668662674652,0.39105369537825013
asid_22189,cell,area,66,65,0.25,0.23100233100233103,0.001996007984031936,0.015522851477807235
asid_4230,cell,area,66,65,0.25,0.4545454545454546,0.001996007984031936,0.015522851477807235
asid_413,cell,area,66,65,0.25,-0.3254079254079254,0.017964071856287425,0.07958669340581943
asid_860,cell,area,66,65,0.25,0.0461538461538461,0.48502994011976047,0.7022376981141145
asid_861,cell,area,66,65,0.25,-0.3142191142191142,0.021956087824351298,0.09221950188293364
asid_867,cell,area,66,65,0.25,0.3151515151515152,0.013972055888223553,0.06605035895950036
asid_873,cell,area,66,65,0.25,0.24615384615384617,0.001996007984031936,0.015522851477807235
asid_580,cell,area,66,65,0.25,0.20699300699300704,0.027944111776447105,0.10911233320203888
