dedup_group_id,fraction,predictor,species,n_strains,n_groups,n_perm,kruskal_H,empirical_p,empirical_fdr
asid_223,cell,area,Rhodotorula mucilaginosa,209,3,200,1.066091123124579,0.582089552238806,0.8008927813925563
asid_86,cell,area,Rhodotorula mucilaginosa,209,3,200,5.86184911314092,0.06965174129353234,0.23719784913814765
asid_87,cell,area,Rhodotorula mucilaginosa,209,3,200,4.750746287205516,0.10945273631840796,0.3208800716912333
asid_733,cell,area,Rhodotorula mucilaginosa,209,3,200,0.46288807417988664,0.208955223880597,0.48958483828067406
asid_3175,cell,area,Rhodotorula mucilaginosa,209,3,200,6.831204733597019,0.01990049751243781,0.09388340655542875
asid_1689,cell,area,Rhodotorula mucilaginosa,209,3,200,0.2600562011087959,0.9203980099502488,1.0
asid_100,cell,area,Rhodotorula mucilaginosa,209,3,200,18.19656248058152,0.004975124378109453,0.037632351065186885
asid_2837,cell,area,Rhodotorula mucilaginosa,209,3,200,31.28657787719976,0.004975124378109453,0.037632351065186885
asid_5691,cell,area,Rhodotorula mucilaginosa,209,3,200,24.375885167464048,0.004975124378109453,0.037632351065186885
asid_114,cell,area,Rhodotorula mucilaginosa,209,3,200,2.632857626158966,0.3482587064676617,0.6490744697047832
asid_122,cell,area,Rhodotorula mucilaginosa,209,3,200,7.820346734604982,0.01990049751243781,0.09388340655542875
asid_2687,cell,area,Rhodotorula mucilaginosa,209,3,200,28.904951082941466,0.004975124378109453,0.037632351065186885
asid_5769,cell,area,Rhodotorula mucilaginosa,209,3,200,30.55669034846062,0.004975124378109453,0.037632351065186885
asid_136,cell,area,Rhodotorula mucilaginosa,209,3,200,5.396759115419286,0.13432835820895522,0.36840781565733216
asid_138,cell,area,Rhodotorula mucilaginosa,209,3,200,1.257689678742281,0.24378109452736318,0.5307411283068054
asid_139,cell,area,Rhodotorula mucilaginosa,209,3,200,0.7398639850314339,0.13930348258706468,0.37809800909197544
asid_152,cell,area,Rhodotorula mucilaginosa,209,3,200,1.3034440094726278,0.5024875621890548,0.7570192446640085
asid_154,cell,area,Rhodotorula mucilaginosa,209,3,200,3.1000686288724637,0.39800995024875624,0.6939811470905539
asid_10098,cell,area,Rhodotorula mucilaginosa,209,3,200,0.05814232551074383,0.9104477611940298,1.0
asid_157,cell,area,Rhodotorula mucilaginosa,209,3,200,5.284939069436518,0.24875621890547264,0.5373589717317304
asid_64,cell,area,Rhodotorula mucilaginosa,209,3,200,1.1078318385494867,0.5771144278606966,0.7974180619152481
asid_181,cell,area,Rhodotorula mucilaginosa,209,3,200,4.567744429945492,0.13432835820895522,0.36840781565733216
asid_4030,cell,area,Rhodotorula mucilaginosa,209,3,200,2.1614186982608317,0.009950248756218905,0.05567892605732452
asid_185,cell,area,Rhodotorula mucilaginosa,209,3,200,2.4732740943267117,0.263681592039801,0.5545008306651196
asid_32407,cell,area,Rhodotorula mucilaginosa,209,3,200,0.021962343876111845,0.9900497512437811,1.0
asid_191,cell,area,Rhodotorula mucilaginosa,209,3,200,0.02498477598953741,0.8656716417910447,0.9945162831334382
asid_192,cell,area,Rhodotorula mucilaginosa,209,3,200,0.892343531003803,0.2537313432835821,0.5428884588841829
asid_202,cell,area,Rhodotorula mucilaginosa,209,3,200,0.09819921705081924,0.43781094527363185,0.7098823983825291
asid_326,cell,area,Rhodotorula mucilaginosa,209,3,200,1.256517602546296,0.5074626865671642,0.7579822406952579
asid_209,cell,area,Rhodotorula mucilaginosa,209,3,200,0.4405418504939007,0.39800995024875624,0.6939811470905539
asid_213,cell,area,Rhodotorula mucilaginosa,209,3,200,0.09819921705081924,0.43781094527363185,0.7098823983825291
asid_225,cell,area,Rhodotorula mucilaginosa,209,3,200,17.42151522055815,0.009950248756218905,0.05567892605732452
asid_954,cell,area,Rhodotorula mucilaginosa,209,3,200,1.6148613959140903,0.4577114427860697,0.7246010430824246
asid_6695,cell,area,Rhodotorula mucilaginosa,209,3,200,27.358857750436528,0.004975124378109453,0.037632351065186885
asid_34,cell,area,Rhodotorula mucilaginosa,209,3,200,12.19493803378964,0.01990049751243781,0.09388340655542875
asid_230,cell,area,Rhodotorula mucilaginosa,209,3,200,9.328776486671131,0.029850746268656716,0.12716202381593836
asid_233,cell,area,Rhodotorula mucilaginosa,209,3,200,1.7950937950937487,0.3681592039800995,0.6677085274874427
asid_221,cell,area,Rhodotorula mucilaginosa,209,3,200,0.3176870551031925,0.8557213930348259,0.9886195019273964
asid_250,cell,area,Rhodotorula mucilaginosa,209,3,200,10.621888053466932,0.014925373134328358,0.07514427860696518
asid_252,cell,area,Rhodotorula mucilaginosa,209,3,200,0.2687564641631752,0.263681592039801,0.5545008306651196
asid_253,cell,area,Rhodotorula mucilaginosa,209,3,200,0.4277835083576065,0.15920398009950248,0.41254064565997894
asid_256,cell,area,Rhodotorula mucilaginosa,209,3,200,2.043732747847457,0.30845771144278605,0.6080268941365421
asid_259,cell,area,Rhodotorula mucilaginosa,209,3,200,0.09679847000415975,0.6467661691542289,0.8475114709627874
asid_2103,cell,area,Rhodotorula mucilaginosa,209,3,200,6.200151618716177,0.21890547263681592,0.5031574535406725
asid_263,cell,area,Rhodotorula mucilaginosa,209,3,200,0.008003479773833533,0.9800995024875622,1.0
asid_272,cell,area,Rhodotorula mucilaginosa,209,3,200,10.415494383341183,0.004975124378109453,0.037632351065186885
asid_276,cell,area,Rhodotorula mucilaginosa,209,3,200,1.637067047784626,0.417910447761194,0.7098823983825291
asid_52,cell,area,Rhodotorula mucilaginosa,209,3,200,3.501253409004562,0.03482587064676617,0.14343639568301597
asid_348,cell,area,Rhodotorula mucilaginosa,209,3,200,10.00563226247425,0.04477611940298507,0.17394508936797493
asid_286,cell,area,Rhodotorula mucilaginosa,209,3,200,3.4453027886519294,0.20398009950248755,0.48296266348218775
asid_2492,cell,area,Rhodotorula mucilaginosa,209,3,200,4.950433383734776,0.29850746268656714,0.5968884659523817
asid_290,cell,area,Rhodotorula mucilaginosa,209,3,200,47.40823076976176,0.004975124378109453,0.037632351065186885
asid_291,cell,area,Rhodotorula mucilaginosa,209,3,200,7.144792836084662,0.06467661691542288,0.22562722235092092
asid_8726,cell,area,Rhodotorula mucilaginosa,209,3,200,18.1143381870653,0.004975124378109453,0.037632351065186885
asid_20964,cell,area,Rhodotorula mucilaginosa,209,3,200,0.23870005592482357,0.6567164179104478,0.8537946543278649
asid_299,cell,area,Rhodotorula mucilaginosa,209,3,200,0.47329011233307483,0.4577114427860697,0.7246010430824246
asid_300,cell,area,Rhodotorula mucilaginosa,209,3,200,9.214779372674116,0.024875621890547265,0.11150326241536856
asid_4080,cell,area,Rhodotorula mucilaginosa,209,3,200,0.15999999999996817,0.11940298507462686,0.3409450027539255
asid_8653,cell,area,Rhodotorula mucilaginosa,209,3,200,0.027549866401500367,0.9104477611940298,1.0
asid_308,cell,area,Rhodotorula mucilaginosa,209,3,200,0.9386938420429942,0.7014925373134329,0.8899461836095695
asid_311,cell,area,Rhodotorula mucilaginosa,209,3,200,0.7411332739561658,0.15920398009950248,0.41254064565997894
asid_312,cell,area,Rhodotorula mucilaginosa,209,3,200,0.2407730068972569,0.9353233830845771,1.0
asid_313,cell,area,Rhodotorula mucilaginosa,209,3,200,0.027534400740137244,0.7810945273631841,0.941823009108246
asid_316,cell,area,Rhodotorula mucilaginosa,209,3,200,2.3253119023453337,0.43781094527363185,0.7098823983825291
asid_318,cell,area,Rhodotorula mucilaginosa,209,3,200,0.22614663380204547,0.736318407960199,0.9144646455919325
asid_9484,cell,area,Rhodotorula mucilaginosa,209,3,200,12.818944330523209,0.004975124378109453,0.037632351065186885
asid_329,cell,area,Rhodotorula mucilaginosa,209,3,200,0.7090561113526519,0.6417910447761194,0.8435682905439386
asid_330,cell,area,Rhodotorula mucilaginosa,209,3,200,0.5237059591125899,0.25870646766169153,0.5486832295498467
asid_332,cell,area,Rhodotorula mucilaginosa,209,3,200,10.460448642266783,0.029850746268656716,0.12716202381593836
asid_28976,cell,area,Rhodotorula mucilaginosa,209,3,200,6.390476466648693,0.06467661691542288,0.22562722235092092
asid_4926,cell,area,Rhodotorula mucilaginosa,209,3,200,5.297946795363032,0.029850746268656716,0.12716202381593836
asid_11030,cell,area,Rhodotorula mucilaginosa,209,3,200,37.397087208378935,0.004975124378109453,0.037632351065186885
asid_22689,cell,area,Rhodotorula mucilaginosa,209,3,200,1.0575206611570138,0.2537313432835821,0.5428884588841829
asid_341,cell,area,Rhodotorula mucilaginosa,209,3,200,0.7534193610747479,0.7412935323383084,0.9173847594747813
asid_345,cell,area,Rhodotorula mucilaginosa,209,3,200,0.18588951718129465,0.40298507462686567,0.697758456433898
asid_5466,cell,area,Rhodotorula mucilaginosa,209,3,200,1.0478604224058472,0.5174129353233831,0.762588307486766
asid_5738,cell,area,Rhodotorula mucilaginosa,209,3,200,1.6762512341459797,0.4079601990049751,0.7021229313777512
asid_351,cell,area,Rhodotorula mucilaginosa,209,3,200,0.6745536016348979,0.0945273631840796,0.2907586537822455
asid_355,cell,area,Rhodotorula mucilaginosa,209,3,200,22.504820729509674,0.004975124378109453,0.037632351065186885
asid_357,cell,area,Rhodotorula mucilaginosa,209,3,200,6.302971754455029,0.04975124378109453,0.18786069651741294
asid_358,cell,area,Rhodotorula mucilaginosa,209,3,200,18.974709501025245,0.004975124378109453,0.037632351065186885
asid_11745,cell,area,Rhodotorula mucilaginosa,209,3,200,30.544808301746116,0.004975124378109453,0.037632351065186885
asid_364,cell,area,Rhodotorula mucilaginosa,209,3,200,2.774925191767238,0.34328358208955223,0.6464386624626717
asid_69,cell,area,Rhodotorula mucilaginosa,209,3,200,11.362167401975853,0.024875621890547265,0.11150326241536856
asid_368,cell,area,Rhodotorula mucilaginosa,209,3,200,2.586241913323306,0.014925373134328358,0.07514427860696518
asid_12683,cell,area,Rhodotorula mucilaginosa,209,3,200,27.551805132666345,0.004975124378109453,0.037632351065186885
asid_14882,cell,area,Rhodotorula mucilaginosa,209,3,200,3.011397363933156,0.18407960199004975,0.4534737585558637
asid_372,cell,area,Rhodotorula mucilaginosa,209,3,200,13.99737553249497,0.004975124378109453,0.037632351065186885
asid_374,cell,area,Rhodotorula mucilaginosa,209,3,200,0.2752346430814896,0.35323383084577115,0.6537007181305783
asid_379,cell,area,Rhodotorula mucilaginosa,209,3,200,11.805117200715245,0.024875621890547265,0.11150326241536856
asid_7731,cell,area,Rhodotorula mucilaginosa,209,3,200,5.183220309727403,0.23383084577114427,0.5224528246342253
asid_9253,cell,area,Rhodotorula mucilaginosa,209,3,200,0.23963710930206616,0.2935323383084577,0.592082323425607
asid_212,cell,area,Rhodotorula mucilaginosa,209,3,200,0.7834859876963947,0.6865671641791045,0.8788059701492537
asid_385,cell,area,Rhodotorula mucilaginosa,209,3,200,16.607662406705458,0.004975124378109453,0.037632351065186885
asid_387,cell,area,Rhodotorula mucilaginosa,209,3,200,0.5305431623133927,0.681592039800995,0.8743346726078806
asid_393,cell,area,Rhodotorula mucilaginosa,209,3,200,21.956627104952304,0.004975124378109453,0.037632351065186885
asid_817,cell,area,Rhodotorula mucilaginosa,209,3,200,26.786935382533443,0.004975124378109453,0.037632351065186885
asid_2361,cell,area,Rhodotorula mucilaginosa,209,3,200,1.7099884697970538,0.0845771144278607,0.2704634011514245
asid_401,cell,area,Rhodotorula mucilaginosa,209,3,200,0.5257142857142298,0.22388059701492538,0.5093836673465644
asid_402,cell,area,Rhodotorula mucilaginosa,209,3,200,5.243929658857837,0.18407960199004975,0.4534737585558637
asid_18909,cell,area,Rhodotorula mucilaginosa,209,3,200,7.007592811229188,0.08955223880597014,0.2817910447761194
asid_408,cell,area,Rhodotorula mucilaginosa,209,3,200,3.809109550736366,0.12437810945273632,0.351535734501147
asid_409,cell,area,Rhodotorula mucilaginosa,209,3,200,4.939235968709681,0.07462686567164178,0.24796818442108357
asid_410,cell,area,Rhodotorula mucilaginosa,209,3,200,0.07812451238282847,0.9303482587064676,1.0
asid_411,cell,area,Rhodotorula mucilaginosa,209,3,200,4.6676901620442095,0.08955223880597014,0.2817910447761194
asid_186,cell,area,Rhodotorula mucilaginosa,209,3,200,0.016187024033911257,0.9900497512437811,1.0
asid_2420,cell,area,Rhodotorula mucilaginosa,209,3,200,5.1813136146149645,0.0845771144278607,0.2704634011514245
asid_417,cell,area,Rhodotorula mucilaginosa,209,3,200,1.683243093960641,0.4129353233830846,0.7072041822816253
asid_418,cell,area,Rhodotorula mucilaginosa,209,3,200,1.4919955536223597,0.39303482587064675,0.6906643254316652
asid_8300,cell,area,Rhodotorula mucilaginosa,209,3,200,30.169229133439558,0.004975124378109453,0.037632351065186885
asid_6130,cell,area,Rhodotorula mucilaginosa,209,3,200,25.198483812837708,0.004975124378109453,0.037632351065186885
asid_425,cell,area,Rhodotorula mucilaginosa,209,3,200,1.6551041515633642,0.4228855721393035,0.7098823983825291
asid_428,cell,area,Rhodotorula mucilaginosa,209,3,200,1.1640713353631327,0.36318407960199006,0.6632729176712684
asid_133,cell,area,Rhodotorula mucilaginosa,209,3,200,30.671876661350325,0.004975124378109453,0.037632351065186885
asid_11360,cell,area,Rhodotorula mucilaginosa,209,3,200,0.5959902511098107,0.07462686567164178,0.24796818442108357
asid_432,cell,area,Rhodotorula mucilaginosa,209,3,200,12.453785980101657,0.014925373134328358,0.07514427860696518
asid_435,cell,area,Rhodotorula mucilaginosa,209,3,200,0.027534400740137244,0.8855721393034826,1.0
asid_436,cell,area,Rhodotorula mucilaginosa,209,3,200,20.78493755048771,0.004975124378109453,0.037632351065186885
asid_440,cell,area,Rhodotorula mucilaginosa,209,3,200,7.010297092593646,0.03980099502487562,0.15859915282179224
asid_441,cell,area,Rhodotorula mucilaginosa,209,3,200,0.14285714285711038,0.24378109452736318,0.5307411283068054
asid_443,cell,area,Rhodotorula mucilaginosa,209,3,200,6.8787384439058314,0.1691542288557214,0.4289056998114451
asid_444,cell,area,Rhodotorula mucilaginosa,209,3,200,0.596602249425132,0.7661691542288557,0.9325215079835479
asid_448,cell,area,Rhodotorula mucilaginosa,209,3,200,22.594490634299177,0.004975124378109453,0.037632351065186885
asid_4258,cell,area,Rhodotorula mucilaginosa,209,3,200,0.0058404965581075885,0.9950248756218906,1.0
asid_458,cell,area,Rhodotorula mucilaginosa,209,3,200,13.2468082050857,0.009950248756218905,0.05567892605732452
asid_5097,cell,area,Rhodotorula mucilaginosa,209,3,200,5.110246691107932,0.0945273631840796,0.2907586537822455
asid_7040,cell,area,Rhodotorula mucilaginosa,209,3,200,2.8692723544396586,0.06965174129353234,0.23719784913814765
asid_84,cell,area,Rhodotorula mucilaginosa,209,3,200,5.675704412546452,0.24378109452736318,0.5307411283068054
asid_3624,cell,area,Rhodotorula mucilaginosa,209,3,200,11.30083832169953,0.004975124378109453,0.037632351065186885
asid_473,cell,area,Rhodotorula mucilaginosa,209,3,200,0.4205499975834073,0.31840796019900497,0.6201302133853119
asid_474,cell,area,Rhodotorula mucilaginosa,209,3,200,0.4260215276482313,0.13930348258706468,0.37809800909197544
asid_93,cell,area,Rhodotorula mucilaginosa,209,3,200,21.361586058810985,0.004975124378109453,0.037632351065186885
asid_480,cell,area,Rhodotorula mucilaginosa,209,3,200,0.09819921705081924,0.43781094527363185,0.7098823983825291
asid_4935,cell,area,Rhodotorula mucilaginosa,209,3,200,20.267105228636183,0.004975124378109453,0.037632351065186885
asid_483,cell,area,Rhodotorula mucilaginosa,209,3,200,1.3838508116018602,0.12935323383084577,0.3608435364548416
asid_485,cell,area,Rhodotorula mucilaginosa,209,3,200,0.18030641341647424,0.9253731343283582,1.0
asid_486,cell,area,Rhodotorula mucilaginosa,209,3,200,16.699071093712178,0.004975124378109453,0.037632351065186885
asid_640,cell,area,Rhodotorula mucilaginosa,209,3,200,1.8362611763568566,0.4079601990049751,0.7021229313777512
asid_489,cell,area,Rhodotorula mucilaginosa,209,3,200,11.998871006717764,0.004975124378109453,0.037632351065186885
asid_490,cell,area,Rhodotorula mucilaginosa,209,3,200,2.7205368793885327,0.024875621890547265,0.11150326241536856
asid_83,cell,area,Rhodotorula mucilaginosa,209,3,200,13.90298335370096,0.009950248756218905,0.05567892605732452
asid_495,cell,area,Rhodotorula mucilaginosa,209,3,200,2.2520651490984847,0.05970149253731343,0.21315510194865311
asid_150,cell,area,Rhodotorula mucilaginosa,209,3,200,19.317395140744452,0.004975124378109453,0.037632351065186885
asid_499,cell,area,Rhodotorula mucilaginosa,209,3,200,18.679665555072233,0.004975124378109453,0.037632351065186885
asid_500,cell,area,Rhodotorula mucilaginosa,209,3,200,0.09819921705081924,0.43781094527363185,0.7098823983825291
asid_504,cell,area,Rhodotorula mucilaginosa,209,3,200,8.65415881301044,0.004975124378109453,0.037632351065186885
asid_505,cell,area,Rhodotorula mucilaginosa,209,3,200,0.20078736786865647,0.900497512437811,1.0
asid_509,cell,area,Rhodotorula mucilaginosa,209,3,200,2.5063940843843966,0.22388059701492538,0.5093836673465644
asid_511,cell,area,Rhodotorula mucilaginosa,209,3,200,0.14285714285711038,0.22885572139303484,0.5151163590725438
asid_6648,cell,area,Rhodotorula mucilaginosa,209,3,200,1.1399153531210686,0.4427860696517413,0.7147572670164908
asid_515,cell,area,Rhodotorula mucilaginosa,209,3,200,0.0007655502391799018,0.9154228855721394,1.0
asid_516,cell,area,Rhodotorula mucilaginosa,209,3,200,1.754715991079479,0.3880597014925373,0.685110077069301
asid_1168,cell,area,Rhodotorula mucilaginosa,209,3,200,2.412248803827765,0.263681592039801,0.5545008306651196
asid_522,cell,area,Rhodotorula mucilaginosa,209,3,200,19.171420562425396,0.004975124378109453,0.037632351065186885
asid_164,cell,area,Rhodotorula mucilaginosa,209,3,200,2.20455049469399,0.05970149253731343,0.21315510194865311
asid_524,cell,area,Rhodotorula mucilaginosa,209,3,200,1.6987186975703708,0.35323383084577115,0.6537007181305783
asid_1365,cell,area,Rhodotorula mucilaginosa,209,3,200,0.8630910609856528,0.10945273631840796,0.3208800716912333
asid_4125,cell,area,Rhodotorula mucilaginosa,209,3,200,0.8037426900583569,0.6965174129353234,0.8863742758303389
asid_537,cell,area,Rhodotorula mucilaginosa,209,3,200,20.673025815226765,0.004975124378109453,0.037632351065186885
asid_140,cell,area,Rhodotorula mucilaginosa,209,3,200,0.7927921732706409,0.373134328358209,0.672211461775094
asid_542,cell,area,Rhodotorula mucilaginosa,209,3,200,19.634376298873804,0.004975124378109453,0.037632351065186885
asid_14207,cell,area,Rhodotorula mucilaginosa,209,3,200,2.5028024606971258,0.0845771144278607,0.2704634011514245
asid_544,cell,area,Rhodotorula mucilaginosa,209,3,200,0.14093083949535412,0.5621890547263682,0.7880998925775046
asid_545,cell,area,Rhodotorula mucilaginosa,209,3,200,0.4399999999999409,0.0945273631840796,0.2907586537822455
asid_6097,cell,area,Rhodotorula mucilaginosa,209,3,200,2.462685639718984,0.09950248756218906,0.3006733298934266
asid_547,cell,area,Rhodotorula mucilaginosa,209,3,200,6.850153482880728,0.06965174129353234,0.23719784913814765
asid_548,cell,area,Rhodotorula mucilaginosa,209,3,200,0.09819921705081924,0.43781094527363185,0.7098823983825291
asid_549,cell,area,Rhodotorula mucilaginosa,209,3,200,0.3485639719131086,0.29850746268656714,0.5968884659523817
asid_554,cell,area,Rhodotorula mucilaginosa,209,3,200,19.577331206804956,0.009950248756218905,0.05567892605732452
asid_4022,cell,area,Rhodotorula mucilaginosa,209,3,200,1.318058783321817,0.5074626865671642,0.7579822406952579
asid_561,cell,area,Rhodotorula mucilaginosa,209,3,200,2.2112416026291157,0.34328358208955223,0.6464386624626717
asid_407,cell,area,Rhodotorula mucilaginosa,209,3,200,0.0974911106967511,0.47761194029850745,0.7381559784574182
asid_788,cell,area,Rhodotorula mucilaginosa,209,3,200,2.5108708410143663,0.3383084577114428,0.6414203335601567
asid_570,cell,area,Rhodotorula mucilaginosa,209,3,200,0.04624149906442199,0.7114427860696517,0.8967846041524251
asid_572,cell,area,Rhodotorula mucilaginosa,209,3,200,2.325151998453407,0.05970149253731343,0.21315510194865311
asid_578,cell,area,Rhodotorula mucilaginosa,209,3,200,1.3172733486608195,0.3582089552238806,0.6586467739215879
asid_121,cell,area,Rhodotorula mucilaginosa,209,3,200,0.6205408838901576,0.6019900497512438,0.8140361079575622
asid_274,cell,area,Rhodotorula mucilaginosa,209,3,200,3.90680420058402,0.14925373134328357,0.39711252082316706
asid_1381,cell,area,Rhodotorula mucilaginosa,209,3,200,0.740271615678239,0.14925373134328357,0.39711252082316706
asid_592,cell,area,Rhodotorula mucilaginosa,209,3,200,0.07635976994822613,0.8905472636815921,1.0
asid_19609,cell,area,Rhodotorula mucilaginosa,209,3,200,28.077812161257043,0.004975124378109453,0.037632351065186885
asid_596,cell,area,Rhodotorula mucilaginosa,209,3,200,0.5614863605293294,0.8308457711442786,0.9722553712163121
asid_5549,cell,area,Rhodotorula mucilaginosa,209,3,200,0.39137292266480017,0.20398009950248755,0.48296266348218775
asid_599,cell,area,Rhodotorula mucilaginosa,209,3,200,7.163874424352798,0.03482587064676617,0.14343639568301597
asid_601,cell,area,Rhodotorula mucilaginosa,209,3,200,0.42956095472845846,0.15422885572139303,0.4054359225870092
asid_603,cell,area,Rhodotorula mucilaginosa,209,3,200,20.699850728750334,0.004975124378109453,0.037632351065186885
asid_604,cell,area,Rhodotorula mucilaginosa,209,3,200,0.21499064465569973,0.9054726368159204,1.0
asid_608,cell,area,Rhodotorula mucilaginosa,209,3,200,0.14044477585150617,0.681592039800995,0.8743346726078806
asid_614,cell,area,Rhodotorula mucilaginosa,209,3,200,10.479015168775845,0.014925373134328358,0.07514427860696518
asid_617,cell,area,Rhodotorula mucilaginosa,209,3,200,47.27192637240478,0.004975124378109453,0.037632351065186885
asid_7189,cell,area,Rhodotorula mucilaginosa,209,3,200,2.866639601759175,0.2736318407960199,0.5664659160338658
asid_619,cell,area,Rhodotorula mucilaginosa,209,3,200,0.09762698757901944,0.9651741293532339,1.0
asid_620,cell,area,Rhodotorula mucilaginosa,209,3,200,0.9691976497716723,0.05970149253731343,0.21315510194865311
asid_881,cell,area,Rhodotorula mucilaginosa,209,3,200,0.12536575598767286,0.9203980099502488,1.0
asid_245,cell,area,Rhodotorula mucilaginosa,209,3,200,0.15999999999996817,0.09950248756218906,0.3006733298934266
asid_292,cell,area,Rhodotorula mucilaginosa,209,3,200,2.1943398441005684,0.27860696517412936,0.5713773085474214
asid_630,cell,area,Rhodotorula mucilaginosa,209,3,200,1.0733489370809366,0.5223880597014925,0.7662124430674471
asid_5880,cell,area,Rhodotorula mucilaginosa,209,3,200,19.76259243149184,0.009950248756218905,0.05567892605732452
asid_632,cell,area,Rhodotorula mucilaginosa,209,3,200,0.036170867941109464,0.7910447761194029,0.9480084659854213
asid_5596,cell,area,Rhodotorula mucilaginosa,209,3,200,1.686021113389529,0.22885572139303484,0.5151163590725438
asid_635,cell,area,Rhodotorula mucilaginosa,209,3,200,9.34917790343627,0.009950248756218905,0.05567892605732452
asid_636,cell,area,Rhodotorula mucilaginosa,209,3,200,0.09819921705081924,0.43781094527363185,0.7098823983825291
asid_638,cell,area,Rhodotorula mucilaginosa,209,3,200,0.8992517105434672,0.10945273631840796,0.3208800716912333
asid_1064,cell,area,Rhodotorula mucilaginosa,209,3,200,0.14488563005306787,0.9104477611940298,1.0
asid_1846,cell,area,Rhodotorula mucilaginosa,209,3,200,22.793043214095746,0.004975124378109453,0.037632351065186885
asid_182,cell,area,Rhodotorula mucilaginosa,209,3,200,0.1304592058658045,0.5621890547263682,0.7880998925775046
asid_648,cell,area,Rhodotorula mucilaginosa,209,3,200,19.922927981109865,0.004975124378109453,0.037632351065186885
asid_650,cell,area,Rhodotorula mucilaginosa,209,3,200,19.787616423980126,0.004975124378109453,0.037632351065186885
asid_7824,cell,area,Rhodotorula mucilaginosa,209,3,200,0.4776610948858888,0.16417910447761194,0.4208120408006128
asid_655,cell,area,Rhodotorula mucilaginosa,209,3,200,0.07814025421680526,0.5970149253731343,0.8102100194828044
asid_15779,cell,area,Rhodotorula mucilaginosa,209,3,200,20.211759149940804,0.009950248756218905,0.05567892605732452
asid_669,cell,area,Rhodotorula mucilaginosa,209,3,200,1.9952636411966296,0.32338308457711445,0.6253044486702091
asid_670,cell,area,Rhodotorula mucilaginosa,209,3,200,11.912483136215087,0.004975124378109453,0.037632351065186885
asid_2682,cell,area,Rhodotorula mucilaginosa,209,3,200,0.07103157342396571,0.9651741293532339,1.0
asid_676,cell,area,Rhodotorula mucilaginosa,209,3,200,0.5913745796998455,0.38308457711442784,0.6801426383223996
asid_679,cell,area,Rhodotorula mucilaginosa,209,3,200,19.314654680778972,0.004975124378109453,0.037632351065186885
asid_10929,cell,area,Rhodotorula mucilaginosa,209,3,200,6.536229278430142,0.04477611940298507,0.17394508936797493
asid_151,cell,area,Rhodotorula mucilaginosa,209,3,200,15.492196054875535,0.014925373134328358,0.07514427860696518
asid_690,cell,area,Rhodotorula mucilaginosa,209,3,200,0.023195454200163113,0.9950248756218906,1.0
asid_5716,cell,area,Rhodotorula mucilaginosa,209,3,200,14.822717399559565,0.009950248756218905,0.05567892605732452
asid_698,cell,area,Rhodotorula mucilaginosa,209,3,200,12.023861306157869,0.009950248756218905,0.05567892605732452
asid_3131,cell,area,Rhodotorula mucilaginosa,209,3,200,20.459031877213647,0.004975124378109453,0.037632351065186885
asid_707,cell,area,Rhodotorula mucilaginosa,209,3,200,1.3181383210090871,0.26865671641791045,0.5609642563559112
asid_711,cell,area,Rhodotorula mucilaginosa,209,3,200,0.026888157031635274,0.9651741293532339,1.0
