dedup_group_id,fraction,predictor,n_strains,spearman_rho,empirical_p,empirical_fdr,asymptotic_p,asymptotic_fdr,rho_drop_Rhodotorula_taiwanensis,rho_drop_Rhodotorula_sphaerocarpa,rho_drop_Rhodotorula_glutinis,rho_drop_ALL_TOP3
asid_263,cell,area,274,-0.11386903417975888,0.2375249500998004,0.4879150349261058,0.05978473040081424,0.15681666650109297,,,,
asid_272,cell,area,274,-0.13097855932167848,0.03792415169660679,0.14740385386015734,0.030195594161162936,0.09365517822827589,,,,
asid_276,cell,area,274,0.12811792211951353,0.20758483033932135,0.45121732582738705,0.03402485300612776,0.1030785710743018,,,,
asid_52,cell,area,274,-0.23298111713329733,0.005988023952095809,0.03754612920980987,9.917820156247948e-05,0.001269134079462491,,,,
asid_348,cell,area,274,-0.04483895666377419,0.5349301397205589,0.7419212773153409,0.45978828224663926,0.6342682004281815,,,,
asid_286,cell,area,274,-0.25751635939282763,0.005988023952095809,0.03754612920980987,1.5875170005489537e-05,0.0004082214218321554,,,,
asid_2492,cell,area,274,-0.10916178711799152,0.1217564870259481,0.3266982402670899,0.0712182487316097,0.17807190162560418,,,,
asid_290,cell,area,274,-0.3853527280792334,0.001996007984031936,0.01656116338751069,3.936212792757386e-11,1.0001916706396519e-07,,,,
asid_291,cell,area,274,-0.26223408464143066,0.007984031936127744,0.04637125748502993,1.091967922411939e-05,0.00033685377951195224,,,,
asid_8726,cell,area,274,-0.07667981653383114,0.6806387225548902,0.8384452764571451,0.20575023589607785,0.37522273843724424,,,,
asid_20964,cell,area,274,-0.18703568499402,0.06387225548902195,0.21264251712755292,0.0018751741705085156,0.0107194995888912,,,,
asid_299,cell,area,274,-0.08818142555938323,0.1497005988023952,0.3692203072622045,0.1454405388855337,0.29466164490531427,,,,
asid_300,cell,area,274,0.29672142408269775,0.001996007984031936,0.01656116338751069,5.665995188575959e-07,4.7594359584038054e-05,,,,
asid_4080,cell,area,274,-0.18048572522438325,0.2994011976047904,0.5536961012472871,0.0027124481505961663,0.014101955500081552,,,,
asid_8653,cell,area,274,-0.1364486530066794,0.06786427145708583,0.2216492464941582,0.023891072965362307,0.07823174262350023,,,,
asid_308,cell,area,274,-0.1613316661135888,0.1157684630738523,0.31639436909992874,0.007453849453726228,0.03154374147318861,,,,
asid_311,cell,area,274,-0.11745814655731969,0.0718562874251497,0.23068455634530055,0.05212287754388664,0.14189311996264287,,,,
asid_312,cell,area,274,-0.154816723730996,0.18562874251497005,0.42208736888638826,0.010274571091342903,0.040555627406760886,,,,
asid_313,cell,area,274,-0.0830721698314856,0.3413173652694611,0.5910972398362246,0.17032079099447348,0.32737775234918964,,,,
asid_316,cell,area,274,-0.18709407714832188,0.0658682634730539,0.21743586552131206,0.0018689112600698866,0.010689709649606262,,,,
asid_318,cell,area,274,-0.06266397341256284,0.25748502994011974,0.5083678796253646,0.30134781151893425,0.4799277900781021,,,,
asid_9484,cell,area,274,-0.1593658969221542,0.011976047904191617,0.06326639859573992,0.008221713621002531,0.034192101981943425,,,,
asid_329,cell,area,274,-0.103162137833908,0.49700598802395207,0.7154183348357809,0.0883099790701009,0.20791814391209298,,,,
asid_330,cell,area,274,-0.0914631828556508,0.13373253493013973,0.3452520917017882,0.1309845346175237,0.27449201374476395,,,,
asid_332,cell,area,274,-0.2696063868758951,0.001996007984031936,0.01656116338751069,5.997625382039444e-06,0.00022831409881291726,,,,
asid_28976,cell,area,274,-0.25439823700921804,0.003992015968063872,0.027583174914616718,2.0249801463313066e-05,0.0004677704138025318,,,,
asid_4926,cell,area,274,-0.24450393143470134,0.005988023952095809,0.03754612920980987,4.2947864198106096e-05,0.0007275368195159172,,,,
asid_11030,cell,area,274,-0.3250352567140889,0.001996007984031936,0.01656116338751069,3.672542048145875e-08,7.617901505582587e-06,,,,
asid_337,cell,area,274,-0.026398589584490442,0.6826347305389222,0.8395812440945796,0.6635242846036473,0.7949875905494465,,,,
asid_22689,cell,area,274,-0.23241827114185215,0.007984031936127744,0.04637125748502993,0.00010320813091463404,0.0012998853068356137,,,,
asid_341,cell,area,274,0.04388371214059513,0.45708582834331335,0.6856287425149701,0.46941426285573007,0.6433557939139213,,,,
asid_345,cell,area,274,-0.08036964555522161,0.21756487025948104,0.46310562121829635,0.18470092633769242,0.3475194771003898,,,,
asid_5466,cell,area,274,-0.1687567285235019,0.09181636726546906,0.27295161067160795,0.005098157314958414,0.023351812054636018,,,,
asid_5738,cell,area,274,-0.19559454295997333,0.07984031936127745,0.24786102809652533,0.001136504833994948,0.007462167398400937,,,,
asid_351,cell,area,274,-0.0761065422682778,0.2215568862275449,0.46826870276913424,0.20917025064307437,0.3793053394355411,,,,
asid_355,cell,area,274,-0.265359458060188,0.001996007984031936,0.01656116338751069,8.488466071717435e-06,0.0002888458842658377,,,,
asid_357,cell,area,274,0.19011918890991894,0.011976047904191617,0.06326639859573992,0.0015694263793614625,0.009444434410793312,,,,
asid_358,cell,area,274,-0.24601779116983152,0.001996007984031936,0.01656116338751069,3.835771513708699e-05,0.0006899458430045924,,,,
asid_11745,cell,area,274,-0.298226445087759,0.001996007984031936,0.01656116338751069,4.934152123923448e-07,4.4777430524605293e-05,,,,
asid_364,cell,area,274,0.04910913903614634,0.4491017964071856,0.6804816128030166,0.4181279897314447,0.5973928714689913,,,,
asid_69,cell,area,274,-0.08604038297468955,0.15169660678642716,0.37206667745589905,0.15550700375409657,0.3078638851103696,,,,
asid_368,cell,area,274,-0.10457716217868804,0.10778443113772455,0.30304867443536165,0.08400847383075627,0.20039007932781197,,,,
asid_12683,cell,area,274,-0.2922306890190102,0.001996007984031936,0.01656116338751069,8.520667405041313e-07,6.08859068169978e-05,,,,
asid_14882,cell,area,274,-0.05313897781051066,0.38323353293413176,0.6262356316306295,0.38091882419656875,0.561272677462152,,,,
asid_372,cell,area,274,0.14726317079019985,0.013972055888223553,0.07114828459313838,0.014694922526847936,0.05347625942101053,,,,
asid_374,cell,area,274,-0.025446794613587002,0.6806387225548902,0.8384452764571451,0.6749518444778999,0.8047313991834328,,,,
asid_379,cell,area,274,-0.19630871435038383,0.01996007984031936,0.09246775364494347,0.0010889620355865853,0.00728358929240129,,,,
asid_7731,cell,area,274,-0.05102663759598067,0.4031936127744511,0.6435395540577137,0.4001642272493363,0.580292367778892,,,,
asid_9253,cell,area,274,-0.05755442590771386,0.31736526946107785,0.5699117665728614,0.3425560872170942,0.5231161382453138,,,,
asid_212,cell,area,274,0.15963541696758543,0.03592814371257485,0.14242342148775772,0.008112431391878889,0.03381281821880194,,,,
asid_385,cell,area,274,-0.22282229036515544,0.003992015968063872,0.027583174914616718,0.00020052174712394775,0.002096813824863997,,,,
asid_387,cell,area,274,-0.10451924127576377,0.14570858283433133,0.3629857931196431,0.08418117301972315,0.200753947541157,,,,
asid_393,cell,area,274,-0.2663365831249043,0.001996007984031936,0.01656116338751069,7.840591696555694e-06,0.0002776716864243626,,,,
asid_817,cell,area,274,0.237018747675682,0.001996007984031936,0.01656116338751069,7.431699063770035e-05,0.001054969124080428,,,,
asid_2361,cell,area,274,-0.13655300319534314,0.017964071856287425,0.08556083708870918,0.023782781092204868,0.077956102089028,,,,
asid_401,cell,area,274,-0.09546824548180012,0.10179640718562874,0.29186422641318205,0.11487392887269185,0.25203909372474154,,,,
asid_402,cell,area,274,-0.08061379211918861,0.19560878243512975,0.43514284628379485,0.18336622835398148,0.3453278386121674,,,,
asid_18909,cell,area,274,-0.24250075466947577,0.007984031936127744,0.04637125748502993,4.9821588488144875e-05,0.0008050661770961917,,,,
asid_408,cell,area,274,-0.014307152701313287,0.8423153692614771,0.9236480109152716,0.8136228651446539,0.8894080813234801,,,,
asid_409,cell,area,274,0.059361837853839416,0.4111776447105788,0.6491471855915382,0.3275875456604721,0.5073289370856374,,,,
asid_410,cell,area,274,-0.04510213987069531,0.6167664670658682,0.7967481407292177,0.4571556305089478,0.6314935890857496,,,,
asid_411,cell,area,274,0.09939492615339893,0.2435129740518962,0.492648461039704,0.10062624057855697,0.2290627344323523,,,,
asid_186,cell,area,274,0.09067458089355901,0.34930139720558884,0.5983986855212549,0.1343528374671202,0.27995352395512774,,,,
asid_2420,cell,area,274,0.12180141026856357,0.059880239520958084,0.20321293972988913,0.043961138184182236,0.12537065334007527,,,,
asid_417,cell,area,274,-0.14195598736402543,0.021956087824351298,0.09949249961957493,0.018724786236391715,0.06462435562196447,,,,
asid_418,cell,area,274,-0.1896145032822147,0.06187624750499002,0.20749263597516282,0.001616119380676851,0.00965376872364221,,,,
asid_8300,cell,area,274,-0.2970107264997776,0.001996007984031936,0.01656116338751069,5.517685974171335e-07,4.673480020123121e-05,,,,
asid_6130,cell,area,274,-0.22052721001626113,0.001996007984031936,0.01656116338751069,0.0002340744742268233,0.002323372027384211,,,,
asid_425,cell,area,274,0.017789269968851332,0.7544910179640718,0.8709422721847616,0.7694137495718268,0.8642194000053097,,,,
asid_428,cell,area,274,-0.1779583370634914,0.13972055888223553,0.3561875496561429,0.0031176056828639224,0.01571792865110561,,,,
asid_133,cell,area,274,0.26206003397445904,0.001996007984031936,0.01656116338751069,1.1072884343017035e-05,0.000337104902435892,,,,
asid_11360,cell,area,274,-0.19571158922839818,0.06387225548902195,0.21264251712755292,0.0011285844983666515,0.007438996654603532,,,,
asid_432,cell,area,274,-0.2044476227806369,0.001996007984031936,0.01656116338751069,0.0006621918415876735,0.005093981224299361,,,,
asid_435,cell,area,274,-0.04619537798976723,0.5209580838323353,0.73196267128447,0.44631044853308355,0.6226049133804915,,,,
asid_436,cell,area,274,-0.2609206851542618,0.001996007984031936,0.01656116338751069,1.2127327818368113e-05,0.0003514142997755993,,,,
asid_440,cell,area,274,-0.13987443213720588,0.013972055888223553,0.07114828459313838,0.020550269831323638,0.0693469264825941,,,,
asid_441,cell,area,274,-0.07953435524186665,0.437125748502994,0.6700265582543252,0.18932135207033618,0.3534840361905722,,,,
asid_443,cell,area,274,-0.14266963303061161,0.029940119760479042,0.12492256865579186,0.018132262765304424,0.06296423599130652,,,,
asid_444,cell,area,274,-0.052799915572135064,0.4231536926147705,0.6581383522167601,0.3839693329066918,0.5646215711318887,,,,
asid_448,cell,area,274,-0.27182890102598134,0.001996007984031936,0.01656116338751069,4.9889785501072525e-06,0.00019996093468757,,,,
asid_4258,cell,area,274,-0.13745288096923547,0.15169660678642716,0.37206667745589905,0.022866354892237317,0.07550800231471738,,,,
asid_458,cell,area,274,-0.15720268392860523,0.003992015968063872,0.027583174914616718,0.00914735662532148,0.037308881516760636,,,,
asid_5097,cell,area,274,-0.31388131196298513,0.001996007984031936,0.01656116338751069,1.1167634700187099e-07,1.5987019590521362e-05,,,,
asid_7040,cell,area,274,-0.282607427839801,0.003992015968063872,0.027583174914616718,1.9957029839274775e-06,0.0001073244715800999,,,,
asid_84,cell,area,274,-0.11179273281463065,0.09580838323353294,0.2806329703704982,0.06462614279468705,0.16612547176661588,,,,
asid_3624,cell,area,274,-0.29477382318455453,0.001996007984031936,0.01656116338751069,6.768566625161771e-07,5.333000866522809e-05,,,,
asid_473,cell,area,274,-0.19181603810442904,0.07784431137724551,0.24367403167179655,0.0014213475288554886,0.008787455160150356,,,,
asid_474,cell,area,274,-0.061404735361803645,0.3033932135728543,0.5568235144013166,0.3111851045498307,0.49052192969052105,,,,
asid_93,cell,area,274,0.18760534249286773,0.003992015968063872,0.027583174914616718,0.0018148856243475537,0.010457198121240668,,,,
asid_480,cell,area,274,-0.020736905019345116,0.7225548902195609,0.8543312447031691,0.7325583401021063,0.8380914877407738,,,,
asid_4935,cell,area,274,-0.23529784084528613,0.001996007984031936,0.01656116338751069,8.409535584873547e-05,0.0011484509203598457,,,,
asid_483,cell,area,274,-0.15644741767098883,0.2155688622754491,0.46166074929786444,0.009491681298875145,0.03817528246782464,,,,
asid_485,cell,area,274,0.1136264262915244,0.26746506986027946,0.5202899464229436,0.060334520575785484,0.15792945329185776,,,,
asid_486,cell,area,274,-0.32217890774736974,0.001996007984031936,0.01656116338751069,4.9037598616987166e-08,9.584964468135723e-06,,,,
asid_640,cell,area,274,0.1394596644231681,0.05788423153692615,0.19849370085739454,0.020931904724483193,0.070307957574239,,,,
asid_489,cell,area,274,-0.03766540029313752,0.6726546906187625,0.837850769050135,0.5347026893016662,0.6987142808221712,,,,
asid_490,cell,area,274,-0.18904214288684143,0.05389221556886228,0.18966775590094048,0.0016706101068968467,0.009881289567724681,,,,
asid_83,cell,area,274,-0.11211787544758665,0.06187624750499002,0.20749263597516282,0.06384740454179619,0.16470685780782143,,,,
asid_495,cell,area,274,-0.1784516977480659,0.05189620758483034,0.18449564669192567,0.0030344509180491165,0.015359641001519531,,,,
asid_150,cell,area,274,-0.18592075715281006,0.003992015968063872,0.027583174914616718,0.0019984947210459677,0.01129110636170718,,,,
asid_499,cell,area,274,-0.22487759274045593,0.001996007984031936,0.01656116338751069,0.00017434242664340598,0.0019095004573314422,,,,
asid_500,cell,area,274,-0.020482773197837638,0.7265469061876247,0.8557912567494517,0.7357131626074137,0.839163795841292,,,,
asid_504,cell,area,274,0.05139855296241382,0.782435129740519,0.8890632374156103,0.39673420249210656,0.576634696715254,,,,
asid_505,cell,area,274,0.15189219539584506,0.09780439121756487,0.2845116864153776,0.011822716797271813,0.045321178278021464,,,,
asid_509,cell,area,274,0.1909865104627948,0.007984031936127744,0.04637125748502993,0.0014920587797994905,0.009119233576597727,,,,
asid_511,cell,area,274,0.0020624699623301903,0.9740518962075848,0.9881488644629097,0.9728899790975188,0.9851393457166043,,,,
asid_6648,cell,area,274,-0.09179174647987767,0.2275449101796407,0.47490071192317623,0.12960053472298189,0.27357421286072436,,,,
asid_515,cell,area,274,-0.1955193769236878,0.1656686626746507,0.39333246611192474,0.0011416181108325528,0.007471607519962697,,,,
asid_516,cell,area,274,-0.15343263523084472,0.21956087824351297,0.4659880489595043,0.010983362115575511,0.04269020747331147,,,,
asid_1168,cell,area,274,0.16375945222660554,0.021956087824351298,0.09949249961957493,0.006594184094906459,0.028597717728466865,,,,
asid_522,cell,area,274,-0.18849559199924165,0.003992015968063872,0.027583174914616718,0.001724207510581064,0.010065965041669117,,,,
asid_164,cell,area,274,-0.12251270636016932,0.03792415169660679,0.14740385386015734,0.04273257783056264,0.1226931980423273,,,,
asid_524,cell,area,274,0.111007273040638,0.2275449101796407,0.47490071192317623,0.066539566567581,0.1695857960363323,,,,
asid_1365,cell,area,274,-0.09569110927895472,0.1277445109780439,0.33584976967947183,0.11402515294238615,0.25058414151490005,,,,
asid_4125,cell,area,274,-0.1548871140624383,0.1317365269461078,0.3417483562736702,0.01023963145726757,0.04044913102668775,,,,
asid_537,cell,area,274,-0.2554522849413361,0.001996007984031936,0.01656116338751069,1.8656941305512542e-05,0.00044663120019010035,,,,
asid_140,cell,area,274,-0.24808539050676207,0.011976047904191617,0.06326639859573992,3.283238272365081e-05,0.0006260944427827146,,,,
asid_542,cell,area,274,-0.22950976031268006,0.001996007984031936,0.01656116338751069,0.0001265983366781568,0.0015084941312975214,,,,
asid_14207,cell,area,274,-0.09737280203220773,0.07584830339321358,0.23852789470563826,0.10777781215993806,0.24075431173447065,,,,
asid_544,cell,area,274,-0.10731081500269558,0.07385229540918163,0.23479347217357588,0.07617678911313014,0.18688411405885946,,,,
asid_545,cell,area,274,-0.19934323700430004,0.05189620758483034,0.18449564669192567,0.0009066592782792349,0.006381776249605363,,,,
asid_6097,cell,area,274,0.03926701343506879,0.5289421157684631,0.7377751701208534,0.5174617986762929,0.6838448031617136,,,,
asid_547,cell,area,274,-0.1930306665468066,0.03792415169660679,0.14740385386015734,0.0013233401476545979,0.008287387098435817,,,,
asid_548,cell,area,274,-0.047043553226944326,0.46107784431137727,0.6867519357533469,0.4379976667723682,0.6150605533399213,,,,
asid_549,cell,area,274,-0.06879786115295873,0.20758483033932135,0.45121732582738705,0.2563978432486204,0.430534888283327,,,,
asid_554,cell,area,274,0.10565755412470743,0.22355289421157684,0.47053046526536907,0.08083909903169985,0.19484197357320304,,,,
asid_4022,cell,area,274,0.15252234071841989,0.07784431137724551,0.24367403167179655,0.011472757826205049,0.04428754673207297,,,,
asid_561,cell,area,274,0.11522404602696575,0.06786427145708583,0.2216492464941582,0.05678953870623114,0.1509042801072244,,,,
asid_407,cell,area,274,-0.21152337378780645,0.027944111776447105,0.11863991315614386,0.0004230036862836275,0.0036104448564788574,,,,
asid_788,cell,area,274,0.05413968868745682,0.313373253493014,0.5665467357707211,0.37200217933822344,0.5528407827331496,,,,
asid_570,cell,area,274,-0.06431611848807164,0.5329341317365269,0.741714708334939,0.2887567795811147,0.4664532593233391,,,,
asid_572,cell,area,274,-0.17081960540661764,0.005988023952095809,0.03754612920980987,0.004575247436687798,0.021519118438914752,,,,
asid_578,cell,area,274,-0.1144124641987999,0.15768463073852296,0.3811430646436022,0.058568212675127136,0.15469229552322353,,,,
asid_121,cell,area,274,-0.07373141243057385,0.7245508982035929,0.8543312447031691,0.2237758604987625,0.3948323807481519,,,,
asid_274,cell,area,274,-0.23550245751548238,0.00998003992015968,0.05462419264862843,8.28723728187198e-05,0.0011336672911567537,,,,
asid_584,cell,area,274,,,,,,,,,
asid_1381,cell,area,274,-0.09515388316958132,0.11377245508982035,0.31312841417084597,0.116079570616827,0.2534005059599291,,,,
asid_592,cell,area,274,-0.12273332779363669,0.40718562874251496,0.6466616766467065,0.04235743384088929,0.12189292179340468,,,,
asid_19609,cell,area,274,-0.3328948423838935,0.001996007984031936,0.01656116338751069,1.631962267336089e-08,5.0264437833951535e-06,,,,
asid_596,cell,area,274,0.08740544127405442,0.20758483033932135,0.45121732582738705,0.14903001551486048,0.29935594420811107,,,,
asid_5549,cell,area,274,-0.05838073402641607,0.4111776447105788,0.6491471855915382,0.3356596429238815,0.515354170797331,,,,
asid_599,cell,area,274,0.07101424123321934,0.3153692614770459,0.5682349182153332,0.24135743344754412,0.41600084001370835,,,,
asid_601,cell,area,274,-0.08397710384023077,0.16167664670658682,0.3869275811456907,0.16569708906880748,0.321156600552128,,,,
asid_603,cell,area,274,-0.25518018553420363,0.001996007984031936,0.01656116338751069,1.9056369776241147e-05,0.00045148937623709797,,,,
asid_604,cell,area,274,-0.16248289152205694,0.1596806387225549,0.38350520131759164,0.007034471981780538,0.03018700755900656,,,,
asid_608,cell,area,274,-0.17585354405188774,0.2554890219560878,0.5060983081585805,0.003496066423062733,0.01724952384660661,,,,
asid_614,cell,area,274,-0.08129970558232567,0.23552894211576847,0.4852860668284352,0.17965453086214034,0.3395330330388238,,,,
asid_617,cell,area,274,-0.3682703814935531,0.001996007984031936,0.01656116338751069,3.163324048610337e-10,3.664754204171148e-07,,,,
asid_7189,cell,area,274,0.1327418863885762,0.02594810379241517,0.11256360518399819,0.0280236569770592,0.08810159279765843,,,,
asid_619,cell,area,274,0.004759328262977898,0.906187624750499,0.9545789496498215,0.937493021510994,0.9667896784332126,,,,
asid_620,cell,area,274,-0.09781746598204301,0.11177644710578842,0.30922585965792965,0.10617181414263825,0.23806593392109673,,,,
asid_881,cell,area,274,-0.001391017741382705,0.9800399201596807,0.990073128764834,0.9817139373965056,0.9885219397362872,,,,
asid_245,cell,area,274,-0.17593652301906199,0.31736526946107785,0.5699117665728614,0.0034803920402385986,0.017180526807666397,,,,
asid_292,cell,area,274,0.22207797325227954,0.007984031936127744,0.04637125748502993,0.0002108765001578183,0.0021606338181492596,,,,
asid_630,cell,area,274,0.006354277809203761,0.9101796407185628,0.9559848990661851,0.9166121044300708,0.9523318426847631,,,,
asid_5880,cell,area,274,-0.2391378093000466,0.001996007984031936,0.01656116338751069,6.374365290963806e-05,0.0009555906905214767,,,,
