ComponentIndex	n_members	max_rho_abs	es	p_maxrho_perm	p_es_perm	p_fdr_max	p_es_fdr	p_maxrho_fdr
66	3	0.2060283347468702	1.0353227912688752	0.003001	0.024001	0.984001	0.07751583473389356	0.02162595625
68	2	0.08283003834025768	0.43042028349725464	0.184001	0.35800099999999996	1.0	0.4844778791079811	0.2481323426900585
71	4	0.1704312087607282	0.8965038810123995	0.029001000000000002	0.040001	1.0	0.10505957403189066	0.07316882494529542
77	2	0.19705797242550102	1.181652229143362	1e-06	0.001001	0.997001	0.017226164179104476	2.1754716981132077e-05
84	2	0.13317188780914785	0.6843491038905849	0.038001	0.146001	1.0	0.25622397716894973	0.08676267920792079
86	2	0.22881592124742473	2.1373080851032222	1e-06	1e-06	0.766001	3.294285714285714e-05	2.1754716981132077e-05
89	2	0.13903220601406435	1.2925625975597252	0.062001	0.023001	1.0	0.07664784104046243	0.11661852039151713
94	19	0.2232363131458375	0.8710919644079385	0.010001	1e-06	0.854001	3.294285714285714e-05	0.040178233449477345
100	4	0.17069947499051702	0.607667829477098	0.022001	0.079001	1.0	0.16899471799628943	0.06294578908188586
101	2	0.09529439067255749	0.40986892976945977	0.136001	0.42000099999999996	1.0	0.5435029775533108	0.20129544672657254
103	2	0.06987393914813034	0.2502155110842692	0.172001	0.332001	1.0	0.45571089642857143	0.23750557245508983
106	2	0.20980487856918062	1.9459969616001596	0.001001	0.005001	0.971001	0.03744255194805195	0.011315225490196078
108	2	0.17665767424881454	1.436411255235794	0.011000999999999999	0.008001	1.0	0.04544410344827586	0.04242191638795986
114	2	0.15422487504867372	1.0760068238844194	0.019001	0.046001	1.0	0.1145554060475162	0.05765303421052632
129	2	0.1863321996206514	1.1976927820643462	0.008001	0.030001	1.0	0.08604764427860696	0.03561835135135135
132	2	0.02189125829127997	0.1006664599386842	0.446001	0.9200010000000001	1.0	0.9428988026666668	0.4616150385996409
135	6	0.20563498234190986	1.1099180935857544	0.004001	0.003001	0.986001	0.030088286956521743	0.025071483695652177
138	2	0.23993988467672678	1.7764482561485917	1e-06	0.002001	0.5510010000000001	0.025635033333333338	2.1754716981132077e-05
147	10	0.13488812151583005	0.3490184348749887	0.130001	0.459001	1.0	0.5752479923913043	0.19542523207301177
160	2	0.12983486933445873	0.6051979582801271	0.031001	0.058001000000000004	1.0	0.1353748036437247	0.07621354584221748
169	2	0.22936481922705143	2.060781947655213	1e-06	1e-06	0.761001	3.294285714285714e-05	2.1754716981132077e-05
171	7	0.09411234432745928	0.4842874148259427	0.378001	0.316001	1.0	0.442171302184466	0.415081098095238
172	2	0.12960203922766908	0.8869228253043026	0.064001	0.084001	1.0	0.17577704718693288	0.11902121451612903
182	12	0.12815974676036185	0.5672009529520419	0.197001	0.051001	1.0	0.12225395634095634	0.2613833751438435
184	2	0.1982178032876597	1.252292420802916	0.003001	0.015000999999999999	0.997001	0.06244098555956678	0.02162595625
203	2	0.12572679927950076	0.5763042165832037	0.038001	0.084001	1.0	0.17577704718693288	0.08676267920792079
277	6	0.10612824116002259	0.45516244935606803	0.30500099999999997	0.386001	1.0	0.5103889369266055	0.35629802735562305
278	2	0.04967855686104844	0.24045931068352144	0.36500099999999996	0.700001	1.0	0.7828333200775945	0.4054394537572254
282	3	0.049196710453350806	0.23870641461343003	0.43500099999999997	0.819001	1.0	0.8735505578168362	0.4530769223125564
292	4	0.13441854732580055	0.5065117061972413	0.058001000000000004	0.146001	1.0	0.25622397716894973	0.11201868174204356
297	32	0.23058459534353315	0.9459570487926552	0.009000999999999999	0.004001	0.732001	0.033920242647058826	0.0384376037037037
300	3	0.19783408522056134	0.9497103557354801	0.006001	0.043001	0.997001	0.10969060398230088	0.031167355855855856
322	2	0.04410240922233434	0.22020178101208954	0.380001	0.706001	1.0	0.7872525657640231	0.41648398574144485
348	7	0.1020214937905216	0.46548931035554303	0.332001	0.382001	1.0	0.5062610954022988	0.3801361996027805
349	73	0.22463930471515142	0.7907629686157416	0.025001000000000002	0.013000999999999999	0.836001	0.05832744357976653	0.06688202552204177
350	13	0.19972075978940973	0.6014598769276251	0.011000999999999999	0.037001	0.997001	0.0987549837962963	0.04242191638795986
351	3	0.19926896042242523	1.1571473032894246	0.005001	0.014001	0.997001	0.06023564552238806	0.028687328358208957
352	3	0.2176169603317617	1.5673266911391874	0.004001	0.006001	0.9190010000000001	0.04046288304093567	0.025071483695652177
353	2	0.06536347984808871	0.31055888233234274	0.29100099999999995	0.584001	1.0	0.6906186184615384	0.34448064989733057
354	4	0.08508136984285374	0.3557816156154031	0.342001	0.629001	1.0	0.7296158480885313	0.38735476719056977
355	2	0.09003563179764554	0.5476291623989051	0.155001	0.264001	1.0	0.3887524303959131	0.21928362331288345
356	2	0.08850311523558577	0.6113169846119602	0.191001	0.240001	1.0	0.3636283219448095	0.25518441830822713
357	3	0.0446058624491586	0.18133208764727607	0.47000099999999995	0.867001	1.0	0.9071253656987297	0.47829757546337154
363	2	0.023265596529714275	0.09154209940188546	0.47600099999999995	0.947001	1.0	0.9643835998240985	0.4826993430079155
365	2	0.18798198671556976	1.8819212993357295	0.003001	0.004001	1.0	0.033920242647058826	0.02162595625
366	2	0.190289334115873	1.1184197102357691	0.006001	0.032001	1.0	0.0891235579710145	0.031167355855855856
367	2	0.16323038948341667	0.9467804185890623	0.013000999999999999	0.058001000000000004	1.0	0.1353748036437247	0.04699107523510972
368	2	0.20761744202254953	1.5792208345827496	0.005001	0.006001	0.977001	0.04046288304093567	0.028687328358208957
370	31	0.21533881345161743	0.7077474268513189	0.014001	0.003001	0.940001	0.030088286956521743	0.04921692987804878
373	2	0.22481667335672773	1.4991259229849718	0.001001	0.008001	0.832001	0.04544410344827586	0.011315225490196078
381	2	0.1105080605048916	0.7547570586069049	0.112001	0.123001	1.0	0.22727588621794872	0.1749825921409214
390	2	0.07002421893424104	0.352604589145485	0.268001	0.525001	1.0	0.6371854242105264	0.32698957989417987
392	2	0.0017645397979514262	0.004426962662381706	0.49200099999999997	0.986001	1.0	0.9902954294425086	0.49371379721496955
425	24	0.15332672237392542	0.7142219679553085	0.200001	0.021001000000000002	1.0	0.0724974640718563	0.2644508635321101
426	2	0.023721354939089955	0.0934611193293757	0.443001	0.9210010000000001	1.0	0.943085393428064	0.4597481125112511
427	4	0.1903860822625125	1.6649655683982978	0.010001	0.002001	1.0	0.025635033333333338	0.040178233449477345
428	2	0.13070032844785057	0.7454366656974392	0.051001	0.131001	1.0	0.23600648906250002	0.10519526475849732
429	4	0.1856092496875288	0.9911141528037447	0.015000999999999999	0.029001000000000002	1.0	0.08486840862944163	0.05027951453488372
436	3	0.16972195422581698	1.08811836641487	0.020001	0.017001000000000002	1.0	0.06512343189368772	0.05943596134020619
441	2	0.18151704714434633	1.1577292608841758	0.006001	0.034001	1.0	0.09224271294117647	0.031167355855855856
444	8	0.21579286689296884	0.9927266654022744	0.002001	0.014001	0.9370010000000001	0.06023564552238806	0.01747843181818182
464	3	0.09324955226834594	0.2793052826712919	0.149001	0.40700099999999995	1.0	0.5308508518099547	0.21528590601503758
499	51	0.3007933055679015	0.9157723643111728	1e-06	0.001001	0.027001	0.017226164179104476	2.1754716981132077e-05
503	17	0.2199893051125386	0.8698104669169905	0.015000999999999999	0.012001	0.894001	0.05647817551020408	0.05027951453488372
504	2	0.06862682016505618	0.2442923207795865	0.157001	0.320001	1.0	0.4461440785973398	0.2218408737745098
506	4	0.1938286426007595	1.6020954511006347	0.007001	0.003001	0.999001	0.030088286956521743	0.03405971729957806
512	2	0.17103018972105816	1.4641702238949454	0.013000999999999999	0.010001	1.0	0.05289519724770642	0.04699107523510972
513	3	0.13915538560901022	0.5493503250780157	0.056001	0.258001	1.0	0.38483202199223804	0.10999855706984668
515	2	0.15897377085483888	1.0134507487692708	0.014001	0.045001	1.0	0.11328854366812227	0.04921692987804878
516	2	0.055830052414823056	0.18675187748873492	0.223001	0.458001	1.0	0.5746193177366702	0.28600684427141265
518	3	0.23448443242493588	1.1605670915107182	1e-06	1e-06	0.6610010000000001	3.294285714285714e-05	2.1754716981132077e-05
521	5	0.2005576079414368	0.8691302436906121	0.006001	0.029001000000000002	0.996001	0.08486840862944163	0.031167355855855856
522	5	0.14200044806452133	0.805280875776079	0.071001	0.022001	1.0	0.0748293598820059	0.12672469504643963
526	17	0.2570650173625002	1.5236469554358842	1e-06	0.001001	0.30100099999999996	0.017226164179104476	2.1754716981132077e-05
529	32	0.21811036537329487	0.6362593391832916	0.018001	0.018001	0.9130010000000001	0.06609921337579618	0.05579342204301076
532	27	0.21424284985417263	0.7417209549449963	0.017001000000000002	0.014001	0.948001	0.06023564552238806	0.053852068681318685
557	2	0.14831211863610905	0.8816175095358401	0.018001	0.077001	1.0	0.16563834514925374	0.05579342204301076
566	2	0.05662265900179984	0.2394168048594486	0.34400099999999995	0.775001	1.0	0.8422018407163055	0.3892376378802747
572	29	0.215255283768099	0.7772237785217831	0.014001	0.007001	0.940001	0.042262581151832464	0.04921692987804878
573	2	0.08988223779330534	0.4372953437777616	0.173001	0.42300099999999996	1.0	0.5461591858902575	0.23803120883054893
574	6	0.23322268769137117	0.9167584793462836	1e-06	0.015000999999999999	0.6770010000000001	0.06244098555956678	2.1754716981132077e-05
576	3	0.12365247262272436	0.4254100388722781	0.118001	0.43100099999999997	1.0	0.5515473396226415	0.1816490694259012
578	3	0.16119121153446098	0.9543618916381696	0.031001	0.050001000000000004	1.0	0.121884044397463	0.07621354584221748
579	3	0.15964720206017471	1.0927608631998087	0.030001	0.020001	1.0	0.07073973312883436	0.07487262554112553
580	2	0.13714526511198488	0.9099880296881201	0.040001	0.084001	1.0	0.17577704718693288	0.08938207945736434
581	8	0.14479170972860927	0.663759116586417	0.113001	0.049001	1.0	0.12020883617021277	0.17583016599190282
583	2	0.08079664441326553	0.36332717196869774	0.223001	0.522001	1.0	0.6342119631190728	0.28600684427141265
584	4	0.1448650537212696	0.9229019179083281	0.068001	0.043001	1.0	0.10969060398230088	0.12347268188976379
585	3	0.04872236559477018	0.18999731770982412	0.43200099999999997	0.858001	1.0	0.8985242079927339	0.4518100932126697
586	3	0.10374278511873006	0.4351957503306753	0.168001	0.388001	1.0	0.5124457651775487	0.23366122195416167
588	4	0.10773242502779815	0.5966282914126888	0.177001	0.180001	1.0	0.29480277414772726	0.24209033570581254
589	3	0.20133592748830734	1.605495524439032	0.005001	0.002001	0.996001	0.025635033333333338	0.028687328358208957
590	2	0.1359540276732641	1.0003276048206018	0.046001	0.058001000000000004	1.0	0.1353748036437247	0.09822065370370371
592	9	0.15697348014592077	0.5958588781188912	0.068001	0.131001	1.0	0.23600648906250002	0.12347268188976379
594	2	0.0982356102421092	0.7554044790080172	0.147001	0.119001	1.0	0.22130347258064514	0.21373537578814625
595	2	0.06835260057801142	0.4183617696926783	0.279001	0.42800099999999996	1.0	0.5489267552836484	0.33509182604166665
597	7	0.201986793820046	0.6423765188361539	0.010001	0.051001	0.995001	0.12225395634095634	0.040178233449477345
598	5	0.23154654099215713	0.987115770444243	0.002001	0.012001	0.712001	0.05647817551020408	0.01747843181818182
600	5	0.11361690560154095	0.5297453858603435	0.189001	0.262001	1.0	0.3872912217948718	0.253688187427241
602	2	0.22682831221182748	2.267942797403501	1e-06	0.001001	0.7990010000000001	0.017226164179104476	2.1754716981132077e-05
604	2	0.18008755208912064	1.6941181478373768	0.006001	0.005001	1.0	0.03744255194805195	0.031167355855855856
606	3	0.06648566258302116	0.3995789492926465	0.336001	0.43200099999999997	1.0	0.5522141385809313	0.38319401879327397
608	3	0.12892762098124053	0.6170520143583147	0.093001	0.20200100000000001	1.0	0.32303349930651876	0.15384526972740317
610	3	0.10938945004624795	0.3405265757545473	0.143001	0.5480010000000001	1.0	0.658172034375	0.20977118702290073
611	2	0.11290896319369387	0.5896087572625268	0.087001	0.242001	1.0	0.36474137647058824	0.14751787205882352
612	3	0.13841909615514134	0.535641699007634	0.037001	0.097001	1.0	0.1951870034904014	0.08498436852589641
614	2	0.15136199794383573	0.8842785311694003	0.027001	0.089001	1.0	0.18227025399644758	0.07043473529411765
616	2	0.20494711898147416	1.7106567888480453	0.005001	0.002001	0.987001	0.025635033333333338	0.028687328358208957
624	3	0.11787905534628144	0.5554173936444788	0.113001	0.269001	1.0	0.3936017170050761	0.17583016599190282
637	2	0.08070762189755323	0.5775421119810732	0.210001	0.238001	1.0	0.36202526781002636	0.27390401923076924
638	4	0.10810434643752106	0.5879207107149694	0.183001	0.209001	1.0	0.3292051270491803	0.24794377555816685
641	2	0.11402061128600129	0.5300304720341112	0.069001	0.322001	1.0	0.44708301680672263	0.12450415179968703
655	4	0.20338017115585047	1.0620225472858031	0.006001	0.021001000000000002	0.990001	0.0724974640718563	0.031167355855855856
661	2	0.1008545917076665	0.7970598585732092	0.149001	0.106001	1.0	0.2068005972927242	0.21528590601503758
675	2	0.061929976688335726	0.42676522963004604	0.316001	0.47000099999999995	1.0	0.5864839318181817	0.3665484436619718
718	2	0.19852618580584697	1.544820748146611	0.003001	0.001001	0.997001	0.017226164179104476	0.02162595625
728	3	0.12836816791580738	0.4847658485377828	0.098001	0.36000099999999996	1.0	0.485475032748538	0.15847847545582047
730	2	0.23183756492541718	1.6852169455538244	0.001001	0.006001	0.707001	0.04046288304093567	0.011315225490196078
732	2	0.15642543521922822	1.2486272734287756	0.028001	0.013000999999999999	1.0	0.05832744357976653	0.0719045723830735
735	30	0.23376930379058145	0.9575031824295214	0.004001	0.002001	0.6690010000000001	0.025635033333333338	0.025071483695652177
742	54	0.21774444434956036	0.8023940662541077	0.039001	0.011000999999999999	0.9170010000000001	0.053975119148936164	0.08800029941291584
746	4	0.20479788021729362	0.911941360412814	0.015000999999999999	0.042001000000000004	0.988001	0.1085810605381166	0.05027951453488372
749	2	0.05166217490279848	0.23540234565724732	0.331001	0.6850010000000001	1.0	0.7728044549902153	0.37974542587064675
752	3	0.23520972110118715	1.497560211330736	1e-06	1e-06	0.646001	3.294285714285714e-05	2.1754716981132077e-05
754	13	0.17162738100953207	0.576343223941093	0.073001	0.086001	1.0	0.17706991607142855	0.12870053975535167
760	3	0.1044417062723699	0.48369087396181837	0.128001	0.157001	1.0	0.26818096740740743	0.19292176862745097
762	2	0.005209063459766555	0.013326572897077458	0.47900099999999995	0.951001	1.0	0.9643835998240985	0.4840386967572305
767	2	0.07340390349543668	0.35835436730060455	0.253001	0.509001	1.0	0.6229143569915254	0.31198946844919784
777	9	0.11704394034211549	0.34749651409297255	0.274001	0.6800010000000001	1.0	0.7694221324828264	0.33115634486373163
778	2	0.054672197033314135	0.2786248892161184	0.34800099999999995	0.640001	1.0	0.7386598128128129	0.3922240009775171
779	2	0.09562479479609404	0.6437641959906546	0.155001	0.193001	1.0	0.31254234971910116	0.21928362331288345
781	6	0.18200044336008442	0.7700838243022353	0.017001000000000002	0.045001	1.0	0.11328854366812227	0.053852068681318685
783	2	0.20014349839193118	2.3226715347252744	0.004001	1e-06	0.997001	3.294285714285714e-05	0.025071483695652177
785	2	0.18778433355952115	1.515623488454187	0.004001	0.003001	1.0	0.030088286956521743	0.025071483695652177
787	2	0.22599951192926793	2.139116805698724	0.001001	0.001001	0.816001	0.017226164179104476	0.011315225490196078
788	2	0.06796987828903843	0.46693105781663	0.248001	0.315001	1.0	0.4418444683698296	0.3077988729817008
814	2	0.024400879594522747	0.06939582424017832	0.36800099999999997	0.733001	1.0	0.8103069539789071	0.40720264203454887
816	4	0.16684535994464672	0.9360298195517686	0.020001	0.033001	1.0	0.0903804109263658	0.05943596134020619
818	2	0.1123911619871522	0.5644989259309203	0.116001	0.277001	1.0	0.40173855723270435	0.179288408847185
821	7	0.19678373578587605	1.1298231474170717	0.014001	0.003001	0.997001	0.030088286956521743	0.04921692987804878
830	2	0.12764986509822085	0.6922374410688208	0.051001	0.153001	1.0	0.2629063383010432	0.10519526475849732
831	2	0.12612991647506142	1.0039764400187448	0.07000100000000001	0.062001	1.0	0.14240468725099603	0.12552278849144635
849	4	0.10796199454344564	0.3569751129190364	0.177001	0.587001	1.0	0.6927452947799386	0.24209033570581254
850	4	0.121777535965179	0.5124400230820818	0.093001	0.170001	1.0	0.28203043597122307	0.15384526972740317
851	3	0.1777682964454868	1.2432118050294962	0.016001	0.018001	1.0	0.06609921337579618	0.05167829971988796
858	5	0.17367422085395356	0.8484511024271233	0.019001	0.043001	1.0	0.10969060398230088	0.05765303421052632
866	2	0.2553173403132952	2.619276366540153	0.001001	1e-06	0.319001	3.294285714285714e-05	0.011315225490196078
874	24	0.18429228745444126	0.8316667504160788	0.066001	0.005001	1.0	0.03744255194805195	0.12117699522292995
878	5	0.22928711496954618	1.349046117536134	0.001001	1e-06	0.761001	3.294285714285714e-05	0.011315225490196078
879	5	0.21016787773175058	1.2383136667343078	0.010001	1e-06	0.969001	3.294285714285714e-05	0.040178233449477345
881	5	0.1256598472181884	0.5920942229126072	0.099001	0.082001	1.0	0.1731632838827839	0.15942479469273746
882	2	0.21845574890236813	1.4227065259973362	0.002001	0.011000999999999999	0.9080010000000001	0.053975119148936164	0.01747843181818182
884	2	0.13380462957036152	0.7873120425124043	0.050001000000000004	0.127001	1.0	0.23169644462025316	0.10406345306859206
887	46	0.22340679482289794	0.819936772698361	0.022001	0.005001	0.853001	0.03744255194805195	0.06294578908188586
888	3	0.08386824710973675	0.32436467344022396	0.263001	0.605001	1.0	0.7089086920731706	0.32225308501594047
890	2	0.1647372751508017	0.9278251103287595	0.019001	0.07000100000000001	1.0	0.15491584069097888	0.05765303421052632
891	3	0.17608959168748184	0.886671998972928	0.013000999999999999	0.063001	1.0	0.14384188712871288	0.04699107523510972
893	2	0.14921501924959688	1.2559881280394771	0.032001	0.018001	1.0	0.06609921337579618	0.07784209493670886
899	18	0.22007465084945244	0.832877767414089	0.008001	0.016001	0.893001	0.06318203082191781	0.03561835135135135
900	2	0.1816109301899438	1.4370615752086975	0.012001	0.023001	1.0	0.07664784104046243	0.04521945424836601
913	44	0.2637000610108351	0.6468568888407777	0.002001	0.026001	0.238001	0.08015816310160429	0.01747843181818182
914	9	0.23282819392659215	0.7549201291180682	0.002001	0.020001	0.6840010000000001	0.07073973312883436	0.01747843181818182
915	3	0.21355741192773997	1.475841987178252	0.007001	0.002001	0.951001	0.025635033333333338	0.03405971729957806
916	26	0.21822093272544063	0.891921522008369	0.016001	0.008001	0.9110010000000001	0.04544410344827586	0.05167829971988796
917	47	0.20784587601813154	0.7675750126297232	0.037001	0.016001	0.976001	0.06318203082191781	0.08498436852589641
918	47	0.2762588162815452	0.8090571905713134	0.001001	0.004001	0.110001	0.033920242647058826	0.011315225490196078
919	9	0.2162437474693096	1.1667680268629388	0.006001	1e-06	0.9300010000000001	3.294285714285714e-05	0.031167355855855856
920	2	0.21071419080877882	1.3933651849078355	0.003001	0.015000999999999999	0.969001	0.06244098555956678	0.02162595625
921	5	0.18681169696824437	1.0053456818108972	0.020001	0.025001000000000002	1.0	0.07875998087431695	0.05943596134020619
923	2	0.02604531729883278	0.08077375698710099	0.47000099999999995	0.951001	1.0	0.9643835998240985	0.47829757546337154
924	5	0.26743473538583284	1.3364942103519435	1e-06	0.003001	0.20300100000000001	0.030088286956521743	2.1754716981132077e-05
926	4	0.1102586909298465	0.48968070848952555	0.110001	0.162001	1.0	0.2726819751824818	0.17232493614130434
929	5	0.18037930795367868	0.8268964977761488	0.015000999999999999	0.016001	1.0	0.06318203082191781	0.05027951453488372
930	2	0.08572059174092392	0.5149844862588933	0.199001	0.323001	1.0	0.44708301680672263	0.2634307152698048
932	6	0.1571150223427415	0.7560258464977617	0.048001	0.051001	1.0	0.12225395634095634	0.10062755090909091
934	2	0.1276794142803183	0.7071880415736617	0.059001	0.167001	1.0	0.27865724023154853	0.11356953756260434
935	9	0.15253701974532247	0.8195721261350694	0.094001	0.021001000000000002	1.0	0.0724974640718563	0.15483307571428573
937	2	0.09894771373448405	0.4047714493744894	0.084001	0.161001	1.0	0.2721908401759531	0.14327389497041423
940	4	0.16875019586312817	0.9472607670126454	0.010001	0.007001	1.0	0.042262581151832464	0.040178233449477345
946	7	0.10978262174112394	0.41810929225683585	0.260001	0.325001	1.0	0.44877383592814374	0.3192557539936102
949	2	0.1587310689154902	0.9413530421781122	0.020001	0.071001	1.0	0.156528017208413	0.05943596134020619
963	6	0.21724001459626918	1.0033639421879652	0.004001	0.012001	0.9220010000000001	0.05647817551020408	0.025071483695652177
964	3	0.06458671993668823	0.29785895769873466	0.261001	0.36200099999999996	1.0	0.4858988975552968	0.3201427159574468
965	2	0.16520237123794157	1.132380707894721	0.018001	0.031001	1.0	0.08718086097560976	0.05579342204301076
972	2	0.23811193893533694	1.963633685007711	0.001001	0.001001	0.585001	0.017226164179104476	0.011315225490196078
976	2	0.07786865024390469	0.35954599062237624	0.250001	0.526001	1.0	0.6377278159831756	0.3092823530042918
977	2	0.11527785391207451	0.5059379396245696	0.051001	0.08500100000000001	1.0	0.1765876630630631	0.10519526475849732
985	39	0.20249742962661915	0.8028533248728716	0.037001	0.009000999999999999	0.994001	0.04941977619047618	0.08498436852589641
986	5	0.2116161073167157	0.9838531601053342	0.004001	0.018001	0.963001	0.06609921337579618	0.025071483695652177
987	3	0.17816856049761742	0.884251767697231	0.003001	0.006001	1.0	0.04046288304093567	0.02162595625
988	17	0.21709352603359353	1.0118919356335818	0.009000999999999999	0.001001	0.9230010000000001	0.017226164179104476	0.0384376037037037
994	24	0.13227238055613344	0.5081892312089237	0.334001	0.172001	1.0	0.284529631276901	0.38166813974231917
1007	15	0.16639884996634308	0.5524136444531095	0.099001	0.113001	1.0	0.2146460510708402	0.15942479469273746
1008	3	0.07164947447174483	0.3210473467264175	0.319001	0.567001	1.0	0.6767620631469978	0.3689148976930792
1015	2	0.1333593815635725	0.8161146345081349	0.053001	0.113001	1.0	0.2146460510708402	0.10646368118466898
1020	4	0.15225012701859542	0.9967116644832401	0.040001	0.015000999999999999	1.0	0.06244098555956678	0.08938207945736434
1023	2	0.04582532661417535	0.16659694431758681	0.381001	0.837001	1.0	0.8845665930339138	0.4171834311490978
1025	2	0.20716169040245458	1.5769487075541868	0.001001	0.008001	0.977001	0.04544410344827586	0.011315225490196078
1033	2	0.11264703803629472	0.5810644305973458	0.102001	0.262001	1.0	0.3872912217948718	0.16311671705963937
1034	24	0.21885447351701237	0.7917935043214914	0.009000999999999999	0.007001	0.9070010000000001	0.042262581151832464	0.0384376037037037
1035	13	0.11282795644963294	0.4868967820193223	0.339001	0.29300099999999996	1.0	0.4175898059332509	0.385852076011846
1036	6	0.2504440639452082	1.15035464657758	0.001001	0.002001	0.385001	0.025635033333333338	0.011315225490196078
1037	2	0.022740638306120692	0.10991329820778385	0.48400099999999996	0.901001	1.0	0.9300395282005373	0.4886630061295972
1038	4	0.08726860534630684	0.4468883349795572	0.28200099999999995	0.378001	1.0	0.5032738487297921	0.3365912556935817
1040	26	0.16237847826683072	0.49164139045559935	0.126001	0.124001	1.0	0.22839161821086262	0.1911567802631579
1052	5	0.14986224910167334	0.7905331802864595	0.066001	0.056001	1.0	0.13177378163265308	0.12117699522292995
1053	2	0.10407245853073233	0.47095787748227075	0.106001	0.328001	1.0	0.45237458492822963	0.1678834519230769
1059	4	0.08850826090180627	0.20229341091296651	0.227001	0.6840010000000001	1.0	0.7724320793339864	0.29016868403547674
1060	8	0.15290052734521184	0.7420110316222333	0.107001	0.028001	1.0	0.08385754025974027	0.16900294931506848
1062	2	0.1802272201447694	1.2215492156990646	0.005001	0.007001	1.0	0.042262581151832464	0.028687328358208957
1065	22	0.20470082592282338	0.8796487450642204	0.021001000000000002	0.010001	0.989001	0.05289519724770642	0.06114685101010102
1066	20	0.17951593917918174	0.5968828471416069	0.064001	0.036001	1.0	0.0967579324009324	0.11902121451612903
1068	28	0.21836373552975785	0.6439024476633393	0.007001	0.021001000000000002	0.9090010000000001	0.0724974640718563	0.03405971729957806
1069	3	0.20288797700539574	1.1986047359001017	0.002001	0.011000999999999999	0.993001	0.053975119148936164	0.01747843181818182
1075	8	0.21231796527849792	1.2207753736575473	0.006001	0.002001	0.957001	0.025635033333333338	0.031167355855855856
1077	6	0.19133447394371655	0.7249289952718518	0.020001	0.063001	1.0	0.14384188712871288	0.05943596134020619
1085	2	0.14122300277906685	0.879132316702949	0.033001	0.082001	1.0	0.1731632838827839	0.07877878467908903
1089	3	0.1579840830412913	0.5793630266303358	0.019001	0.236001	1.0	0.35945726948480844	0.05765303421052632
1093	8	0.18685816534158148	0.7355384660515052	0.015000999999999999	0.073001	1.0	0.15941316856060606	0.05027951453488372
1096	7	0.20500855574414684	1.1181901267608292	0.006001	0.001001	0.987001	0.017226164179104476	0.031167355855855856
1109	30	0.21956495068623216	0.9424902281390194	0.016001	0.005001	0.899001	0.03744255194805195	0.05167829971988796
1110	27	0.257568942350313	0.7790102596588241	0.001001	0.013000999999999999	0.29600099999999996	0.05832744357976653	0.011315225490196078
1111	13	0.1740106228773462	0.5872527728366853	0.062001	0.063001	1.0	0.14384188712871288	0.11661852039151713
1112	2	0.22662226910331118	1.6664813686483833	1e-06	0.001001	0.8020010000000001	0.017226164179104476	2.1754716981132077e-05
1113	2	0.17543265411308673	1.110473314452315	0.015000999999999999	0.030001	1.0	0.08604764427860696	0.05027951453488372
1120	8	0.1943404394970689	0.9277116491577311	0.011000999999999999	0.016001	0.999001	0.06318203082191781	0.04242191638795986
