strain_id,species,species_missing,n_replicates,L*,a*,b*,C*,h_deg,area,L_z,a_z,b_z,orange_score
DBVPG_10619,Rhodotorula mucilaginosa,False,1,73.73497087309227,12.620964357910964,5.391067085798701,13.724151909944782,23.129835868316412,41725.0,0.7979680645292883,1.2447209016371763,1.1789596690311142,3.221648635197579
DBVPG_10780,Rhodotorula mucilaginosa,False,1,73.86206791343493,12.855032428138207,5.051370431169438,13.811886256459609,21.45228894739595,42332.5,0.7085857039333793,1.3489759257098515,0.9891508854535103,3.0467125150967407
DBVPG_10842,Rhodotorula mucilaginosa,False,1,77.29078822517428,8.707783468457366,0.8785258808106322,8.751988383035794,5.761061447030113,34391.0,-1.7026987324323268,-0.4982283499828501,-1.3424662717023506,-3.5433933541175273
DBVPG_10882,Rhodotorula mucilaginosa,False,1,76.19403268459666,10.008017657564125,2.5981673880354608,10.339772299734957,14.55320825866283,18677.5,-0.9313936025160596,0.08090209935112758,-0.38159998636277087,-1.2320914895277029
DBVPG_10886,Rhodotorula mucilaginosa,False,1,77.50746003286685,12.803360293782625,1.357666357039583,12.875142436083827,6.053015673145517,24166.5,-1.8550755115762823,1.325960913000524,-1.0747419072835536,-1.6038565058593117
DBVPG_10937,Rhodotorula mucilaginosa,False,1,73.94304804517313,13.015526473974845,5.081627764381236,13.972360936165023,21.32707251296151,57746.5,0.6516355553176958,1.420460731800555,1.0060574623448884,3.0781537494631395
DBVPG_3044,Rhodotorula mucilaginosa,False,1,74.23077796313629,8.275024391396435,3.1489944285911453,8.853936671871107,20.833922602334116,32065.0,0.4492863958701009,-0.690981286993243,-0.07382006240787829,-0.31551495353102044
DBVPG_3045,Rhodotorula mucilaginosa,False,1,75.3178622987875,6.3040206828176295,2.771783817352169,6.886469509082851,23.73437563283706,28262.0,-0.3152173551643424,-1.5688756486023252,-0.2845901312211104,-2.168683134987778
DBVPG_3090,Rhodotorula mucilaginosa,False,1,74.05660784158871,13.029492375012827,5.85675056270148,14.285279090876086,24.20389435179258,40475.0,0.5717734071114886,1.426681210089191,1.4391648052270338,3.4376194224277135
DBVPG_3235,Rhodotorula mucilaginosa,False,1,77.2125897814025,7.204708210091143,2.561068785048448,7.6463647385083755,19.568852673387262,41332.0,-1.647704835797094,-1.1677051696613268,-0.40232918875388185,-3.2177391942123026
DBVPG_3236,Rhodotorula mucilaginosa,False,1,79.82368944113904,3.659275519806729,-0.9908257249691744,3.7910464184862596,344.8492588896414,18048.0,-3.483988754834094,-2.7468576363553083,-2.386984519193328,-8.61783091038273
DBVPG_3237,Rhodotorula mucilaginosa,False,1,76.77164406756654,10.34666758457653,1.1192631847560808,10.407030324856224,6.174031390207874,39588.0,-1.3376050200102998,0.23173837641621997,-1.2079519801986354,-2.313818623792715
DBVPG_3238,Rhodotorula mucilaginosa,False,1,74.56178721753912,8.303526502149257,3.983870079537455,9.209765099204693,25.630783440723185,32964.5,0.21650057758629282,-0.6782863122375122,0.3926747634467541,-0.0691109712044653
DBVPG_3239,Rhodotorula mucilaginosa,False,1,72.96796964847263,8.07861861870146,4.335083160210762,9.168261819580243,28.218537772426238,23345.5,1.3373699251204043,-0.778461345851539,0.5889184612008521,1.1478270404697173
DBVPG_3381,Rhodotorula mucilaginosa,False,1,74.89586492491537,11.181776478231848,4.677192286176179,12.120571475429902,22.69892660018467,49472.5,-0.018443163253403626,0.6036998221905824,0.7800752364159688,1.3653318953531475
DBVPG_3382,Rhodotorula mucilaginosa,False,1,73.49825014943963,12.644845287914944,5.107182461338045,13.637280705797021,21.993507576481324,41943.5,0.9644444594555552,1.25535758065976,1.0203363958520786,3.2401384359673937
DBVPG_3383,Rhodotorula mucilaginosa,False,1,73.27800417027082,12.873262745662666,5.414593481645536,13.96562624053589,22.811997108566526,36577.5,1.1193348131316951,1.3570957952440421,1.192105269721608,3.668535878097345
DBVPG_3384,Rhodotorula mucilaginosa,False,1,74.156895287255,12.399865568012109,4.892545928042291,13.33017898464891,21.53242881295579,39370.5,0.5012451823186928,1.1462424562816609,0.9004061618006322,2.5478938004009857
DBVPG_3442,Rhodotorula mucilaginosa,False,1,75.49534944584249,8.55581529063719,3.320381563226277,9.177521942927411,21.210474188745913,35104.5,-0.4400371002696357,-0.5659156941880703,0.021944152819524245,-0.9840086416381818
DBVPG_3443,Rhodotorula mucilaginosa,False,1,73.44829468758418,10.833604749084222,5.582423726553454,12.187306778864933,27.26149630207051,30534.5,0.9995761752945743,0.44862248947933103,1.2858820384927632,2.7340807032666685
DBVPG_3444,Rhodotorula mucilaginosa,False,1,76.62386696196916,6.628966614515466,2.56429791130342,7.107659400553443,21.14807642131011,34351.5,-1.2336791811023775,-1.4241431957795785,-0.40052488330040703,-3.058347260182363
DBVPG_3445,Rhodotorula mucilaginosa,False,1,76.1732977312502,11.777236264259123,1.224842772753748,11.840757317086913,5.937465197207169,42192.5,-0.9168115235631893,0.8689204234725686,-1.148958366645588,-1.1968494667362086
DBVPG_3446,Rhodotorula mucilaginosa,False,1,75.48483301641048,6.579927380469696,3.400549067505704,7.406698204515202,27.330213522714963,44643.5,-0.43264130816354385,-1.4459855022547154,0.06673851938853659,-1.8118882910297227
DBVPG_3538,Rhodotorula mucilaginosa,False,1,73.31933598454324,10.020012057237697,5.842561189468965,11.598972492418362,30.246001154476218,41999.5,1.090267770205905,0.08624446161989636,1.4312363560171595,2.607748587842961
DBVPG_3774,Rhodotorula mucilaginosa,False,1,77.00900250281595,7.149983036102772,0.5797906538813791,7.1734520712754195,4.6359593985202485,32048.0,-1.5045298924758133,-1.1920800206437778,-1.509387462307259,-4.2059973754268505
DBVPG_3775,Rhodotorula mucilaginosa,False,1,74.41056901489213,9.724891727496384,2.7622810306072445,10.109585332919458,15.856791403728577,28262.5,0.32284640500459943,-0.045203527213632674,-0.28989990500919804,-0.012257027218231298
DBVPG_3776,Rhodotorula mucilaginosa,False,1,75.34780958352741,10.399912677339888,1.4172350212094842,10.496034432186166,7.760109439226672,35804.0,-0.3362781052516284,0.25545399223005794,-1.041457341388221,-1.1222814544097917
DBVPG_3777,Rhodotorula mucilaginosa,False,1,74.4188266464609,10.81729597867312,1.985702828622582,10.998041098932909,10.401831852245214,37593.5,0.31703913679003043,0.44135848610563577,-0.7238204687323292,0.034577154163336954
DBVPG_3778,Rhodotorula mucilaginosa,False,1,75.22219406638689,10.583361642851674,1.5563972950491445,10.697191977496729,8.365995195872156,40094.5,-0.24793764178194908,0.33716302796898134,-0.9636990780746562,-0.8744736918876239
DBVPG_3780,Rhodotorula mucilaginosa,False,1,75.5194945490134,11.597826527131524,1.790654619718279,11.735247083915791,8.776918738958667,31323.0,-0.4570174037639509,0.78901047913479,-0.8328055375182462,-0.500812462147407
DBVPG_3854,Rhodotorula mucilaginosa,False,1,75.16053792982106,8.049414411300997,2.800922574920095,8.522807027943152,19.186159216116298,30473.5,-0.20457730060783763,-0.7914690377704017,-0.26830856926411417,-1.2643549076423535
DBVPG_3855,Rhodotorula mucilaginosa,False,1,75.55192098535733,8.148942341290947,3.539427625107666,8.884413835198115,23.477329042294453,35332.0,-0.47982164388094256,-0.7471388276442104,0.14433825351665067,-1.0826222180085023
DBVPG_3856,Rhodotorula mucilaginosa,False,1,75.43912566804218,7.988012348611823,3.955818801141476,8.913856834672597,26.345506546912954,37076.0,-0.4004971238243704,-0.8188178065177021,0.37700084097039543,-0.8423140893716771
DBVPG_3857,Rhodotorula mucilaginosa,False,1,76.66130596917502,10.9294618821158,8.741812659651993,13.995443030110698,38.65419198687828,69820.5,-1.2600085655900501,0.49131770930167895,3.0512210904609196,2.2825302341725484
DBVPG_3858,Rhodotorula mucilaginosa,False,1,73.9776124177191,11.673035534980002,4.790142610976822,12.617655282753674,22.311267215427783,41926.5,0.6273277885723326,0.8225089264715535,0.8431873202794478,2.293024035323334
DBVPG_3983,Rhodotorula mucilaginosa,False,1,74.46702546228393,7.288941805055918,3.4734687557743893,8.074258965058819,25.479644496243615,22025.5,0.28314280116667745,-1.1301871285963712,0.10748309882586651,-0.7395612286038272
DBVPG_3984,Rhodotorula mucilaginosa,False,1,73.63840979615816,8.582768252366618,3.680922313247148,9.338795422857975,23.213213253660143,44391.5,0.8658756804327306,-0.5539107177245852,0.22339977582619044,0.5353647385343357
DBVPG_4201,Rhodotorula mucilaginosa,False,1,76.16669707956984,11.374438827026903,1.0543230348729726,11.423198137633827,5.295746098451304,38951.0,-0.9121695442765658,0.6895125423622244,-1.2442379155668026,-1.466894917481144
DBVPG_4202,Rhodotorula mucilaginosa,False,1,74.49412640164097,12.1590722285512,2.616372410578954,12.437380835608588,12.14366193662835,40153.5,0.2640837740833709,1.0389919655262794,-0.37142775435255415,0.931647985257096
DBVPG_4203,Rhodotorula mucilaginosa,False,1,75.60627933260812,11.021603410890451,0.714964767384002,11.044768733004439,3.7115423929380396,33878.0,-0.5180497362288771,0.5323579814377638,-1.4338576220646004,-1.4195493768557137
DBVPG_4304,Rhodotorula mucilaginosa,False,1,75.94969332276179,11.40498919197852,1.0367258396063228,11.45201200382074,5.193973701603067,36466.0,-0.7595593183469078,0.7031198192127905,-1.2540705182210314,-1.3105100173551487
DBVPG_4376,Rhodotorula mucilaginosa,False,1,75.30537450252204,8.534264332072786,4.311422286767302,9.561486799892762,26.80243455348676,42761.0,-0.3064351781298627,-0.5755145929261165,0.5756977198556414,-0.3062520512003377
DBVPG_4377,Rhodotorula mucilaginosa,False,1,74.49458657646286,10.75628934400902,1.6508654300453285,10.882238607940957,8.725615825944713,31184.5,0.26376015119052487,0.41418584286846116,-0.9109140961029029,-0.23296810204391682
DBVPG_4378,Rhodotorula mucilaginosa,False,1,73.78426706847489,8.96509329465181,2.538706385923073,9.317613852040523,15.810891124789888,22596.5,0.7632999849279328,-0.38362133802263726,-0.4148243950446143,-0.035145748139318755
DBVPG_4379,Rhodotorula mucilaginosa,False,1,73.90068657867826,13.767266112587578,4.389202021195304,14.450007287114675,17.683027936751515,40399.0,0.681426712243203,1.755289117593915,0.6191578969800836,3.055873726817201
DBVPG_4380,Rhodotorula mucilaginosa,False,1,76.70564929035785,5.868046828329282,2.2824283904605727,6.296304704907934,21.253984302446685,41346.5,-1.2911934831404401,-1.763060462663519,-0.558022197888839,-3.6122761436927977
DBVPG_4408,Rhodotorula mucilaginosa,False,1,74.76514183767344,10.294403329804648,2.3000013835180466,10.548210572456258,12.594325897607774,34950.0,0.07348925382387182,0.20845963047666083,-0.5482031184525192,-0.26625423415198657
DBVPG_4466,Rhodotorula mucilaginosa,False,1,75.46342292776305,11.077515363398502,1.541110894884412,11.184201778252271,7.920188688020188,36028.5,-0.4175844330489431,0.5572614291784915,-0.9722405016683473,-0.8325635055387989
DBVPG_4534,Rhodotorula mucilaginosa,False,1,76.94399569282173,8.585861129320914,1.8825786187713467,8.789830122808906,12.367242671337541,40870.0,-1.458813154175477,-0.552533135720295,-0.7814421160536047,-2.7927884059493766
DBVPG_4618,Rhodotorula mucilaginosa,False,1,75.27839535287231,12.020080010470474,4.072911645418986,12.69137237376248,18.718554654847857,17040.0,-0.28746180096811286,0.977084175079456,0.4424275975636039,1.132049971674947
DBVPG_4669,Rhodotorula mucilaginosa,False,1,71.79780325699974,11.602818376850234,6.015230220908041,13.069368343447165,27.40350461661848,37677.0,2.1603020254891945,0.7912338725779284,1.5277168434530544,4.4792527415201775
DBVPG_4920,Rhodotorula mucilaginosa,False,1,74.29142204399938,13.483450789840424,2.351405982207,13.686948355831815,9.892441465043774,23161.0,0.4066377937539722,1.6288764322734772,-0.519480302921428,1.5160339231060211
DBVPG_4945,Rhodotorula mucilaginosa,False,1,75.43453670959985,12.553826555178476,1.280286329671887,12.618941883670317,5.823106138800948,40178.5,-0.3972698894438859,1.2148174071824793,-1.1179787442311933,-0.3004312264925999
DBVPG_4946,Rhodotorula mucilaginosa,False,1,74.43578455976649,12.799477339232077,2.210849261198905,12.989013612020706,9.799981018368433,38419.0,0.30511330186934466,1.3242314267030233,-0.5980177270456659,1.031327001526702
DBVPG_4947,Rhodotorula mucilaginosa,False,1,76.14967651002662,11.44465010145712,1.0449415375940907,11.492254729241427,5.216865319160448,44176.0,-0.9001996456828754,0.7207849756282777,-1.2494799176953917,-1.4288945877499892
DBVPG_4949,Rhodotorula mucilaginosa,False,1,76.5044496782642,7.14249458225888,2.39698672282036,7.533974661954641,18.55150418200411,35042.0,-1.1496976919605089,-1.1954154133566928,-0.49401162428568945,-2.839124729602891
DBVPG_4950,Rhodotorula mucilaginosa,False,1,75.56286786303276,4.982526308790231,4.468053939895967,6.692464002712803,41.883997839429924,36527.5,-0.48752015334384763,-2.157475484719981,0.6632171674126031,-1.9817784706512256
DBVPG_4956,Rhodotorula mucilaginosa,False,1,75.07578045022818,11.53933666498308,1.4582877794937776,11.63111748352856,7.202592926176809,35202.5,-0.14497069148659958,0.7629588182637738,-1.0185187165702896,-0.4005305897931154
DBVPG_4957,Rhodotorula mucilaginosa,False,1,73.74923753269849,11.877429911347797,5.045280538359936,12.904580466242708,23.01475677271714,34634.0,0.787934882718096,0.9135471471389688,0.9857480990835618,2.6872301289406266
DBVPG_4958,Rhodotorula mucilaginosa,False,1,73.33742829753413,14.20662473466182,5.937489164906651,15.397466153068462,22.681906379641234,47473.5,1.0775441565056514,1.9509815231254248,1.4842782782726982,4.512803957903774
DBVPG_4962,Rhodotorula mucilaginosa,False,1,74.82253148712216,12.307578279100229,2.716550841583637,12.603814167587863,12.446859457809957,31136.0,0.03312936560248779,1.1051372618919728,-0.31545208938622116,0.8228145381082395
DBVPG_4963,Rhodotorula mucilaginosa,False,1,73.83296794832435,12.21678233180705,2.505710857483612,12.471100891423506,11.590844254733996,34851.5,0.7290505673781082,1.064696318103434,-0.4332609649408631,1.360485920540679
DBVPG_4964,Rhodotorula mucilaginosa,False,1,72.95464870792927,11.527853020797728,4.328472752613699,12.313694475632996,20.580128776850106,34479.0,1.346738019829091,0.7578439489019525,0.5852248321707987,2.689806800901842
DBVPG_5225,Rhodotorula mucilaginosa,False,1,75.35324690910377,11.703323961603978,2.806727884684568,12.035178152770309,13.486151380624875,38183.0,-0.3401019629436239,0.8359995347537528,-0.26506479641657654,0.23083277539355235
DBVPG_5226,Rhodotorula mucilaginosa,False,1,74.53859477302868,10.99742990041981,2.0152913108970383,11.180557386929543,10.384300269130906,41334.5,0.2328109136314443,0.521590985693359,-0.707287618756072,0.04711428056873135
DBVPG_5227,Rhodotorula mucilaginosa,False,1,74.87682092964111,9.388757686425276,3.4372473687857896,9.998171851325347,20.107803094899154,43160.0,-0.0050502687516795425,-0.19491921679697546,0.08724404933830793,-0.11272543621034709
DBVPG_5228,Rhodotorula mucilaginosa,False,1,73.61517665153087,12.167791041443737,4.59490531369749,13.006471222821503,20.687968191803353,37412.5,0.8822146392727951,1.04287536597092,0.73409659653943,2.659186601783145
DBVPG_5229,Rhodotorula mucilaginosa,False,1,73.14340960019338,11.961052790415607,4.878263806081456,12.917594265838872,22.187879443916778,38400.5,1.2139898921522478,0.9507931724587705,0.8924258883438575,3.0572089529548756
DBVPG_5235,Rhodotorula mucilaginosa,False,1,75.38865983652715,12.389022426105566,2.046786112488097,12.556958631166257,9.381078643191561,33432.5,-0.3650064850330405,1.1414128696601598,-0.6896895944671926,0.08671679015992662
DBVPG_5236,Rhodotorula mucilaginosa,False,1,75.2757347448112,11.531483425735289,0.7686310382573946,11.557071587170356,3.8134093927750046,36328.0,-0.28559069973333184,0.7594609484089397,-1.4038710753771095,-0.9300008267015016
DBVPG_5757,Rhodotorula mucilaginosa,False,1,76.0989470287114,9.325895965902928,1.7537354280462103,9.489358435554479,10.65009878187403,36718.0,-0.8645235923339029,-0.22291812403769629,-0.8534344921059552,-1.9408762084775542
DBVPG_5758,Rhodotorula mucilaginosa,False,1,76.13015962799673,9.494699557756809,1.9202942002428116,9.686942216589998,11.433784952395674,33503.5,-0.8864741884841846,-0.1477322069017331,-0.7603681709809526,-1.7945745663668702
DBVPG_5759,Rhodotorula mucilaginosa,False,1,75.21082145683238,8.773304535692098,1.9386181644340803,8.984938111276522,12.46030096419347,27379.5,-0.23993973179618225,-0.4690449571553165,-0.7501294791773487,-1.4591141681288475
DBVPG_6091,Rhodotorula mucilaginosa,False,1,73.84220833796891,12.316873349722536,2.2101909948521903,12.513605129890866,10.173122930653022,37041.0,0.7225521639768171,1.10927733025134,-0.5983855397186412,1.2334439545095157
DBVPG_6092,Rhodotorula mucilaginosa,False,1,74.79433916580248,10.203458496354871,1.017367876859554,10.254052988145816,5.694035929012723,28962.5,0.05295591878922989,0.16795237209072655,-1.2648869666947877,-1.0439786758148313
DBVPG_6093,Rhodotorula mucilaginosa,False,1,74.74308361795333,10.160338115103418,1.39189296812674,10.255234597411409,7.800552266841307,17575.0,0.0890019340862202,0.14874635060719493,-1.0556174580789326,-0.8178691733855175
DBVPG_6094,Rhodotorula mucilaginosa,False,1,73.48539322836206,12.99562915592456,5.454421884136712,14.093867292140436,22.76837886376392,41133.5,0.973486227484223,1.4115983723582775,1.2143597739260723,3.5994443737685726
DBVPG_6593,Rhodotorula mucilaginosa,False,1,74.69609933555975,10.586439626152575,2.072359470880425,10.787371215209074,11.075934000582405,41323.0,0.1220441360125652,0.338533976269701,-0.6754002337028382,-0.214822121420572
DBVPG_6649,Rhodotorula mucilaginosa,False,1,77.26136904769285,9.75299038838684,3.3944636037091525,10.32681967852989,19.190112864222154,30863.5,-1.6820093794545492,-0.032688250932248655,0.06333820777231061,-1.6513594226144872
DBVPG_6660,Rhodotorula mucilaginosa,False,1,76.08643791907265,9.021511849804517,1.912018267672172,9.221902727315845,11.966190649846027,38597.5,-0.85572642644043,-0.3584922470711009,-0.764992428160988,-1.9792111016725187
DBVPG_6741,Rhodotorula mucilaginosa,False,1,75.7546527294199,11.912410806222422,1.6931083214628828,12.032129778406299,8.089256849446052,41721.0,-0.6223949233466501,0.9291278029443384,-0.8873104729129203,-0.5805775933152321
DBVPG_6742,Rhodotorula mucilaginosa,False,1,75.99027394206513,11.254843947949484,1.0375633534692064,11.302568292435016,5.267105043115514,40883.0,-0.7880980753313145,0.6362444183285606,-1.2536025492688003,-1.405456206271554
DBVPG_6743,Rhodotorula mucilaginosa,False,1,75.71824122037125,10.76219484637246,1.963493470641248,10.939842070182584,10.339529266199005,38215.5,-0.596788137989155,0.4168161815150948,-0.7362301618071029,-0.916202118281163
DBVPG_6803,Rhodotorula mucilaginosa,False,1,78.41703529147495,6.772425059636294,0.4794313541925055,6.789373727507753,4.049309240221443,32876.0,-2.4947440950054203,-1.3602461267133863,-1.5654641893961232,-5.42045441111493
DBVPG_7019,Rhodotorula mucilaginosa,False,1,75.08946180170773,11.07988041857201,1.7445277794266243,11.216377635540212,8.947766255866632,31672.5,-0.15459224906250668,0.5583148359238365,-0.858579354618661,-0.4548567677573312
DBVPG_8043,Rhodotorula mucilaginosa,False,1,75.4192951892951,11.359441927364555,1.2121846278966342,11.423935944904308,6.091075688420621,40042.5,-0.38655112636146793,0.6828328524164932,-1.1560312272255666,-0.8597495011705414
JES-025-001,Rhodotorula mucilaginosa,False,1,76.23838626139342,9.375235888131895,2.930883127057444,9.822684147552861,17.360270867761425,41289.0,-0.9625857324372384,-0.20094188962549772,-0.19569185674103778,-1.359219478803774
NRRL_Y-2510,Rhodotorula mucilaginosa,False,1,73.7475738289743,0.6020244325056212,1.7698194797356903,1.8694101765491768,71.21367323113151,25085.0,0.7891049002558722,-4.108571711211178,-0.8444473730261063,-4.163914183981412
TFCN_100D-1,Rhodotorula mucilaginosa,False,1,72.68027422739084,11.556559938587103,5.677022256742637,12.875661509907273,26.16202823540326,26889.5,1.5396948242651498,0.7706301456791464,1.3387398800368147,3.6490648499811105
TFCN_102C-1,Rhodotorula mucilaginosa,False,1,74.45455629177341,11.224352745956873,2.33673815925059,11.465009367225454,11.760125160980266,37859.0,0.29191187943866376,0.6226634929393854,-0.5276760905311891,0.38689928184686007
TFCN_102C-2,Rhodotorula mucilaginosa,False,1,76.40380930927599,11.51591940659144,1.406178873416991,11.601454167609923,6.961774143409625,39014.5,-1.0789212700457493,0.752528660767425,-1.0476350706503406,-1.3740276799286648
TFCN_102D-1,Rhodotorula mucilaginosa,False,1,73.9155413004899,8.358244881900568,4.425238288848271,9.45743048713052,27.898797609798212,27782.5,0.6709799693612235,-0.6539144874403396,0.6392935092526024,0.6563589911734863
TFCN_102D-2,Rhodotorula mucilaginosa,False,1,74.18240516419263,11.817121166461911,3.892921212120809,12.441832189296811,18.233464162072256,36324.5,0.4833050869942902,0.8866853473054134,0.34185620619321094,1.7118466404929145
TFCN_105A-2,Rhodotorula mucilaginosa,False,1,74.16475838586484,10.522486343151227,2.498918568540398,10.815142756986617,13.359332214331175,27967.5,0.49571537365083085,0.31004888194496405,-0.4370562219280893,0.3687080336677056
TFCN_106A-1,Rhodotorula mucilaginosa,False,1,74.71135100052828,11.29954946962017,1.5564983487378723,11.406248521140382,7.843061587057116,40927.5,0.11131823858623742,0.6561564688420457,-0.9636426133509916,-0.19616790592270839
