strain_id_ypd2,strain_id_control_late,species,L*_ypd2,L*_control_late,a*_ypd2,a*_control_late,b*_ypd2,b*_control_late,C*_ypd2,C*_control_late
DBVPG_3239,DBVPG_3239,Rhodotorula mucilaginosa,72.3705703003456,72.96796964847263,8.5455252344948,8.07861861870146,4.51228400226795,4.335083160210762,9.663679860721311,9.168261819580243
DBVPG_3380,DBVPG_3380,Rhodotorula glutinis,72.2315771319424,72.14041230155163,9.22734953547048,9.662217551342778,7.94781530321482,7.91509352329679,12.178331065616625,12.490282362381214
DBVPG_3381,DBVPG_3381,Rhodotorula mucilaginosa,74.9847416707047,74.89586492491537,11.5402672945195,11.181776478231848,5.28482969741905,4.677192286176179,12.692800879225938,12.120571475429902
DBVPG_3382,DBVPG_3382,Rhodotorula mucilaginosa,73.5105830364322,73.49825014943963,12.3739950403528,12.644845287914944,5.56202393948273,5.107182461338045,13.566571547817624,13.637280705797021
DBVPG_3383,DBVPG_3383,Rhodotorula mucilaginosa,72.7020964632054,73.27800417027082,12.1387194302319,12.873262745662666,6.066656246488,5.414593481645536,13.57029209040621,13.96562624053589
DBVPG_3384,DBVPG_3384,Rhodotorula mucilaginosa,73.9099473864096,74.156895287255,12.2110149521671,12.399865568012109,5.59328248404849,4.892545928042291,13.431072001460349,13.33017898464891
DBVPG_3442,DBVPG_3442,Rhodotorula mucilaginosa,73.8044198912173,75.49534944584249,9.95421327765373,8.55581529063719,4.66448631584474,3.320381563226277,10.992897460074875,9.177521942927411
DBVPG_3443,DBVPG_3443,Rhodotorula mucilaginosa,73.4412577661783,73.44829468758418,12.0491697547826,10.833604749084222,6.05894736857143,5.582423726553454,13.486783715722828,12.187306778864933
DBVPG_3444,DBVPG_3444,Rhodotorula mucilaginosa,75.893264926904,76.62386696196916,6.88108506281727,6.628966614515466,2.77815129277152,2.56429791130342,7.4207449927386016,7.107659400553443
DBVPG_3445,DBVPG_3445,Rhodotorula mucilaginosa,75.8975722972499,76.1732977312502,12.0805238032646,11.777236264259123,1.41119354079515,1.224842772753748,12.16266922064497,11.840757317086913
DBVPG_3446,DBVPG_3446,Rhodotorula mucilaginosa,75.5592089556782,75.48483301641048,6.65050292606456,6.579927380469696,3.73006047925077,3.400549067505704,7.6251255955860655,7.406698204515202
DBVPG_3538,DBVPG_3538,Rhodotorula mucilaginosa,73.0370365619242,73.31933598454324,10.9979725866365,10.020012057237697,6.35917202417477,5.842561189468965,12.704112320404562,11.598972492418362
DBVPG_3768,DBVPG_3768,Rhodotorula dairenensis,74.5865236515025,75.11979991359814,7.02192720303988,6.789158964696258,8.00195127060717,6.772247371679018,10.64606433298067,9.589369839104597
DBVPG_3769,DBVPG_3769,Rhodotorula dairenensis,77.4500777616801,77.91426511242821,8.60120441484859,8.689939076752973,7.40766733048536,7.221624142655397,11.351398709637106,11.298977671252457
DBVPG_3770,DBVPG_3770,Rhodotorula dairenensis,75.7910480538858,75.59412385398281,11.059244611702,10.891068010481842,9.08425888200498,9.068568508508235,14.311905911399295,14.17230740572784
DBVPG_3772,DBVPG_3772,Rhodotorula dairenensis,74.3740720885038,74.70033459074511,11.8454286570038,11.388601654116162,6.09824717547895,5.7334359978023,13.323017626701688,12.750393561652622
DBVPG_3773,DBVPG_3773,Rhodotorula dairenensis,71.1710465644873,73.31479539698613,1.98828548764299,5.255345507252831,0.346940595275744,0.7789048153538536,2.018327762535612,5.312753439788443
DBVPG_3774,DBVPG_3774,Rhodotorula mucilaginosa,76.8413238891723,77.00900250281595,7.56046590015642,7.149983036102772,0.792896884845472,0.5797906538813791,7.6019293667743115,7.1734520712754195
DBVPG_3775,DBVPG_3775,Rhodotorula mucilaginosa,74.2243225675781,74.41056901489213,9.64588021615104,9.724891727496384,2.83749358819152,2.7622810306072445,10.054569856903974,10.109585332919458
DBVPG_3776,DBVPG_3776,Rhodotorula mucilaginosa,75.077859536527,75.34780958352741,10.5149563795719,10.399912677339888,1.81097707022849,1.4172350212094842,10.669767833143943,10.496034432186166
DBVPG_3777,DBVPG_3777,Rhodotorula mucilaginosa,73.9987552784487,74.4188266464609,10.9435115589682,10.81729597867312,2.34111524130485,1.985702828622582,11.191124421359119,10.998041098932909
DBVPG_3778,DBVPG_3778,Rhodotorula mucilaginosa,74.9458700964615,75.22219406638689,10.784274294575,10.583361642851674,1.99281789672819,1.5563972950491445,10.966854390852069,10.697191977496729
DBVPG_3780,DBVPG_3780,Rhodotorula mucilaginosa,75.2735457698989,75.5194945490134,11.7935165947554,11.597826527131524,2.08375342478994,1.790654619718279,11.976187290039132,11.735247083915791
DBVPG_3853,DBVPG_3853,Rhodotorula dairenensis,71.77504149815644,77.532342504288,4.298248965238259,8.321092947293884,5.22259975153258,6.741653535216807,6.763911023356231,10.709364137352194
DBVPG_3854,DBVPG_3854,Rhodotorula mucilaginosa,74.7451971733412,75.16053792982106,8.82539720320117,8.049414411300997,3.34699626776266,2.800922574920095,9.438750966663344,8.522807027943152
DBVPG_3855,DBVPG_3855,Rhodotorula mucilaginosa,75.4529266625019,75.55192098535733,8.30016731575275,8.148942341290947,3.9195782966864,3.539427625107666,9.179099710393459,8.884413835198115
DBVPG_3856,DBVPG_3856,Rhodotorula mucilaginosa,75.4500462747366,75.43912566804218,8.25246876370106,7.988012348611823,4.65490956954477,3.955818801141476,9.474778298013161,8.913856834672597
DBVPG_3857,DBVPG_3857,Rhodotorula mucilaginosa,76.3109200641321,76.66130596917502,10.4981499048372,10.9294618821158,8.71567105384359,8.741812659651993,13.644562042925394,13.995443030110698
DBVPG_3858,DBVPG_3858,Rhodotorula mucilaginosa,74.3233316609576,73.9776124177191,12.0887503055458,11.673035534980002,5.58233407548342,4.790142610976822,13.315417292752675,12.617655282753674
DBVPG_3983,DBVPG_3983,Rhodotorula mucilaginosa,73.9223817063582,74.46702546228393,7.449907860353,7.288941805055918,3.55943948912866,3.4734687557743893,8.256557188351445,8.074258965058819
DBVPG_3984,DBVPG_3984,Rhodotorula mucilaginosa,73.5374811944568,73.63840979615816,8.85753620338845,8.582768252366618,4.19360130442426,3.680922313247148,9.800114259272998,9.338795422857975
DBVPG_3985,DBVPG_3985,Rhodotorula glutinis,71.6170283523082,71.72279005580106,6.95015367098428,7.051564791294485,6.5694703549625,6.664915440852992,9.563606892539415,9.702868845838568
DBVPG_4201,DBVPG_4201,Rhodotorula mucilaginosa,75.908224317839,76.16669707956984,11.5001167319372,11.374438827026903,1.12357799670332,1.0543230348729726,11.554873965684688,11.423198137633827
DBVPG_4202,DBVPG_4202,Rhodotorula mucilaginosa,74.2864238593389,74.49412640164097,12.3140949697493,12.1590722285512,2.79732689800387,2.616372410578954,12.627825335278478,12.437380835608588
DBVPG_4203,DBVPG_4203,Rhodotorula mucilaginosa,74.506952202506,75.60627933260812,10.9700756514502,11.021603410890451,1.00167959196635,0.714964767384002,11.01571249640723,11.044768733004439
DBVPG_4304,DBVPG_4304,Rhodotorula mucilaginosa,76.1289925636197,75.94969332276179,11.6570868459545,11.40498919197852,1.38833710500879,1.0367258396063228,11.739469905037009,11.45201200382074
DBVPG_4376,DBVPG_4376,Rhodotorula mucilaginosa,75.2900786960214,75.30537450252204,8.45786872694408,8.534264332072786,4.66591530395217,4.311422286767302,9.659519088747313,9.561486799892762
DBVPG_4377,DBVPG_4377,Rhodotorula mucilaginosa,74.6874439446312,74.49458657646286,10.9968047861346,10.75628934400902,1.95765682793976,1.6508654300453285,11.169697209876908,10.882238607940957
DBVPG_4378,DBVPG_4378,Rhodotorula mucilaginosa,73.5965851352549,73.78426706847489,9.19928682744547,8.96509329465181,2.56407546327889,2.538706385923073,9.54994037232697,9.317613852040523
DBVPG_4379,DBVPG_4379,Rhodotorula mucilaginosa,73.5937736167733,73.90068657867826,13.6250256323232,13.767266112587578,4.88020915959886,4.389202021195304,14.472655766060935,14.450007287114675
DBVPG_4380,DBVPG_4380,Rhodotorula mucilaginosa,75.8099277473764,76.70564929035785,5.95847047525191,5.868046828329282,2.59087136023127,2.2824283904605727,6.497382920046759,6.296304704907934
DBVPG_4408,DBVPG_4408,Rhodotorula mucilaginosa,75.5263992671951,74.76514183767344,10.501227370376,10.294403329804648,3.16163652631579,2.3000013835180466,10.966846484239133,10.548210572456258
DBVPG_4466,DBVPG_4466,Rhodotorula mucilaginosa,75.1259657583083,75.46342292776305,11.2151603228528,11.077515363398502,1.90021805678493,1.541110894884412,11.375001087060308,11.184201778252271
DBVPG_4530,DBVPG_4530,Rhodotorula taiwanensis,72.4489218395341,72.15776227118607,14.2870931554886,14.169577585880916,4.57817040555833,4.623653763829555,15.002688928853365,14.904868435852563
DBVPG_4531,DBVPG_4531,Rhodotorula taiwanensis,70.631091058251,71.85201061332073,12.8484096876489,12.05672444121203,7.93613756949861,6.867273901214643,15.101785027726935,13.875303783543742
DBVPG_4534,DBVPG_4534,Rhodotorula mucilaginosa,76.8191798219219,76.94399569282173,8.53178452513286,8.585861129320914,2.22328338613198,1.8825786187713467,8.816707786829902,8.789830122808906
DBVPG_4610,DBVPG_4610,Rhodotorula paludigena,70.9763651814714,70.17581372896998,0.915868529352344,0.6443766916928717,-1.10179854352041,-1.3697253973701695,1.4327509181856148,1.5137268528363759
DBVPG_4618,DBVPG_4618,Rhodotorula mucilaginosa,74.7323722690035,75.27839535287231,11.8736422236083,12.020080010470474,4.17214518314687,4.072911645418986,12.585315851559288,12.69137237376248
DBVPG_4669,DBVPG_4669,Rhodotorula mucilaginosa,71.41835789671,71.79780325699974,12.0696650284333,11.602818376850234,6.89215225761627,6.015230220908041,13.898869617373597,13.069368343447165
DBVPG_4920,DBVPG_4920,Rhodotorula mucilaginosa,73.7530784405461,74.29142204399938,13.2331570227817,13.483450789840424,2.53910837016387,2.351405982207,13.474550682862597,13.686948355831815
DBVPG_4945,DBVPG_4945,Rhodotorula mucilaginosa,74.5591982831165,75.43453670959985,12.5534876845709,12.553826555178476,1.56434807841645,1.280286329671887,12.650582514537364,12.618941883670317
DBVPG_4946,DBVPG_4946,Rhodotorula mucilaginosa,74.2354305111128,74.43578455976649,13.4692640132158,12.799477339232077,2.59682234343169,2.210849261198905,13.717308749935473,12.989013612020706
DBVPG_4947,DBVPG_4947,Rhodotorula mucilaginosa,76.5971316971372,76.14967651002662,11.383943483206,11.44465010145712,1.00496724919526,1.0449415375940907,11.428216326303218,11.492254729241427
DBVPG_4949,DBVPG_4949,Rhodotorula mucilaginosa,76.1244927935359,76.5044496782642,6.9461250213467,7.14249458225888,2.71367950525999,2.39698672282036,7.457392927119155,7.533974661954641
DBVPG_4950,DBVPG_4950,Rhodotorula mucilaginosa,75.2471511323834,75.56286786303276,4.73670157596657,4.982526308790231,4.60072741362005,4.468053939895967,6.603259388680655,6.692464002712803
DBVPG_4956,DBVPG_4956,Rhodotorula mucilaginosa,75.7228973913234,75.07578045022818,11.7848763907938,11.53933666498308,1.42336129614949,1.4582877794937776,11.870521004811266,11.63111748352856
DBVPG_4957,DBVPG_4957,Rhodotorula mucilaginosa,73.9377191511689,73.74923753269849,12.3133333274908,11.877429911347797,5.83426403100603,5.045280538359936,13.625594094107838,12.904580466242708
DBVPG_4958,DBVPG_4958,Rhodotorula mucilaginosa,73.6334818349456,73.33742829753413,14.4308860950165,14.20662473466182,6.47520542311319,5.937489164906651,15.817040139003726,15.397466153068462
DBVPG_4962,DBVPG_4962,Rhodotorula mucilaginosa,74.708047944037,74.82253148712216,12.5000616439403,12.307578279100229,2.91648356391712,2.716550841583637,12.835786593773918,12.603814167587863
DBVPG_4963,DBVPG_4963,Rhodotorula mucilaginosa,73.6691045487832,73.83296794832435,12.7540488953433,12.21678233180705,2.90263014616155,2.505710857483612,13.080176795067164,12.471100891423506
DBVPG_4964,DBVPG_4964,Rhodotorula mucilaginosa,72.8691438722334,72.95464870792927,11.4847311023869,11.527853020797728,4.87325740840011,4.328472752613699,12.475884187610095,12.313694475632996
DBVPG_5225,DBVPG_5225,Rhodotorula mucilaginosa,75.4030610155971,75.35324690910377,12.1937758305377,11.703323961603978,3.14329167988833,2.806727884684568,12.59239657850167,12.035178152770309
DBVPG_5226,DBVPG_5226,Rhodotorula mucilaginosa,74.6935686222271,74.53859477302868,11.6501015435284,10.99742990041981,2.31128550793829,2.0152913108970383,11.877159032097213,11.180557386929543
DBVPG_5227,DBVPG_5227,Rhodotorula mucilaginosa,75.2504060975521,74.87682092964111,9.86876357231448,9.388757686425276,3.7657715831200704,3.4372473687857896,10.562837216509394,9.998171851325347
DBVPG_5228,DBVPG_5228,Rhodotorula mucilaginosa,73.7200135005023,73.61517665153087,11.8309568931009,12.167791041443737,4.74879328163526,4.59490531369749,12.748434360270123,13.006471222821503
DBVPG_5229,DBVPG_5229,Rhodotorula mucilaginosa,72.9791823382447,73.14340960019338,12.8636323089015,11.961052790415607,6.08231801034988,4.878263806081456,14.229112008753079,12.917594265838872
DBVPG_5235,DBVPG_5235,Rhodotorula mucilaginosa,75.2567540081067,75.38865983652715,12.7028412500263,12.389022426105566,2.42834625219159,2.046786112488097,12.932866710203992,12.556958631166257
DBVPG_5236,DBVPG_5236,Rhodotorula mucilaginosa,74.9929212717368,75.2757347448112,11.3089315065959,11.531483425735289,1.06094420312758,0.7686310382573946,11.35858857530404,11.557071587170356
DBVPG_5757,DBVPG_5757,Rhodotorula mucilaginosa,75.8613763237871,76.0989470287114,9.3275860747018,9.325895965902928,2.08538057139963,1.7537354280462103,9.557859284826387,9.489358435554479
DBVPG_5758,DBVPG_5758,Rhodotorula mucilaginosa,75.7235140958528,76.13015962799673,9.4684202617681,9.494699557756809,2.26616163509041,1.9202942002428116,9.735834366391838,9.686942216589998
DBVPG_5759,DBVPG_5759,Rhodotorula mucilaginosa,74.8995093895405,75.21082145683238,8.81478021429996,8.773304535692098,2.20076989697141,1.9386181644340803,9.085358461053124,8.984938111276522
DBVPG_6081,DBVPG_6081,Rhodotorula glutinis,73.3834983461217,73.44276781030126,0.738010054342153,0.705922766730982,3.32476548837247,3.260681267093579,3.405690002478608,3.336220807764995
DBVPG_6083,DBVPG_6083,Rhodotorula graminis,74.996436272298,75.47019060938581,8.78801307671053,8.838288483270922,4.11646959006779,3.746964637175165,9.704354472214428,9.599744127098422
DBVPG_6091,DBVPG_6091,Rhodotorula mucilaginosa,74.6108594444325,73.84220833796891,12.8238997462185,12.316873349722536,2.32567922822874,2.2101909948521903,13.033080548115919,12.513605129890866
DBVPG_6092,DBVPG_6092,Rhodotorula mucilaginosa,74.5714272082767,74.79433916580248,10.590522766685,10.203458496354871,1.26533780551996,1.017367876859554,10.665845125153064,10.254052988145816
DBVPG_6093,DBVPG_6093,Rhodotorula mucilaginosa,74.9271041683919,74.74308361795333,11.1714009471272,10.160338115103418,1.93805926861341,1.39189296812674,11.338265866089612,10.255234597411409
DBVPG_6094,DBVPG_6094,Rhodotorula mucilaginosa,73.3363631150777,73.48539322836206,13.401416870934,12.99562915592456,6.12752574326944,5.454421884136712,14.73582525286535,14.093867292140436
DBVPG_6121,DBVPG_6121,Rhodotorula toruloides,76.0743695360652,76.36178506675522,11.4630415998549,11.516391272237495,1.0661301863163,0.8401180785432227,11.512513031227318,11.5469938218206
DBVPG_6195,DBVPG_6195,Rhodotorula diobovata,76.4720677880809,76.97474610504754,7.42311262469293,7.141675897754718,4.82150242010102,4.358435232508207,8.851524536819381,8.366569924678783
DBVPG_6202,DBVPG_6202,Rhodotorula diobovata,77.3302506386333,77.98878877479342,6.87652999227296,6.736839559795399,3.49865156843202,3.074971777780666,7.715389007167519,7.405434402421768
DBVPG_6593,DBVPG_6593,Rhodotorula mucilaginosa,74.5337109120029,74.69609933555975,10.6397406633339,10.586439626152575,2.57121990350192,2.072359470880425,10.946015401741645,10.787371215209074
DBVPG_6649,DBVPG_6649,Rhodotorula mucilaginosa,76.820095174946,77.26136904769285,9.67198586484554,9.75299038838684,3.6659351508131297,3.3944636037091525,10.34342260084829,10.32681967852989
DBVPG_6660,DBVPG_6660,Rhodotorula mucilaginosa,75.7898477461705,76.08643791907265,9.16446348421078,9.021511849804517,2.2188840423372,1.912018267672172,9.429254336731589,9.221902727315845
DBVPG_6739,DBVPG_6739,Rhodotorula toruloides,75.2825579772408,75.15058293820383,7.56446901172408,7.188236420095473,1.15218116726636,1.050362234558477,7.651713067773592,7.264571814978062
DBVPG_6740,DBVPG_6740,Pseudomicrostroma phylloplanum,75.0302093416279,75.22988192149478,11.2061093819266,10.897701620934896,2.36399515968481,2.053186958055009,11.452744675173571,11.089430882766449
DBVPG_6741,DBVPG_6741,Rhodotorula mucilaginosa,75.4948594662994,75.7546527294199,12.0364361143546,11.912410806222422,1.91747289791535,1.6931083214628828,12.188211380230472,12.032129778406299
DBVPG_6742,DBVPG_6742,Rhodotorula mucilaginosa,75.6002598823523,75.99027394206513,11.3186746403158,11.254843947949484,1.27596619226707,1.0375633534692064,11.390368094892128,11.302568292435016
DBVPG_6743,DBVPG_6743,Rhodotorula mucilaginosa,75.5147992895452,75.71824122037125,10.9821159475909,10.76219484637246,2.36136247916216,1.963493470641248,11.233116372775866,10.939842070182584
DBVPG_6803,DBVPG_6803,Rhodotorula mucilaginosa,77.9018778960088,78.41703529147495,6.88786027094941,6.772425059636294,0.899409141710257,0.4794313541925055,6.94633399112908,6.789373727507753
DBVPG_7019,DBVPG_7019,Rhodotorula mucilaginosa,75.111287323622,75.08946180170773,11.3521575130021,11.07988041857201,2.12392211552357,1.7445277794266243,11.549135264287978,11.216377635540212
DBVPG_7316,DBVPG_7316,Rhodotorula paludigena,74.2284198670317,74.35322161804734,8.89209389372365,8.600926796649865,3.5838288541687,3.212246179354694,9.587135290104628,9.181201842793163
DBVPG_7323,DBVPG_7323,Rhodotorula paludigena,73.7525773027268,73.70831037381738,7.74133887443089,7.565734836302823,6.13307874559865,6.106312732389718,9.876385091139817,9.72252018763607
DBVPG_7539,DBVPG_7539,Rhodotorula kratochvilovae,75.9895457750249,76.5707204205635,4.45989256771888,4.454071139134305,5.46241292791237,4.892007104647394,7.051850587655576,6.615926482692333
DBVPG_7947,DBVPG_7947,Rhodotorula sp. clade XIII,74.4551306328697,74.19525051664161,4.64790868370055,4.525341782047692,1.74730710732907,1.7414428229112378,4.965494664113703,4.848849487230517
DBVPG_8043,DBVPG_8043,Rhodotorula mucilaginosa,75.6962217622448,75.4192951892951,11.3638746785197,11.359441927364555,1.23998946963591,1.2121846278966342,11.431326326980136,11.423935944904308
DBVPG_8058,DBVPG_8058,Rhodotorula sp. clade I,75.2986546808118,75.40181221687472,11.2615520398784,11.067606211902072,2.22813060942504,1.7312121484509555,11.479857157628144,11.20218740981767
JES-025-001,JES-025-001,Rhodotorula mucilaginosa,75.8449682539958,76.23838626139342,9.58551165891844,9.375235888131895,3.33645129742384,2.930883127057444,10.149578366776748,9.822684147552861
NRRL_Y-12923,NRRL_Y-12923,Rhodotorula paludigena,73.8505743555242,73.81253416971305,7.79584109742116,7.51113647583665,5.64051440515346,5.588731217268372,9.622397890909753,9.362215965118185
NRRL_Y-17376,NRRL_Y-17376,Rhodotorula araucariae,78.1123623620347,78.80873699367484,5.05102661395493,4.962276260984472,1.83709654958091,1.6057026683572673,5.374736606324359,5.215598407613424
NRRL_Y-2474,NRRL_Y-2474,Rhodotorula graminis,76.9056122900418,77.44509044026879,5.15364052954622,5.064993466844913,6.09216369964745,5.508653351767912,7.979628390538219,7.483276058593956
NRRL_Y-2504,NRRL_Y-2504,Rhodotorula dairenensis,74.1921284319512,74.36169670520266,8.0835822077188,7.83586515168791,8.39041243268215,7.789042644839068,11.650893618064458,11.048527865673263
NRRL_Y-2510,NRRL_Y-2510,Rhodotorula mucilaginosa,73.7166299134773,73.7475738289743,0.617828277405899,0.6020244325056212,2.2293887360115,1.7698194797356903,2.313414341750585,1.8694101765491768
NRRL_Y-48721,NRRL_Y-48721,Rhodotorula evergladensis,74.5234910119381,74.86840962891222,11.3485286050277,11.45228074225843,4.58053726413575,4.2949462735213935,12.23807268842885,12.231160929852024
NRRL_Y-7192,NRRL_Y-7192,Rhodotorula sphaerocarpa,74.3511975199707,74.55199856028138,10.0841859903288,9.624718577035342,5.76792963252845,5.77023041116732,11.617220809356402,11.221887839623482
NRRL_Y-7196,NRRL_Y-7196,Rhodotorula diobovata,73.2311638678499,73.46755935293673,6.67872171314056,6.314800659655506,5.28694447258264,5.224059385446633,8.518045877884628,8.195578309909477
TFCN_0520-4-2-1,TFCN_0520-4-2-1,Rhodotorula taiwanensis,73.397606264354,73.70879948430806,13.3784943732861,13.360909728104996,6.13763332899347,6.029499784024994,14.719193407833844,14.658402928290933
TFCN_0520-4-2-2,TFCN_0520-4-2-2,Rhodotorula taiwanensis,73.7878632769285,74.15718192529857,12.0742816732273,12.149401844752273,5.35289108123496,5.102166501210892,13.207638731128188,13.17725571548752
TFCN_100D-1,TFCN_100D-1,Rhodotorula mucilaginosa,72.3150924634211,72.68027422739084,12.4086832476993,11.556559938587103,6.42372585145973,5.677022256742637,13.972819105550794,12.875661509907273
TFCN_102C-1,TFCN_102C-1,Rhodotorula mucilaginosa,74.2676016596179,74.45455629177341,11.6600333332531,11.224352745956873,2.65671870667482,2.33673815925059,11.95886832517899,11.465009367225454
TFCN_102C-2,TFCN_102C-2,Rhodotorula mucilaginosa,75.7031207558279,76.40380930927599,11.9341765988286,11.51591940659144,1.76931572599181,1.406178873416991,12.064619730031698,11.601454167609923
TFCN_102D-1,TFCN_102D-1,Rhodotorula mucilaginosa,73.3380227757149,73.9155413004899,8.87141526684745,8.358244881900568,4.808472052502,4.425238288848271,10.09075875821768,9.45743048713052
TFCN_102D-2,TFCN_102D-2,Rhodotorula mucilaginosa,73.8842408708594,74.18240516419263,12.4381890059761,11.817121166461911,4.13383656017122,3.892921212120809,13.107141200681138,12.441832189296811
TFCN_105A-2,TFCN_105A-2,Rhodotorula mucilaginosa,73.7745430544409,74.16475838586484,11.4333516475857,10.522486343151227,2.63875372420743,2.498918568540398,11.7339060467676,10.815142756986617
TFCN_106A-1,TFCN_106A-1,Rhodotorula mucilaginosa,74.2186888054932,74.71135100052828,11.4637612083723,11.29954946962017,1.74395023495635,1.5564983487378723,11.595653645421885,11.406248521140382
TFCN_107A-6,TFCN_107A-6,Rhodotorula mucilaginosa,73.1684708175677,73.51748783435701,12.1416514253847,11.390942229222656,6.62521614335988,5.859481517519665,13.831601074415886,12.809648259169435
TFCN_107C-3,TFCN_107C-3,Rhodotorula mucilaginosa,74.1687952868754,74.52881194002245,11.6941860375055,10.854560276491178,3.7425339640072,3.245138173441975,12.278458679799188,11.32927184600628
TFCN_110C-1,TFCN_110C-1,Rhodotorula mucilaginosa,71.2800810286025,71.47273032031677,6.43734054195056,6.225318071212834,3.03063535472329,2.9483943249670577,7.115061764056521,6.8882228610336815
TFCN_118C-2,TFCN_118C-2,Rhodotorula mucilaginosa,72.7312423712704,73.08917267631475,12.5955665066119,11.643602401918336,6.15556258172366,5.259189878900394,14.019245568859972,12.776249648323518
TFCN_122C-2,TFCN_122C-2,Rhodotorula mucilaginosa,75.3647352797334,75.90187588749997,9.55380944885558,8.892920010943842,1.91483615348281,1.484442916619011,9.743812009666803,9.015963458984611
TFCN_130D-4,TFCN_130D-4,Rhodotorula mucilaginosa,74.3087220797853,74.69400914608767,10.8005016721196,10.327207964981213,2.43739812762955,2.195275945500513,11.072115696741536,10.557957228027805
TFCN_134A-3,TFCN_134A-3,Rhodotorula mucilaginosa,74.8390146525096,75.37303184113757,10.6646558433661,10.044530358654368,3.00532414810906,2.558667497557709,11.080020644955953,10.365296401405388
TFCN_137C-3,TFCN_137C-3,Rhodotorula mucilaginosa,73.6012572765501,74.17848921340132,10.8789579806825,10.253103596961507,1.50043888333397,1.3067275930477795,10.981941703909921,10.336037459900068
TFCN_137D-4,TFCN_137D-4,Rhodotorula mucilaginosa,74.5802742778408,75.05018043372807,11.2887061838477,10.775881113725072,3.03742154685377,2.586289087487692,11.690201750121032,11.081899883196682
TFCN_138A-1,TFCN_138A-1,Rhodotorula mucilaginosa,74.2942764379473,74.69550474877765,10.4536760220778,9.78909475016318,2.85453966465441,2.461996357570606,10.836408033645174,10.093948785899563
TFCN_140A-3,TFCN_140A-3,Rhodotorula mucilaginosa,72.7180478003878,73.2930456157391,11.149950415082,10.732897057591105,4.88489904889541,4.555111176690785,12.173069989804812,11.659507583121215
